rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense <= 0.70 & common <= 0.89 & unambiguous <= 0.5 & positive > 0.5,rule,0.03,positive,0.13,0.03,5.78,4.22,1.62
conceptually dense <= 0.70 & common > 0.30 & positive > 0.5 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.1,positive,0.11,0.09,17.33,9.09,2.46
conceptually dense > 0.5 & conceptually dense <= 0.70 & socially controversial > 0.5 & unambiguous <= 0.5 & neutral <= 0.5,rule,0.01,positive,0.11,0.01,17.0,11.1,2.66
conceptually dense <= 0.70 & neutral <= 0.5,rule,0.02,positive,0.06,0.28,7.84,5.16,1.74
conceptually dense <= 0.5 & technically complicated <= 0.5 & socially controversial > 0.30 & positive > 0.30,rule,0.04,positive,0.05,0.12,3.5,2.05,1.05
positive <= 0.70 & negative > 0.70 & negative <= 0.89 & neutral <= 0.5,rule,0.12,positive,0.04,0.14,2.05,1.0,1.04
common <= 0.89 & unambiguous <= 0.5 & negative <= 0.89 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.06,positive,0.04,0.05,5.89,3.08,1.17
conceptually dense > 0.70 & common > 0.5 & common <= 0.70 & socially controversial <= 0.5 & subject to geographical variability <= 0.70,rule,0.02,negative,0.04,0.02,4.38,2.64,1.04
unambiguous,linear,,negative,0.04,,,,
technically complicated <= 0.5 & common > 0.30 & common <= 0.89 & socially controversial <= 0.70 & unambiguous <= 0.70,rule,0.14,positive,0.03,0.16,1.68,0.96,1.03
technically complicated <= 0.5 & common > 0.5 & socially controversial > 0.30 & socially controversial <= 0.70 & subject to geographical variability <= 0.70,rule,0.04,positive,0.03,0.12,7.61,3.32,1.23
conceptually dense <= 0.70 & negative > 0.30 & neutral > 0.5 & interdisciplinary <= 0.70,rule,0.15,negative,0.03,0.22,5.21,3.68,1.34
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.5 & unambiguous <= 0.5 & negative <= 0.70,rule,0.11,negative,0.03,0.11,21.21,13.27,2.66
conceptually dense > 0.70 & common > 0.5,rule,0.59,negative,0.03,0.52,2.25,2.01,1.03
unambiguous <= 0.70 & positive > 0.5 & neutral <= 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.70,rule,0.03,positive,0.03,0.03,5.36,2.55,1.03
technically complicated <= 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.1,negative,0.02,0.09,1.34,0.41,1.02
common > 0.5 & positive > 0.70 & negative <= 0.5 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.08,positive,0.02,0.06,4.25,2.88,1.08
common <= 0.5 & unambiguous <= 0.70 & subject to geographical variability > 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.02,positive,0.02,0.06,2.23,0.77,1.02
common > 0.70 & unambiguous > 0.5 & positive <= 0.89 & interdisciplinary > 0.5,rule,0.29,negative,0.02,0.24,3.82,2.82,1.05
technically complicated > 0.5 & socially controversial > 0.5 & neutral > 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.3,positive,0.02,0.25,2.22,0.78,1.02
technically complicated > 0.30 & positive > 0.30 & neutral <= 0.70 & subject to geographical variability > 0.5 & interdisciplinary <= 0.70,rule,0.18,positive,0.02,0.14,18.18,9.79,2.33
conceptually dense > 0.5 & technically complicated <= 0.5 & neutral <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70,rule,0.07,negative,0.02,0.06,16.89,7.43,2.04
common > 0.70 & common <= 0.89 & negative <= 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.3,positive,0.02,0.25,2.0,0.7,1.02
conceptually dense > 0.70 & technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.5 & subject to time variability > 0.70,rule,0.11,positive,0.01,0.12,1.81,0.79,1.01
common <= 0.89 & negative <= 0.30 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.02,positive,0.01,0.02,1.33,0.69,1.01
technically complicated > 0.5 & negative <= 0.89 & neutral <= 0.70 & interdisciplinary <= 0.70 & subject to time variability <= 0.89,rule,0.08,positive,0.01,0.06,3.59,1.7,1.01
conceptually dense <= 0.70 & common <= 0.70 & negative <= 0.5 & subject to geographical variability > 0.5 & interdisciplinary > 0.5,rule,0.11,positive,0.01,0.1,2.1,1.6,1.01
conceptually dense <= 0.70 & common > 0.70 & negative <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.5,rule,0.1,negative,0.01,0.08,2.76,1.6,1.01
common > 0.5 & unambiguous > 0.5 & positive <= 0.5 & neutral <= 0.70 & subject to time variability > 0.5,rule,0.07,negative,0.01,0.12,3.3,1.6,1.01
technically complicated <= 0.5 & common > 0.5 & unambiguous > 0.5 & unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.06,positive,0.01,0.06,4.63,2.92,1.08
conceptually dense <= 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & neutral <= 0.70 & subject to time variability > 0.5,rule,0.09,positive,0.01,0.36,2.54,1.68,1.01
technically complicated <= 0.5 & common > 0.70 & socially controversial > 0.30 & subject to time variability <= 0.89,rule,0.12,positive,0.01,0.31,5.03,2.46,1.01
conceptually dense > 0.5 & socially controversial <= 0.30 & positive > 0.5 & positive <= 0.89 & subject to geographical variability <= 0.89,rule,0.02,negative,0.01,0.03,1.06,0.61,1.01
unambiguous <= 0.5 & neutral <= 0.70,rule,0.28,positive,0.01,0.23,3.75,2.95,1.09
conceptually dense <= 0.5 & positive > 0.5 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.02,positive,0.01,0.06,3.47,2.67,1.01
conceptually dense <= 0.70 & unambiguous <= 0.5 & subject to geographical variability <= 0.89,rule,0.04,positive,0.01,0.03,5.65,4.53,1.53
conceptually dense <= 0.5 & technically complicated <= 0.5 & positive > 0.5 & negative > 0.30 & subject to time variability > 0.5,rule,0.03,positive,0.01,0.03,3.42,2.14,1.01
common > 0.5 & positive > 0.5 & positive <= 0.89 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.22,negative,0.01,0.19,1.48,0.79,1.01
technically complicated <= 0.89 & socially controversial <= 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.04,negative,0.01,0.03,1.77,0.83,1.01
conceptually dense > 0.70 & common <= 0.70 & positive > 0.30 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.31,negative,0.01,0.29,2.25,1.68,1.01
socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.30 & subject to geographical variability > 0.70,rule,0.6,positive,0.01,0.49,0.83,0.43,1.01
conceptually dense > 0.70 & technically complicated <= 0.89 & positive <= 0.89 & subject to geographical variability <= 0.70 & subject to time variability <= 0.70,rule,0.02,negative,0.01,0.1,4.27,2.58,1.01
technically complicated > 0.5 & technically complicated <= 0.70 & positive <= 0.5 & negative <= 0.89 & subject to geographical variability > 0.5,rule,0.1,positive,0.01,0.44,2.28,0.63,1.01
technically complicated <= 0.5 & common > 0.5 & socially controversial > 0.70 & subject to geographical variability <= 0.89,rule,0.05,negative,0.01,0.04,5.67,3.32,1.21
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.5 & positive > 0.30 & negative > 0.5,rule,0.28,positive,0.01,0.24,3.92,3.2,1.18
technically complicated > 0.70 & common > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.07,negative,0.0,0.06,2.88,2.16,1.0
common > 0.5 & positive <= 0.89 & negative <= 0.30 & neutral > 0.70,rule,0.03,negative,0.0,0.18,0.82,0.55,1.0
common > 0.5 & positive <= 0.70 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.02,negative,0.0,0.3,1.2,0.83,1.0
common > 0.5 & positive > 0.70 & positive <= 0.89 & negative <= 0.5 & subject to time variability > 0.5,rule,0.4,positive,0.0,0.39,0.58,0.18,1.0
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.89 & socially controversial <= 0.70 & unambiguous <= 0.70,rule,0.3,negative,0.0,0.26,1.84,0.93,1.0
neutral > 0.70 & neutral <= 0.89 & subject to geographical variability <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.89,rule,0.07,negative,0.0,0.06,1.04,0.66,1.0
conceptually dense > 0.70 & positive <= 0.70 & interdisciplinary > 0.5 & subject to time variability > 0.5,rule,0.34,negative,0.0,0.32,1.82,1.01,1.0
conceptually dense > 0.70 & common > 0.5 & common <= 0.70 & unambiguous <= 0.5,rule,0.13,negative,0.0,0.12,5.6,4.51,1.51
conceptually dense <= 0.70 & technically complicated > 0.30 & positive > 0.5 & neutral <= 0.70 & subject to geographical variability > 0.5,rule,0.17,positive,0.0,0.14,27.0,19.39,2.97
technically complicated <= 0.70 & common > 0.5 & unambiguous > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.34,positive,0.0,0.29,4.26,3.48,1.25
common <= 0.89 & positive > 0.5 & positive <= 0.89 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.55,positive,0.0,0.46,1.59,0.79,1.0
socially controversial <= 0.30,rule,0.06,negative,0.0,0.8,1.12,1.12,1.0
conceptually dense <= 0.70 & technically complicated <= 0.70 & unambiguous > 0.5 & positive > 0.70 & subject to time variability > 0.70,rule,0.05,negative,0.0,0.22,7.4,4.79,1.57
technically complicated <= 0.70 & socially controversial > 0.5 & positive > 0.30 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.46,positive,0.0,0.47,0.84,0.43,1.0
technically complicated > 0.5 & unambiguous <= 0.70 & positive <= 0.89 & neutral > 0.70 & subject to geographical variability <= 0.70,rule,0.03,negative,0.0,0.12,1.42,0.42,1.0
