rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated <= 0.30 & common > 0.5 & positive > 0.5 & neutral > 0.70 & interdisciplinary <= 0.70,rule,0.0,positive,0.1,0.01,0.77,0.46,1.1
technically complicated > 0.5 & socially controversial > 0.89 & negative > 0.89 & neutral <= 0.5,rule,0.01,negative,0.06,0.01,0.97,0.58,1.06
conceptually dense <= 0.5 & technically complicated <= 0.30,rule,0.0,positive,0.05,0.0,0.51,0.3,1.05
positive,linear,,positive,0.05,,,,
technically complicated <= 0.70 & socially controversial <= 0.5 & positive > 0.30 & positive <= 0.5,rule,0.0,negative,0.04,0.04,3.07,2.28,1.04
common > 0.70 & positive <= 0.5 & interdisciplinary > 0.70,rule,0.13,negative,0.04,0.16,0.73,0.62,1.04
technically complicated <= 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.09,negative,0.03,0.16,0.58,0.29,1.03
common > 0.70 & socially controversial > 0.5 & unambiguous > 0.30 & unambiguous <= 0.70 & positive <= 0.5,rule,0.12,positive,0.03,0.44,1.08,0.46,1.03
conceptually dense <= 0.70 & technically complicated <= 0.5 & positive > 0.70 & negative <= 0.5,rule,0.04,positive,0.03,0.06,0.85,0.34,1.03
conceptually dense > 0.70 & common > 0.70 & unambiguous > 0.70 & positive <= 0.30 & neutral <= 0.5,rule,0.0,negative,0.02,0.0,0.93,0.26,1.02
technically complicated <= 0.70 & unambiguous > 0.70 & neutral <= 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.0,negative,0.02,0.17,1.04,0.75,1.02
technically complicated <= 0.70 & unambiguous <= 0.70 & positive <= 0.5 & neutral <= 0.70,rule,0.08,positive,0.02,0.19,0.38,0.17,1.02
conceptually dense > 0.70 & technically complicated > 0.30 & subject to time variability > 0.89,rule,0.01,negative,0.02,0.01,0.92,0.42,1.02
socially controversial <= 0.89 & unambiguous <= 0.70 & positive <= 0.30 & neutral <= 0.5 & subject to time variability <= 0.89,rule,0.02,positive,0.01,0.22,0.26,0.14,1.01
conceptually dense > 0.5 & positive <= 0.30 & negative <= 0.89 & neutral > 0.30,rule,0.01,negative,0.01,0.02,0.12,0.05,1.01
technically complicated <= 0.5 & common > 0.5 & common <= 0.89 & positive > 0.5 & subject to time variability <= 0.89,rule,0.13,positive,0.01,0.11,0.51,0.24,1.01
conceptually dense,linear,,negative,0.01,,,,
conceptually dense <= 0.70 & common > 0.70 & positive <= 0.5 & neutral > 0.5,rule,0.01,negative,0.01,0.02,1.11,0.38,1.01
technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.05,negative,0.01,0.07,0.72,0.25,1.01
technically complicated <= 0.70 & positive > 0.30 & positive <= 0.5 & neutral > 0.70,rule,0.0,negative,0.01,0.02,1.68,0.77,1.01
socially controversial > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.3,positive,0.01,0.25,0.25,0.1,1.01
technically complicated <= 0.70 & socially controversial > 0.89 & positive <= 0.30 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.0,negative,0.01,0.01,0.65,0.29,1.01
conceptually dense > 0.70 & common <= 0.89 & positive <= 0.30 & negative > 0.70 & neutral <= 0.70,rule,0.04,negative,0.01,0.21,0.23,0.12,1.01
conceptually dense > 0.70 & positive <= 0.5 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.08,positive,0.01,0.13,0.53,0.39,1.01
technically complicated > 0.30 & negative > 0.89 & neutral > 0.30 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.02,positive,0.01,0.15,0.85,0.5,1.01
