rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive > 0.70,rule,0.67,positive,0.74,0.81,5910.91,5910.91,15.09
common > 0.5 & unambiguous > 0.30 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability > 0.89,rule,0.0,negative,0.36,0.01,226.17,203.61,7.24
common > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.11,negative,0.33,0.24,6735.3,6683.95,11.72
interdisciplinary,linear,,negative,0.33,,,,
positive > 0.70 & subject to geographical variability <= 0.89,rule,0.67,positive,0.33,0.8,4976.51,4933.35,11.35
common > 0.70 & positive <= 0.70 & interdisciplinary > 0.5,rule,0.21,negative,0.24,0.26,4938.96,4888.52,10.52
technically complicated <= 0.70 & unambiguous <= 0.70 & positive <= 0.30 & subject to time variability <= 0.89,rule,0.03,negative,0.24,0.1,109.69,60.21,5.08
technically complicated <= 0.5 & positive <= 0.70 & negative > 0.89,rule,0.01,negative,0.21,0.07,211.11,197.06,6.4
unambiguous <= 0.70 & positive <= 0.5 & interdisciplinary > 0.5,rule,0.2,negative,0.19,0.26,32.21,24.27,3.8
conceptually dense <= 0.70 & common > 0.5 & unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.70,rule,0.05,negative,0.16,0.2,1316.53,1166.2,8.18
socially controversial <= 0.70 & positive <= 0.70,rule,0.05,negative,0.15,0.26,3456.09,3347.33,9.32
technically complicated > 0.5 & common <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,0.14,0.01,356.84,313.27,6.58
conceptually dense > 0.5 & technically complicated > 0.70 & positive <= 0.70,rule,0.19,negative,0.13,0.15,496.28,445.98,6.92
technically complicated > 0.5 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.89,rule,0.06,positive,0.12,0.05,174.92,141.3,5.57
common > 0.5 & positive > 0.70 & positive <= 0.89 & interdisciplinary > 0.70,rule,0.62,positive,0.11,0.52,3046.48,3021.72,8.9
technically complicated <= 0.5 & socially controversial <= 0.89 & negative > 0.89 & neutral <= 0.30,rule,0.01,negative,0.1,0.03,26.78,10.5,2.58
common > 0.5 & unambiguous > 0.30 & positive <= 0.70 & neutral > 0.70,rule,0.06,negative,0.1,0.4,2085.9,1511.44,8.07
common <= 0.5 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,0.1,0.09,2966.73,2878.0,8.74
unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.30 & subject to geographical variability <= 0.89,rule,0.12,negative,0.1,0.22,184.83,179.64,5.72
technically complicated <= 0.70 & positive <= 0.5 & negative > 0.70 & neutral <= 0.70,rule,0.08,positive,0.1,0.14,294.29,160.23,5.58
technically complicated <= 0.5 & socially controversial > 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.03,positive,0.1,0.03,967.2,730.9,7.24
conceptually dense > 0.70 & socially controversial <= 0.70 & positive <= 0.70,rule,0.03,negative,0.1,0.04,3006.22,2386.65,8.58
common > 0.70 & common <= 0.89 & negative > 0.70 & negative <= 0.89 & interdisciplinary > 0.70,rule,0.18,positive,0.09,0.15,293.39,260.73,6.06
common <= 0.5 & socially controversial <= 0.5 & positive <= 0.70,rule,0.0,negative,0.09,0.01,141.45,90.95,4.93
socially controversial <= 0.70 & positive <= 0.5,rule,0.02,negative,0.09,0.16,98.92,87.13,4.87
common > 0.5 & common <= 0.70 & positive > 0.70,rule,0.19,positive,0.09,0.23,220.86,208.55,5.82
common <= 0.5 & unambiguous > 0.5 & positive <= 0.5 & neutral <= 0.30,rule,0.01,negative,0.09,0.02,47.87,26.78,3.59
technically complicated > 0.5 & socially controversial <= 0.89 & positive <= 0.70 & neutral > 0.30 & neutral <= 0.70,rule,0.1,negative,0.08,0.17,210.26,184.91,5.66
technically complicated > 0.5 & socially controversial <= 0.89 & positive > 0.70 & neutral > 0.30 & neutral <= 0.70,rule,0.05,positive,0.08,0.14,205.46,184.91,5.65
common <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,0.08,0.02,244.41,198.79,5.73
socially controversial > 0.70 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.21,positive,0.08,0.18,573.06,381.56,6.4
conceptually dense > 0.70 & common > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.24,negative,0.08,0.23,4326.97,4266.6,9.03
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.70 & positive > 0.70,rule,0.13,positive,0.08,0.11,1609.98,1497.71,7.88
common <= 0.70 & unambiguous > 0.5 & positive <= 0.5,rule,0.07,negative,0.07,0.16,30.26,14.88,2.9
conceptually dense > 0.5 & socially controversial <= 0.89 & neutral > 0.5 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.17,negative,0.07,0.14,211.76,180.92,5.56
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & positive <= 0.70,rule,0.1,negative,0.07,0.12,1659.32,1497.71,7.85
common > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.29,negative,0.07,0.23,225.3,203.61,5.71
common > 0.5 & positive <= 0.70 & negative > 0.89,rule,0.06,negative,0.06,0.19,1430.88,1392.36,7.66
common > 0.70 & common <= 0.89 & positive > 0.70,rule,0.44,positive,0.06,0.52,604.93,595.41,6.74
