rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive <= 0.70 & interdisciplinary > 0.89,rule,0.05,positive,5.69,0.08,21748.66,15890.66,64.75
interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.89,negative,2.34,0.72,2025.09,1875.82,25.17
interdisciplinary,linear,,positive,0.85,,,,
conceptually dense <= 0.70 & common > 0.5 & socially controversial <= 0.5 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.04,negative,0.45,0.04,224.75,143.29,7.22
socially controversial <= 0.89 & unambiguous > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.27,negative,0.43,0.23,3872.41,2371.53,11.09
technically complicated > 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.05,positive,0.39,0.17,3884.29,3031.47,11.17
conceptually dense <= 0.70 & technically complicated <= 0.70 & socially controversial <= 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.04,negative,0.32,0.04,1500.65,1056.09,9.17
conceptually dense > 0.70 & technically complicated > 0.70 & neutral > 0.5,rule,0.5,positive,0.27,0.4,173.96,134.38,6.23
conceptually dense > 0.70 & conceptually dense <= 0.89 & negative > 0.5 & neutral > 0.5 & subject to time variability > 0.70,rule,0.81,positive,0.27,0.65,133.03,69.93,5.41
common <= 0.89 & positive > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.74,positive,0.27,0.59,2790.76,2422.08,9.91
conceptually dense > 0.70 & common <= 0.89 & unambiguous > 0.70 & positive > 0.5 & interdisciplinary <= 0.89,rule,0.16,positive,0.22,0.14,614.91,259.05,6.76
common > 0.5 & common <= 0.89 & socially controversial > 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.56,positive,0.21,0.48,852.57,612.76,7.75
negative > 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.34,positive,0.21,0.29,1653.01,1487.9,8.84
technically complicated <= 0.70 & socially controversial <= 0.5 & negative <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.05,negative,0.21,0.04,384.64,122.13,5.8
