,rule
0,If (positive <= 0.700) and (neutral <= 0.700) and (positive <= 0.500) and (neutral <= 0.500) and (unambiguous <= 0.500) then response: 2.583
1,If (positive <= 0.700) and (neutral <= 0.700) and (positive <= 0.500) and (neutral <= 0.500) and (unambiguous > 0.500) then response: 2.854
2,If (positive <= 0.700) and (neutral <= 0.700) and (positive <= 0.500) and (neutral > 0.500) and (socially controversial <= 0.900) then response: 2.562
3,If (positive <= 0.700) and (neutral <= 0.700) and (positive <= 0.500) and (neutral > 0.500) and (socially controversial > 0.900) then response: 2.252
4,If (positive <= 0.700) and (neutral <= 0.700) and (positive > 0.500) and (common <= 0.700) and (subject to geographical variability <= 0.900) then response: 2.667
5,If (positive <= 0.700) and (neutral <= 0.700) and (positive > 0.500) and (common <= 0.700) and (subject to geographical variability > 0.900) then response: 2.000
6,If (positive <= 0.700) and (neutral <= 0.700) and (positive > 0.500) and (common > 0.700) and (interdisciplinary <= 0.900) then response: 1.929
7,If (positive <= 0.700) and (neutral <= 0.700) and (positive > 0.500) and (common > 0.700) and (interdisciplinary > 0.900) then response: 2.143
8,If (positive <= 0.700) and (neutral > 0.700) and (negative <= 0.700) and (technically complicated <= 0.500) and (unambiguous <= 0.500) then response: 4.000
9,If (positive <= 0.700) and (neutral > 0.700) and (negative <= 0.700) and (technically complicated <= 0.500) and (unambiguous > 0.500) then response: 2.000
10,If (positive <= 0.700) and (neutral > 0.700) and (negative <= 0.700) and (technically complicated > 0.500) and (negative <= 0.500) then response: 1.613
11,If (positive <= 0.700) and (neutral > 0.700) and (negative <= 0.700) and (technically complicated > 0.500) and (negative > 0.500) then response: 1.822
12,If (positive <= 0.700) and (neutral > 0.700) and (negative > 0.700) and (positive <= 0.500) and (socially controversial <= 0.700) then response: 2.099
13,If (positive <= 0.700) and (neutral > 0.700) and (negative > 0.700) and (positive <= 0.500) and (socially controversial > 0.700) then response: 2.279
14,If (positive <= 0.700) and (neutral > 0.700) and (negative > 0.700) and (positive > 0.500) and (common <= 0.500) then response: 3.250
15,If (positive <= 0.700) and (neutral > 0.700) and (negative > 0.700) and (positive > 0.500) and (common > 0.500) then response: 1.934
16,If (positive > 0.700) and (common <= 0.500) and (socially controversial <= 0.700) and (subject to geographical variability <= 0.500) and (unambiguous <= 0.700) then response: 4.500
17,If (positive > 0.700) and (common <= 0.500) and (socially controversial <= 0.700) and (subject to geographical variability <= 0.500) and (unambiguous > 0.700) then response: 4.000
18,If (positive > 0.700) and (common <= 0.500) and (socially controversial <= 0.700) and (subject to geographical variability > 0.500) and (technically complicated <= 0.500) then response: 4.167
19,If (positive > 0.700) and (common <= 0.500) and (socially controversial <= 0.700) and (subject to geographical variability > 0.500) and (technically complicated > 0.500) then response: 4.584
20,If (positive > 0.700) and (common <= 0.500) and (socially controversial > 0.700) and (negative <= 0.700) and (conceptually dense <= 0.900) then response: 4.101
21,If (positive > 0.700) and (common <= 0.500) and (socially controversial > 0.700) and (negative <= 0.700) and (conceptually dense > 0.900) then response: 4.000
22,If (positive > 0.700) and (common <= 0.500) and (socially controversial > 0.700) and (negative > 0.700) and (technically complicated <= 0.500) then response: 4.000
23,If (positive > 0.700) and (common <= 0.500) and (socially controversial > 0.700) and (negative > 0.700) and (technically complicated > 0.500) then response: 4.538
24,If (positive > 0.700) and (common > 0.500) and (negative <= 0.500) and (technically complicated <= 0.700) and (socially controversial <= 0.700) then response: 4.606
25,If (positive > 0.700) and (common > 0.500) and (negative <= 0.500) and (technically complicated <= 0.700) and (socially controversial > 0.700) then response: 4.501
26,If (positive > 0.700) and (common > 0.500) and (negative <= 0.500) and (technically complicated > 0.700) and (subject to geographical variability <= 0.700) then response: 4.483
27,If (positive > 0.700) and (common > 0.500) and (negative <= 0.500) and (technically complicated > 0.700) and (subject to geographical variability > 0.700) then response: 4.672
28,If (positive > 0.700) and (common > 0.500) and (negative > 0.500) and (technically complicated <= 0.700) and (socially controversial <= 0.900) then response: 4.671
29,If (positive > 0.700) and (common > 0.500) and (negative > 0.500) and (technically complicated <= 0.700) and (socially controversial > 0.900) then response: 4.444
30,If (positive > 0.700) and (common > 0.500) and (negative > 0.500) and (technically complicated > 0.700) and (unambiguous <= 0.700) then response: 4.746
31,If (positive > 0.700) and (common > 0.500) and (negative > 0.500) and (technically complicated > 0.700) and (unambiguous > 0.700) then response: 4.873
