,rule,type,coef,support,importance
22,technically complicated > 0.5000000149011612 & positive > 0.5000000149011612,rule,-8.475621789755034e-05,0.8151950718685832,3.289721367706495e-05
52,positive <= 0.9000000059604645 & technically complicated > 0.5000000149011612 & unambiguous > 0.7000000178813934 & neutral <= 0.7000000178813934 & subject to time variability <= 0.9000000059604645,rule,0.009068955280615503,0.08829568788501027,0.002573084282871808
53,common <= 0.9000000059604645 & technically complicated > 0.7000000178813934 & technically complicated > 0.5000000149011612 & neutral > 0.5000000149011612,rule,-0.025998461808719595,0.47638603696098564,0.012984725568604496
66,unambiguous <= 0.7000000178813934 & positive <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & technically complicated > 0.5000000149011612,rule,-0.00030578631273288007,0.08624229979466119,8.584079509047946e-05
132,technically complicated <= 0.7000000178813934 & negative > 0.30000000447034836 & socially controversial > 0.30000000447034836 & common <= 0.9000000059604645 & common > 0.7000000178813934,rule,-0.004079258781483944,0.36344969199178645,0.001962093847662511
244,positive <= 0.5000000149011612 & negative > 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,0.019027082381554813,0.045174537987679675,0.0039516734963713634
254,common <= 0.7000000178813934 & positive > 0.7000000178813934 & socially controversial > 0.7000000178813934 & technically complicated > 0.5000000149011612,rule,0.04497014357678895,0.10472279260780287,0.01376967359586193
382,positive <= 0.9000000059604645 & subject to time variability > 0.7000000178813934 & subject to geographical variability > 0.7000000178813934 & interdisciplinary <= 0.7000000178813934 & common <= 0.9000000059604645,rule,-0.022651958883440838,0.04722792607802875,0.004805069921342765
390,common <= 0.9000000059604645 & negative <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & technically complicated > 0.5000000149011612,rule,-0.01931257158273613,0.8357289527720739,0.007155720080857537
398,socially controversial <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & conceptually dense > 0.7000000178813934 & interdisciplinary > 0.7000000178813934,rule,0.006767330300979704,0.25256673511293637,0.002940300111931284
415,common <= 0.9000000059604645 & technically complicated <= 0.7000000178813934 & common > 0.7000000178813934 & negative <= 0.7000000178813934,rule,-0.010067883114615907,0.36960985626283366,0.0048597580064861775
454,common <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & conceptually dense > 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,0.03630277026483703,0.08008213552361396,0.009853309320517952
477,common <= 0.9000000059604645 & subject to geographical variability > 0.7000000178813934,rule,-0.04922729055387296,0.971252566735113,0.008225675259838519
483,common <= 0.7000000178813934 & negative <= 0.5000000149011612 & socially controversial > 0.5000000149011612 & positive > 0.7000000178813934,rule,0.003541188383063214,0.10677618069815195,0.0010936198135493521
531,common <= 0.7000000178813934 & neutral <= 0.7000000178813934 & unambiguous <= 0.7000000178813934,rule,-0.0012697169048500627,0.039014373716632446,0.0002458542202086265
535,interdisciplinary > 0.7000000178813934 & socially controversial <= 0.5000000149011612 & positive > 0.7000000178813934 & neutral > 0.5000000149011612,rule,-0.0037109185696365026,0.21560574948665298,0.0015260852482575924
536,common <= 0.9000000059604645 & common > 0.5000000149011612 & positive <= 0.9000000059604645 & negative > 0.5000000149011612,rule,-0.003086137742841736,0.31211498973305957,0.0014299819058628468
544,common <= 0.9000000059604645 & common > 0.7000000178813934 & positive > 0.30000000447034836 & technically complicated > 0.5000000149011612,rule,-0.016360172081874055,0.5667351129363449,0.008106897366675714
548,common <= 0.9000000059604645 & socially controversial <= 0.7000000178813934 & technically complicated > 0.5000000149011612 & neutral > 0.5000000149011612,rule,-0.027079234622728578,0.4024640657084189,0.013279507057571832
565,common <= 0.9000000059604645 & technically complicated > 0.30000000447034836 & interdisciplinary <= 0.7000000178813934 & subject to time variability > 0.7000000178813934,rule,-0.03956537093259192,0.055441478439425054,0.00905413734963741
582,common <= 0.9000000059604645 & common > 0.7000000178813934 & positive > 0.30000000447034836,rule,-0.01915004606571969,0.7227926078028748,0.008571939117318036
591,subject to geographical variability > 0.7000000178813934 & technically complicated <= 0.5000000149011612 & socially controversial > 0.5000000149011612 & common > 0.5000000149011612,rule,-0.0325929326400742,0.022587268993839837,0.004842775056105887
593,positive > 0.7000000178813934 & neutral > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & unambiguous > 0.7000000178813934 & negative <= 0.5000000149011612,rule,0.017794253072217398,0.31211498973305957,0.008245082378657832
602,common <= 0.9000000059604645 & socially controversial > 0.5000000149011612 & neutral > 0.5000000149011612,rule,-0.020952978526300212,0.7268993839835729,0.009335643483326798
645,common <= 0.9000000059604645 & technically complicated > 0.5000000149011612,rule,-0.07570068042880734,0.9117043121149897,0.021478133366740537
654,socially controversial <= 0.7000000178813934 & technically complicated <= 0.5000000149011612 & conceptually dense > 0.7000000178813934,rule,0.11677391012835635,0.045174537987679675,0.02425239752833663
667,socially controversial <= 0.5000000149011612 & technically complicated <= 0.5000000149011612 & interdisciplinary <= 0.7000000178813934,rule,0.016923299319286038,0.012320328542094456,0.0018668277070448271
710,positive <= 0.9000000059604645 & positive > 0.7000000178813934 & neutral <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & subject to time variability <= 0.9000000059604645,rule,0.011909032125637275,0.08624229979466119,0.0033431214670349902
742,negative <= 0.7000000178813934 & positive <= 0.7000000178813934 & socially controversial > 0.7000000178813934,rule,-0.027245362530567082,0.17659137577002054,0.010389270209676126
770,negative > 0.30000000447034836 & subject to geographical variability > 0.7000000178813934 & technically complicated <= 0.5000000149011612,rule,-0.0016273050551194955,0.08418891170431211,0.00045185528895297296
776,positive > 0.7000000178813934 & subject to geographical variability > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & subject to time variability <= 0.9000000059604645,rule,0.03919342477770736,0.37782340862423,0.01900266354540166
780,negative > 0.30000000447034836 & technically complicated <= 0.5000000149011612 & subject to geographical variability <= 0.7000000178813934,rule,0.020063457181084102,0.006160164271047228,0.0015698570814961946
814,neutral <= 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,0.017892417434116407,0.10882956878850103,0.005572150785338297
918,common <= 0.9000000059604645 & socially controversial <= 0.9000000059604645 & technically complicated > 0.7000000178813934 & neutral > 0.7000000178813934,rule,-0.021318503136516787,0.3737166324435318,0.0103136730576423
927,negative <= 0.5000000149011612 & common > 0.7000000178813934 & technically complicated > 0.5000000149011612 & positive > 0.7000000178813934,rule,-0.007274409919200715,0.32854209445585214,0.003416667186245202
