,rule,type,coef,support,importance
9,interdisciplinary,linear,-0.009688088168324404,1.0,0.00035776243362750984
33,common > 0.5000000149011612 & technically complicated > 0.7000000178813934,rule,-0.0019359879480322815,0.47132867132867134,0.0009664011942185452
115,technically complicated > 0.5000000149011612 & negative <= 0.7000000178813934 & common <= 0.7000000178813934,rule,-0.00032661621984165834,0.18601398601398603,0.00012709223558405265
199,technically complicated > 0.5000000149011612 & conceptually dense > 0.5000000149011612,rule,-0.004314446198979628,0.8293706293706293,0.0016230289930630206
286,technically complicated > 0.5000000149011612 & positive > 0.7000000178813934 & socially controversial > 0.5000000149011612,rule,-0.004141623468666816,0.47412587412587415,0.002068037181329364
294,technically complicated > 0.5000000149011612 & neutral > 0.5000000149011612 & socially controversial > 0.5000000149011612 & negative <= 0.9000000059604645,rule,-0.0007275610863915543,0.46293706293706294,0.0003627797440325577
330,conceptually dense > 0.5000000149011612 & socially controversial > 0.5000000149011612 & technically complicated > 0.5000000149011612 & unambiguous > 0.30000000447034836 & negative <= 0.7000000178813934,rule,-0.001334116288182622,0.3888111888111888,0.000650355415757747
342,negative > 0.5000000149011612 & positive > 0.7000000178813934 & neutral > 0.30000000447034836,rule,-0.0022799029843525447,0.3678321678321678,0.0010994042637068897
366,interdisciplinary > 0.5000000149011612 & socially controversial <= 0.9000000059604645 & conceptually dense > 0.5000000149011612 & interdisciplinary > 0.7000000178813934 & technically complicated > 0.5000000149011612 & negative <= 0.9000000059604645 & common <= 0.7000000178813934,rule,-0.00396922248190594,0.2,0.001587688992762376
459,conceptually dense > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & technically complicated <= 0.7000000178813934,rule,0.002148414748492603,0.26153846153846155,0.0009441692406883576
487,technically complicated > 0.5000000149011612 & socially controversial > 0.5000000149011612 & conceptually dense > 0.5000000149011612,rule,-0.01331001755397363,0.7174825174825175,0.005992484973991368
507,technically complicated > 0.5000000149011612 & negative > 0.5000000149011612 & negative <= 0.7000000178813934,rule,-0.003578594168456157,0.37202797202797205,0.0017296984526359899
561,neutral > 0.7000000178813934 & negative <= 0.7000000178813934 & socially controversial > 0.5000000149011612 & conceptually dense > 0.5000000149011612,rule,-0.00207852648128498,0.35384615384615387,0.0009938727162522296
577,technically complicated > 0.5000000149011612 & negative <= 0.9000000059604645 & socially controversial > 0.5000000149011612,rule,-0.0044084230908627235,0.6013986013986014,0.002158409702154935
688,negative <= 0.7000000178813934 & negative <= 0.9000000059604645 & positive > 0.7000000178813934,rule,-0.00021696654584429448,0.5874125874125874,0.00010681257533255542
714,negative <= 0.9000000059604645 & negative > 0.5000000149011612 & socially controversial > 0.5000000149011612 & technically complicated > 0.7000000178813934,rule,-0.002971489480116675,0.35384615384615387,0.001420853834439827
773,interdisciplinary > 0.5000000149011612 & conceptually dense > 0.5000000149011612 & technically complicated > 0.5000000149011612 & negative <= 0.9000000059604645 & neutral > 0.30000000447034836,rule,-0.0005844461555093999,0.5650349650349651,0.00028974059087654314
833,subject to time variability <= 0.9000000059604645 & conceptually dense <= 0.7000000178813934,rule,-0.0008647942822319907,0.27412587412587414,0.00038576114521101496
893,neutral > 0.5000000149011612 & socially controversial > 0.5000000149011612 & technically complicated > 0.7000000178813934,rule,-0.00041713336596829737,0.3258741258741259,0.0001955106266563395
919,neutral > 0.7000000178813934 & negative <= 0.7000000178813934,rule,-0.0025723768969955403,0.4727272727272727,0.0012842736850447968
924,conceptually dense > 0.5000000149011612 & socially controversial > 0.5000000149011612 & technically complicated > 0.5000000149011612 & neutral > 0.4000000134110451 & negative <= 0.7000000178813934 & conceptually dense > 0.30000000447034836,rule,-0.001736601833094942,0.3076923076923077,0.0008015085383515117
1047,technically complicated > 0.7000000178813934 & common > 0.5000000149011612 & technically complicated > 0.30000000447034836,rule,-0.0008036654655670315,0.5104895104895105,0.00040174429587694506
