,rule
0,If (common <= 0.900) and (socially controversial <= 0.700) and (technically complicated <= 0.700) and (negative <= 0.500) and (unambiguous <= 0.700) then response: 1.488
1,If (common <= 0.900) and (socially controversial <= 0.700) and (technically complicated <= 0.700) and (negative <= 0.500) and (unambiguous > 0.700) then response: 1.281
2,If (common <= 0.900) and (socially controversial <= 0.700) and (technically complicated <= 0.700) and (negative > 0.500) and (positive <= 0.700) then response: 1.739
3,If (common <= 0.900) and (socially controversial <= 0.700) and (technically complicated <= 0.700) and (negative > 0.500) and (positive > 0.700) then response: 1.520
4,If (common <= 0.900) and (socially controversial <= 0.700) and (technically complicated > 0.700) and (unambiguous <= 0.700) and (conceptually dense <= 0.700) then response: 1.000
5,If (common <= 0.900) and (socially controversial <= 0.700) and (technically complicated > 0.700) and (unambiguous <= 0.700) and (conceptually dense > 0.700) then response: 1.770
6,If (common <= 0.900) and (socially controversial <= 0.700) and (technically complicated > 0.700) and (unambiguous > 0.700) and (positive <= 0.500) then response: 1.200
7,If (common <= 0.900) and (socially controversial <= 0.700) and (technically complicated > 0.700) and (unambiguous > 0.700) and (positive > 0.500) then response: 1.608
8,If (common <= 0.900) and (socially controversial > 0.700) and (unambiguous <= 0.700) and (positive <= 0.700) and (neutral <= 0.700) then response: 1.932
9,If (common <= 0.900) and (socially controversial > 0.700) and (unambiguous <= 0.700) and (positive <= 0.700) and (neutral > 0.700) then response: 1.805
10,If (common <= 0.900) and (socially controversial > 0.700) and (unambiguous <= 0.700) and (positive > 0.700) and (technically complicated <= 0.700) then response: 1.744
11,If (common <= 0.900) and (socially controversial > 0.700) and (unambiguous <= 0.700) and (positive > 0.700) and (technically complicated > 0.700) then response: 1.841
12,If (common <= 0.900) and (socially controversial > 0.700) and (unambiguous > 0.700) and (negative <= 0.700) and (technically complicated <= 0.700) then response: 1.555
13,If (common <= 0.900) and (socially controversial > 0.700) and (unambiguous > 0.700) and (negative <= 0.700) and (technically complicated > 0.700) then response: 1.655
14,If (common <= 0.900) and (socially controversial > 0.700) and (unambiguous > 0.700) and (negative > 0.700) and (neutral <= 0.700) then response: 1.805
15,If (common <= 0.900) and (socially controversial > 0.700) and (unambiguous > 0.700) and (negative > 0.700) and (neutral > 0.700) then response: 1.667
16,If (common > 0.900) and (technically complicated <= 0.700) and (technically complicated <= 0.500) and (conceptually dense <= 0.700) and (socially controversial <= 0.700) then response: 3.585
17,If (common > 0.900) and (technically complicated <= 0.700) and (technically complicated <= 0.500) and (conceptually dense <= 0.700) and (socially controversial > 0.700) then response: 4.000
18,If (common > 0.900) and (technically complicated <= 0.700) and (technically complicated <= 0.500) and (conceptually dense > 0.700) and (socially controversial <= 0.500) then response: 3.500
19,If (common > 0.900) and (technically complicated <= 0.700) and (technically complicated <= 0.500) and (conceptually dense > 0.700) and (socially controversial > 0.500) then response: 3.167
20,If (common > 0.900) and (technically complicated <= 0.700) and (technically complicated > 0.500) and (unambiguous <= 0.700) and (negative <= 0.500) then response: 4.000
21,If (common > 0.900) and (technically complicated <= 0.700) and (technically complicated > 0.500) and (unambiguous <= 0.700) and (negative > 0.500) then response: 3.846
22,If (common > 0.900) and (technically complicated <= 0.700) and (technically complicated > 0.500) and (unambiguous > 0.700) and (positive <= 0.700) then response: 3.903
23,If (common > 0.900) and (technically complicated <= 0.700) and (technically complicated > 0.500) and (unambiguous > 0.700) and (positive > 0.700) then response: 3.691
24,If (common > 0.900) and (technically complicated > 0.700) and (positive <= 0.500) then response: 4.000
25,If (common > 0.900) and (technically complicated > 0.700) and (positive > 0.500) and (interdisciplinary <= 0.900) and (socially controversial <= 0.900) then response: 3.977
26,If (common > 0.900) and (technically complicated > 0.700) and (positive > 0.500) and (interdisciplinary <= 0.900) and (socially controversial > 0.900) then response: 3.895
27,If (common > 0.900) and (technically complicated > 0.700) and (positive > 0.500) and (interdisciplinary > 0.900) and (subject to geographical variability <= 0.900) then response: 3.818
28,If (common > 0.900) and (technically complicated > 0.700) and (positive > 0.500) and (interdisciplinary > 0.900) and (subject to geographical variability > 0.900) then response: 3.963
