,rule,type,coef,support,importance
5,positive,linear,0.03166050528133448,1.0,0.005833573385020639
10,subject to time variability,linear,0.04223113006761038,1.0,0.0035536698554491275
15,positive > 0.5000000149011612 & common <= 0.5000000149011612,rule,0.34921430061884745,0.0264797507788162,0.05606882583441226
39,negative <= 0.7000000178813934 & positive > 0.7000000178813934 & socially controversial <= 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common > 0.5000000149011612,rule,-0.2101743056821701,0.40809968847352024,0.10329684029952334
43,common > 0.9000000059604645 & conceptually dense > 0.5000000149011612 & interdisciplinary <= 0.9000000059604645 & unambiguous > 0.7000000178813934,rule,0.0817657368805806,0.009345794392523364,0.007867568085305776
76,common > 0.9000000059604645 & conceptually dense > 0.5000000149011612 & interdisciplinary <= 0.9000000059604645 & subject to geographical variability > 0.5000000149011612,rule,0.028039438417161673,0.010903426791277258,0.0029118578221497033
82,neutral <= 0.9000000059604645 & conceptually dense <= 0.9000000059604645,rule,-0.0023110909344067694,0.9766355140186916,0.0003491092900505649
109,positive <= 0.7000000178813934 & positive <= 0.9000000059604645,rule,-0.24911839736016683,0.2616822429906542,0.10950011743480906
137,subject to geographical variability > 0.7000000178813934 & common <= 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,-0.04216161493436039,0.08099688473520249,0.01150296734913687
178,socially controversial <= 0.30000000447034836 & technically complicated > 0.5000000149011612,rule,0.0013143910866498499,0.020249221183800622,0.00018513416691272967
179,technically complicated > 0.5000000149011612 & conceptually dense > 0.7000000178813934 & neutral <= 0.9000000059604645,rule,-0.028378164797859658,0.822429906542056,0.010844728036729038
182,negative > 0.5000000149011612 & neutral <= 0.9000000059604645 & positive > 0.7000000178813934 & socially controversial <= 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & common > 0.5000000149011612,rule,0.18617972410073808,0.037383177570093455,0.035318090308732286
196,positive > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & socially controversial <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & common <= 0.9000000059604645,rule,-0.013116840431788398,0.19003115264797507,0.005146071243626254
200,technically complicated <= 0.9000000059604645 & neutral <= 0.9000000059604645 & conceptually dense <= 0.9000000059604645 & subject to geographical variability > 0.5000000149011612,rule,-0.06212740021007794,0.940809968847352,0.014660825344947084
218,neutral > 0.7000000178813934 & positive > 0.7000000178813934 & neutral <= 0.9000000059604645 & negative > 0.30000000447034836,rule,0.02784510686847456,0.660436137071651,0.013186363274568935
232,common > 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & interdisciplinary <= 0.9000000059604645 & unambiguous > 0.7000000178813934,rule,0.03391109061940876,0.24766355140186916,0.014637902728827817
253,positive > 0.7000000178813934 & common <= 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & subject to geographical variability > 0.7000000178813934,rule,0.05727358608304442,0.11993769470404984,0.018607538873596497
257,negative <= 0.7000000178813934 & socially controversial > 0.9000000059604645 & positive > 0.7000000178813934 & neutral > 0.7000000178813934,rule,0.023254612746654933,0.004672897196261682,0.0015859341104926751
262,neutral > 0.7000000178813934 & positive > 0.7000000178813934 & conceptually dense > 0.7000000178813934,rule,0.11756513400746378,0.5669781931464174,0.05825277314494487
264,subject to geographical variability > 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & positive > 0.7000000178813934 & technically complicated > 0.7000000178813934 & common > 0.5000000149011612,rule,-0.04540876085742754,0.35669781931464173,0.021751909600971193
310,conceptually dense > 0.9000000059604645 & technically complicated > 0.5000000149011612 & negative <= 0.5000000149011612 & subject to geographical variability > 0.7000000178813934 & subject to time variability > 0.7000000178813934,rule,-0.07788724541685038,0.009345794392523364,0.007494376369272676
323,common > 0.5000000149011612 & negative <= 0.5000000149011612 & neutral <= 0.9000000059604645,rule,-0.032443037605425426,0.48753894080996885,0.016216480330359318
332,positive > 0.7000000178813934 & technically complicated > 0.5000000149011612 & common > 0.9000000059604645,rule,0.18007701189027825,0.010903426791277258,0.01870075455366879
345,socially controversial > 0.9000000059604645 & positive > 0.7000000178813934,rule,0.11271583701424702,0.03115264797507788,0.019582137805639995
350,technically complicated > 0.7000000178813934 & positive > 0.7000000178813934 & common <= 0.9000000059604645,rule,0.12304533786395236,0.397196261682243,0.06020820889376043
353,negative <= 0.7000000178813934 & positive > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & socially controversial <= 0.5000000149011612,rule,-0.03644467419224886,0.17133956386292834,0.013732550435803698
358,positive > 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & subject to geographical variability <= 0.7000000178813934,rule,0.22206215357821024,0.021806853582554516,0.03243271897360994
389,common <= 0.7000000178813934 & interdisciplinary <= 0.9000000059604645,rule,-0.0020199759936681246,0.06074766355140187,0.0004825053572085845
395,common > 0.5000000149011612 & positive > 0.7000000178813934 & conceptually dense > 0.9000000059604645,rule,0.30292849288779844,0.014018691588785047,0.03561461105810338
404,negative > 0.5000000149011612 & positive > 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & socially controversial <= 0.5000000149011612,rule,0.07644431693477963,0.01557632398753894,0.009466048286073961
407,subject to geographical variability <= 0.9000000059604645 & positive > 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & conceptually dense <= 0.9000000059604645 & common > 0.5000000149011612,rule,-0.009176757728841354,0.34579439252336447,0.004364709768841627
411,positive <= 0.7000000178813934 & negative > 0.30000000447034836,rule,-0.06514687376659425,0.2616822429906542,0.02863534128167681
415,common > 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.004360404623738691,0.22118380062305296,0.0018097598030720205
417,positive <= 0.5000000149011612,rule,-0.0019679422147415703,0.23208722741433022,0.0008307950642777271
452,positive <= 0.7000000178813934,rule,-0.004214540686626516,0.27102803738317754,0.0018733234665319603
462,subject to time variability <= 0.9000000059604645 & positive > 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & common <= 0.9000000059604645,rule,0.0041794686696911935,0.3925233644859813,0.002040885404624668
478,technically complicated > 0.7000000178813934 & positive > 0.7000000178813934 & technically complicated <= 0.9000000059604645,rule,0.02240252341056264,0.37694704049844235,0.010856743826310996
481,negative <= 0.7000000178813934 & conceptually dense > 0.5000000149011612 & common <= 0.9000000059604645 & unambiguous > 0.7000000178813934,rule,-0.009300926733512564,0.3629283489096573,0.004472298780816347
485,subject to geographical variability > 0.7000000178813934 & socially controversial > 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & positive > 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & unambiguous <= 0.7000000178813934,rule,0.03506152823117421,0.11526479750778816,0.011196591703930043
491,neutral > 0.9000000059604645 & positive > 0.7000000178813934 & conceptually dense > 0.7000000178813934,rule,0.10467861734607391,0.003115264797507788,0.0058334829701310875
497,neutral > 0.5000000149011612 & positive > 0.7000000178813934 & neutral <= 0.9000000059604645 & socially controversial > 0.7000000178813934,rule,0.04344346833903417,0.2616822429906542,0.019095598459643464
502,neutral <= 0.9000000059604645 & subject to geographical variability > 0.5000000149011612 & conceptually dense <= 0.9000000059604645 & unambiguous > 0.7000000178813934 & common > 0.5000000149011612,rule,-0.034393965227970044,0.618380062305296,0.016708040347553077
527,socially controversial > 0.5000000149011612 & positive > 0.5000000149011612 & common <= 0.5000000149011612 & neutral <= 0.9000000059604645,rule,0.22156309393023713,0.018691588785046728,0.030007049226116116
535,common > 0.7000000178813934 & negative > 0.5000000149011612,rule,-0.03656952239332689,0.40186915887850466,0.01792915102484684
536,common > 0.7000000178813934 & subject to geographical variability > 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,0.04096776307555747,0.48442367601246106,0.020473939449780532
542,positive > 0.7000000178813934 & interdisciplinary > 0.9000000059604645,rule,0.04480297850924627,0.4423676012461059,0.02225217886608379
576,negative > 0.5000000149011612 & positive > 0.7000000178813934 & socially controversial <= 0.5000000149011612,rule,0.06937827018609574,0.024922118380062305,0.010815225953106114
604,common > 0.5000000149011612 & positive > 0.7000000178813934 & unambiguous > 0.7000000178813934 & negative > 0.7000000178813934,rule,0.06140029227492404,0.029595015576323987,0.010405339008341489
607,common <= 0.7000000178813934 & neutral <= 0.9000000059604645 & conceptually dense > 0.9000000059604645 & technically complicated <= 0.9000000059604645,rule,0.06800350165856506,0.012461059190031152,0.007543725387303883
611,positive > 0.7000000178813934 & unambiguous <= 0.5000000149011612 & interdisciplinary > 0.9000000059604645,rule,0.17247253108963365,0.024922118380062305,0.026886363546324652
628,subject to geographical variability <= 0.9000000059604645 & negative > 0.7000000178813934 & unambiguous > 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive > 0.5000000149011612,rule,0.03596339372107199,0.01557632398753894,0.004453322825622262
635,subject to geographical variability > 0.5000000149011612 & subject to geographical variability > 0.7000000178813934 & negative <= 0.5000000149011612 & socially controversial > 0.7000000178813934 & negative <= 0.7000000178813934 & common <= 0.9000000059604645,rule,0.025531017629064415,0.09968847352024922,0.007648689017664313
638,socially controversial > 0.30000000447034836 & conceptually dense <= 0.9000000059604645,rule,-0.03532424000004967,0.9485981308411215,0.0078001582716795154
656,subject to geographical variability > 0.5000000149011612 & subject to geographical variability > 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & common > 0.5000000149011612 & technically complicated <= 0.9000000059604645,rule,-0.0338131723161681,0.5996884735202492,0.01656715044580278
667,negative <= 0.5000000149011612 & positive <= 0.9000000059604645 & subject to time variability > 0.5000000149011612,rule,0.015970359106624248,0.4984423676012461,0.007985140805634368
676,unambiguous <= 0.7000000178813934 & common <= 0.7000000178813934,rule,0.0048520835733628235,0.09190031152647975,0.001401695011643177
704,subject to geographical variability <= 0.9000000059604645 & neutral <= 0.9000000059604645,rule,-0.02553839374641404,0.9065420560747663,0.007433539748213323
711,socially controversial > 0.5000000149011612 & positive > 0.7000000178813934 & technically complicated <= 0.9000000059604645,rule,0.005243980767696086,0.3395638629283489,0.002483346023210349
742,positive > 0.7000000178813934,rule,0.00010572876247030236,0.7289719626168224,4.699543474606705e-05
758,common > 0.7000000178813934 & technically complicated <= 0.7000000178813934,rule,-0.008188245678485005,0.3925233644859813,0.00399841999436158
765,positive > 0.5000000149011612 & common <= 0.5000000149011612 & subject to time variability > 0.7000000178813934,rule,0.12567607442300033,0.021806853582554516,0.018355297099431605
766,subject to time variability <= 0.9000000059604645 & positive > 0.7000000178813934 & conceptually dense > 0.5000000149011612 & subject to time variability > 0.7000000178813934,rule,0.0737978456259647,0.5747663551401869,0.03648406007916808
767,socially controversial > 0.5000000149011612 & positive > 0.7000000178813934 & interdisciplinary <= 0.9000000059604645 & negative > 0.7000000178813934,rule,-0.10236187842269147,0.018691588785046728,0.013863220043652912
780,socially controversial > 0.7000000178813934 & negative > 0.7000000178813934 & positive > 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & common > 0.7000000178813934,rule,0.12349521031558897,0.0514018691588785,0.027269721478921805
795,common > 0.5000000149011612 & neutral <= 0.9000000059604645,rule,-0.09378816208782935,0.9532710280373832,0.019794718757261093
844,subject to geographical variability > 0.9000000059604645 & positive > 0.7000000178813934 & socially controversial > 0.9000000059604645,rule,0.007735220015230982,0.010903426791277258,0.000803292154867604
