,rule,type,coef,support,importance
127,subject to geographical variability > 0.7000000178813934 & technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & positive > 0.7000000178813934 & common > 0.5000000149011612,rule,-0.007673329730959529,0.2915811088295688,0.003487455054244554
133,positive <= 0.9000000059604645 & positive > 0.5000000149011612 & positive <= 0.7000000178813934,rule,0.034658385366915435,0.14784394250513347,0.012301828315026816
144,subject to geographical variability > 0.7000000178813934 & positive > 0.7000000178813934 & negative > 0.30000000447034836,rule,-0.04387942069268935,0.7412731006160165,0.019216345457994374
234,subject to geographical variability > 0.7000000178813934 & positive > 0.5000000149011612 & positive <= 0.7000000178813934,rule,0.02073202173281923,0.17453798767967146,0.007869283356147606
246,subject to geographical variability > 0.7000000178813934 & positive <= 0.9000000059604645 & technically complicated > 0.5000000149011612 & positive > 0.7000000178813934,rule,-0.017479787177039727,0.6386036960985626,0.008397378093944913
252,positive > 0.5000000149011612 & positive <= 0.7000000178813934,rule,0.01867502132842723,0.1704312114989733,0.007022016959222944
317,socially controversial > 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive > 0.7000000178813934 & subject to time variability <= 0.9000000059604645,rule,-0.010097583806520177,0.14784394250513347,0.003584089133678576
336,positive > 0.7000000178813934 & negative <= 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & negative > 0.5000000149011612,rule,-0.016618217906111454,0.1437371663244353,0.005830053439724662
431,positive > 0.7000000178813934 & socially controversial > 0.5000000149011612 & common > 0.5000000149011612,rule,-0.011456729854078876,0.44763860369609854,0.0056968672337201175
583,technically complicated > 0.5000000149011612 & unambiguous > 0.7000000178813934,rule,-0.0019903008935881605,0.6960985626283368,0.0009154201832974884
637,negative <= 0.7000000178813934 & positive > 0.5000000149011612 & common <= 0.9000000059604645 & positive <= 0.7000000178813934,rule,0.012920748368933768,0.1540041067761807,0.00466377883501142
663,positive > 0.7000000178813934 & subject to geographical variability > 0.7000000178813934 & negative <= 0.7000000178813934 & technically complicated > 0.5000000149011612,rule,-0.022461660715966045,0.6262833675564682,0.010866720964069175
763,socially controversial > 0.5000000149011612 & unambiguous > 0.7000000178813934,rule,-0.004292125369764327,0.4887063655030801,0.0021455151708442916
775,common > 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & positive <= 0.9000000059604645 & negative > 0.30000000447034836 & common > 0.5000000149011612 & interdisciplinary > 0.5000000149011612,rule,-0.0073744090390737765,0.6817248459958932,0.0034350507108711166
786,positive > 0.7000000178813934 & positive <= 0.9000000059604645 & subject to time variability > 0.7000000178813934,rule,-0.029256649487222546,0.7227926078028748,0.013095854564554575
925,negative <= 0.7000000178813934 & positive <= 0.7000000178813934,rule,0.009146928648542125,0.1971252566735113,0.0036389017123984427
1054,negative > 0.5000000149011612 & interdisciplinary > 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,-0.00026217604857621996,0.20739219712525667,0.000106296359708589
