rule,importance,weighted_importance,support,support_count,prediction,depth,component_type
technically complicated > 0.5000000149011612 & technically complicated > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & conceptually dense > 0.5000000149011612 & socially controversial > 0.7000000178813934,0.005850841781073889,0.005850841781073889,0.29024900209085724,3054,3.9963981663392274,5,rule
technically complicated <= 0.5000000149011612 & socially controversial <= 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common > 0.7000000178813934 & conceptually dense > 0.5000000149011612,0.004448689836169621,0.004448689836169621,0.04476335297471964,471,3.8768577494692145,5,rule
technically complicated > 0.5000000149011612 & technically complicated > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & conceptually dense > 0.5000000149011612 & socially controversial <= 0.7000000178813934,0.0027967627749563633,0.0027967627749563633,0.22970918076411329,2417,3.9884153909805544,5,rule
technically complicated <= 0.5000000149011612 & socially controversial > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & conceptually dense > 0.30000000447034836 & positive > 0.5000000149011612,0.002064873115845553,0.002064873115845553,0.06909332826458849,727,3.9463548830811552,5,rule
technically complicated > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & conceptually dense > 0.5000000149011612 & positive <= 0.7000000178813934,0.0015883218242831447,0.0015883218242831447,0.09484888804409808,998,3.9929859719438876,5,rule
technically complicated <= 0.5000000149011612 & socially controversial <= 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common <= 0.7000000178813934 & unambiguous > 0.5000000149011612,0.0014735997527571493,0.0014735997527571493,0.009979091427485268,105,3.8285714285714287,5,rule
technically complicated > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & conceptually dense > 0.5000000149011612 & positive > 0.7000000178813934,0.0005080881646276911,0.0005080881646276911,0.2066147120319331,2174,3.97378104875805,5,rule
technically complicated <= 0.5000000149011612 & socially controversial <= 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common > 0.7000000178813934 & conceptually dense <= 0.5000000149011612,0.0004396599931106021,0.0004396599931106021,0.013495533168599127,142,3.943661971830986,5,rule
technically complicated > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & conceptually dense <= 0.5000000149011612 & positive > 0.30000000447034836,0.0003128091637749718,0.0003128091637749718,0.010834442121269721,114,3.9473684210526314,5,rule
technically complicated <= 0.5000000149011612 & socially controversial <= 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common <= 0.7000000178813934 & unambiguous <= 0.5000000149011612,0.0002715682330817647,0.0002715682330817647,0.0005702337958563011,6,3.5,5,rule
