,rule,type,coef,support,importance
9,interdisciplinary,linear,7.548109305675875,1.0,0.4514742926816409
10,subject to time variability,linear,-0.3462589666840282,1.0,0.012853334833322677
34,positive > 0.5000000149011612 & interdisciplinary <= 0.9000000059604645 & positive > 0.30000000447034836 & technically complicated <= 0.7000000178813934,rule,-0.07268470083885009,0.44798657718120805,0.036145174619695075
66,negative <= 0.7000000178813934,rule,-0.03686188660246306,0.6140939597315436,0.017944681718640196
69,neutral > 0.5000000149011612 & common > 0.5000000149011612 & positive > 0.30000000447034836,rule,0.9531038716352056,0.9932885906040269,0.07781885258878911
72,common <= 0.5000000149011612,rule,-0.08222132385771146,0.003355704697986577,0.004754955158878342
88,interdisciplinary <= 0.9000000059604645 & interdisciplinary > 0.7000000178813934 & socially controversial <= 0.5000000149011612,rule,-0.2849572878745431,0.05704697986577181,0.06609081771269097
181,neutral > 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.11109051265986532,0.018456375838926176,0.014952196189396066
182,negative > 0.30000000447034836 & common > 0.7000000178813934 & interdisciplinary <= 0.9000000059604645 & interdisciplinary > 0.7000000178813934,rule,-0.904253747041501,0.8036912751677853,0.35917387893657615
216,common > 0.7000000178813934 & negative > 0.7000000178813934 & technically complicated <= 0.7000000178813934,rule,0.3150422220872018,0.12583892617449666,0.10448934231576525
256,conceptually dense <= 0.7000000178813934 & positive > 0.5000000149011612 & neutral <= 0.7000000178813934 & positive <= 0.9000000059604645,rule,-0.0626903155507034,0.026845637583892617,0.01013276998494132
259,common > 0.5000000149011612 & neutral <= 0.7000000178813934 & positive > 0.30000000447034836 & common > 0.7000000178813934 & interdisciplinary > 0.7000000178813934,rule,0.10411808386600098,0.6191275167785235,0.050559878185081494
260,common <= 0.5000000149011612 & positive > 0.5000000149011612 & interdisciplinary <= 0.9000000059604645,rule,-0.07111779938408408,0.006711409395973154,0.005806613225916409
278,technically complicated > 0.7000000178813934 & neutral <= 0.7000000178813934 & positive <= 0.7000000178813934,rule,0.46302198489042407,0.18288590604026847,0.17899177805175776
293,interdisciplinary <= 0.9000000059604645 & conceptually dense > 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.13012313455800711,0.2550335570469799,0.05671808195561673
361,socially controversial > 0.7000000178813934 & common > 0.5000000149011612 & neutral <= 0.7000000178813934 & positive <= 0.9000000059604645 & subject to time variability <= 0.9000000059604645,rule,0.3052965343147976,0.5721476510067114,0.15105075287475422
395,conceptually dense > 0.7000000178813934 & common <= 0.9000000059604645 & common > 0.5000000149011612,rule,0.3224771597989572,0.8070469798657718,0.1272547959058728
433,interdisciplinary <= 0.9000000059604645 & unambiguous > 0.7000000178813934 & positive <= 0.5000000149011612,rule,-0.20878940300420956,0.02348993288590604,0.031621881213604985
467,common <= 0.5000000149011612 & interdisciplinary <= 0.9000000059604645,rule,-0.055608835490542914,0.0050335570469798654,0.003935369495076783
475,socially controversial <= 0.9000000059604645 & neutral > 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & technically complicated <= 0.7000000178813934,rule,-0.20911742433045588,0.44966442953020136,0.10402752842152416
493,unambiguous <= 0.7000000178813934 & socially controversial > 0.7000000178813934,rule,0.1414710447213347,0.6258389261744967,0.06845862126942788
494,common <= 0.7000000178813934 & common <= 0.5000000149011612,rule,-0.00014055809540571717,0.003355704697986577,8.128638770498773e-06
516,positive > 0.7000000178813934 & technically complicated > 0.7000000178813934 & interdisciplinary <= 0.9000000059604645 & neutral > 0.7000000178813934,rule,0.00975873108556757,0.11912751677852348,0.0031612287058828416
524,socially controversial <= 0.9000000059604645 & negative > 0.5000000149011612,rule,-0.11703944371673929,0.7701342281879194,0.04924391982400514
545,positive <= 0.7000000178813934 & interdisciplinary <= 0.9000000059604645 & common > 0.9000000059604645 & positive > 0.30000000447034836,rule,-0.2976568174272875,0.020134228187919462,0.04180869585710865
