,rule,type,coef,support,importance
13,negative > 0.30000000447034836 & interdisciplinary > 0.7000000178813934 & negative <= 0.5000000149011612 & subject to time variability <= 0.9000000059604645 & positive <= 0.9000000059604645 & unambiguous <= 0.5000000149011612,rule,0.012438706314431919,0.02710843373493976,0.002020038497196343
34,subject to geographical variability > 0.5000000149011612 & subject to time variability <= 0.7000000178813934 & interdisciplinary <= 0.7000000178813934,rule,0.013898601755998817,0.16716867469879518,0.005185935210709131
37,socially controversial <= 0.30000000447034836 & technically complicated > 0.5000000149011612 & positive > 0.7000000178813934 & common > 0.5000000149011612,rule,0.12521657930836497,0.010542168674698794,0.012788672354263314
39,conceptually dense <= 0.7000000178813934 & common <= 0.5000000149011612 & positive > 0.5000000149011612,rule,0.006705872742227178,0.022590361445783132,0.0009964492992867386
43,unambiguous > 0.7000000178813934 & conceptually dense > 0.5000000149011612,rule,-0.007715222741080491,0.058734939759036146,0.001814064404188459
45,conceptually dense <= 0.7000000178813934 & neutral > 0.7000000178813934 & subject to time variability > 0.5000000149011612 & common > 0.5000000149011612,rule,-0.03343852020968642,0.11746987951807229,0.010766513266780292
61,common <= 0.7000000178813934 & common > 0.5000000149011612 & positive > 0.7000000178813934 & negative <= 0.30000000447034836 & conceptually dense > 0.7000000178813934,rule,0.014518667533000566,0.009036144578313253,0.0013738751015010319
62,subject to geographical variability <= 0.7000000178813934 & common > 0.5000000149011612 & interdisciplinary > 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive > 0.7000000178813934,rule,0.026197657918919086,0.010542168674698794,0.002675630219454065
66,interdisciplinary <= 0.5000000149011612 & conceptually dense <= 0.5000000149011612 & common > 0.5000000149011612,rule,-0.015165873089978401,0.024096385542168676,0.002325663261225175
68,socially controversial > 0.5000000149011612 & subject to geographical variability > 0.7000000178813934 & common > 0.30000000447034836 & negative > 0.5000000149011612 & common <= 0.9000000059604645 & positive > 0.7000000178813934,rule,-0.07237023875507834,0.08132530120481928,0.01978124962428738
86,negative <= 0.5000000149011612 & neutral > 0.7000000178813934,rule,0.0012550837893014796,0.21084337349397592,0.0005119579627729087
94,common <= 0.5000000149011612 & positive > 0.5000000149011612,rule,1.1165289751443837,0.08283132530120482,0.30774564064058174
99,common > 0.9000000059604645 & subject to time variability > 0.5000000149011612,rule,0.004374240567254973,0.01957831325301205,0.0006060336723474
111,subject to geographical variability <= 0.7000000178813934 & interdisciplinary > 0.7000000178813934 & positive <= 0.9000000059604645 & common > 0.5000000149011612,rule,0.0782900940036572,0.0286144578313253,0.01305255082434263
126,subject to geographical variability <= 0.7000000178813934 & technically complicated > 0.5000000149011612 & neutral > 0.7000000178813934 & positive > 0.7000000178813934,rule,0.05273419844691936,0.03162650602409638,0.009228676097247339
149,interdisciplinary > 0.7000000178813934 & interdisciplinary > 0.5000000149011612 & common <= 0.7000000178813934 & positive > 0.7000000178813934,rule,0.01647980541921543,0.28313253012048195,0.007424486146084885
152,technically complicated > 0.7000000178813934 & subject to time variability > 0.7000000178813934 & socially controversial > 0.5000000149011612 & positive > 0.7000000178813934,rule,0.049479302488567155,0.046686746987951805,0.010438502301235712
153,neutral <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & common > 0.5000000149011612,rule,-0.019046121870239824,0.641566265060241,0.009133384847770522
156,neutral <= 0.7000000178813934 & subject to geographical variability <= 0.7000000178813934 & conceptually dense <= 0.7000000178813934,rule,-0.013009065246101036,0.03614457831325301,0.002428139423993976
184,interdisciplinary > 0.5000000149011612 & positive > 0.7000000178813934 & subject to time variability > 0.5000000149011612,rule,0.015373342528217657,0.5542168674698795,0.007641348184946511
