,rule
0,If (positive <= 0.700) and (technically complicated <= 0.700) and (interdisciplinary <= 0.700) and (positive <= 0.300) and (subject to time variability <= 0.900) then response: 0.192
1,If (positive <= 0.700) and (technically complicated <= 0.700) and (interdisciplinary <= 0.700) and (positive <= 0.300) and (subject to time variability > 0.900) then response: 0.453
2,If (positive <= 0.700) and (technically complicated <= 0.700) and (interdisciplinary <= 0.700) and (positive > 0.300) and (interdisciplinary <= 0.500) then response: 0.532
3,If (positive <= 0.700) and (technically complicated <= 0.700) and (interdisciplinary <= 0.700) and (positive > 0.300) and (interdisciplinary > 0.500) then response: 0.325
4,If (positive <= 0.700) and (technically complicated <= 0.700) and (interdisciplinary > 0.700) and (subject to geographical variability <= 0.900) and (socially controversial <= 0.900) then response: 0.389
5,If (positive <= 0.700) and (technically complicated <= 0.700) and (interdisciplinary > 0.700) and (subject to geographical variability <= 0.900) and (socially controversial > 0.900) then response: 0.311
6,If (positive <= 0.700) and (technically complicated <= 0.700) and (interdisciplinary > 0.700) and (subject to geographical variability > 0.900) and (common <= 0.900) then response: 0.478
7,If (positive <= 0.700) and (technically complicated <= 0.700) and (interdisciplinary > 0.700) and (subject to geographical variability > 0.900) and (common > 0.900) then response: 0.620
8,If (positive <= 0.700) and (technically complicated > 0.700) and (positive <= 0.500) and (common <= 0.900) and (subject to geographical variability <= 0.900) then response: 0.345
9,If (positive <= 0.700) and (technically complicated > 0.700) and (positive <= 0.500) and (common <= 0.900) and (subject to geographical variability > 0.900) then response: 0.025
10,If (positive <= 0.700) and (technically complicated > 0.700) and (positive <= 0.500) and (common > 0.900) and (positive <= 0.300) then response: 0.497
11,If (positive <= 0.700) and (technically complicated > 0.700) and (positive <= 0.500) and (common > 0.900) and (positive > 0.300) then response: 0.304
12,If (positive <= 0.700) and (technically complicated > 0.700) and (positive > 0.500) and (common <= 0.500) and (socially controversial <= 0.500) then response: 0.478
13,If (positive <= 0.700) and (technically complicated > 0.700) and (positive > 0.500) and (common <= 0.500) and (socially controversial > 0.500) then response: 0.431
14,If (positive <= 0.700) and (technically complicated > 0.700) and (positive > 0.500) and (common > 0.500) and (negative <= 0.700) then response: 0.270
15,If (positive <= 0.700) and (technically complicated > 0.700) and (positive > 0.500) and (common > 0.500) and (negative > 0.700) then response: 0.316
16,If (positive > 0.700) and (conceptually dense <= 0.700) and (interdisciplinary <= 0.700) and (common <= 0.700) and (technically complicated <= 0.500) then response: 0.500
17,If (positive > 0.700) and (conceptually dense <= 0.700) and (interdisciplinary <= 0.700) and (common <= 0.700) and (technically complicated > 0.500) then response: 0.458
18,If (positive > 0.700) and (conceptually dense <= 0.700) and (interdisciplinary <= 0.700) and (common > 0.700) and (negative <= 0.900) then response: 0.451
19,If (positive > 0.700) and (conceptually dense <= 0.700) and (interdisciplinary <= 0.700) and (common > 0.700) and (negative > 0.900) then response: 0.210
20,If (positive > 0.700) and (conceptually dense <= 0.700) and (interdisciplinary > 0.700) and (socially controversial <= 0.500) and (negative <= 0.500) then response: 0.495
21,If (positive > 0.700) and (conceptually dense <= 0.700) and (interdisciplinary > 0.700) and (socially controversial <= 0.500) and (negative > 0.500) then response: 0.521
22,If (positive > 0.700) and (conceptually dense <= 0.700) and (interdisciplinary > 0.700) and (socially controversial > 0.500) and (neutral <= 0.400) then response: 0.503
23,If (positive > 0.700) and (conceptually dense <= 0.700) and (interdisciplinary > 0.700) and (socially controversial > 0.500) and (neutral > 0.400) then response: 0.478
24,If (positive > 0.700) and (conceptually dense > 0.700) and (socially controversial <= 0.700) and (negative <= 0.700) and (technically complicated <= 0.700) then response: 0.488
25,If (positive > 0.700) and (conceptually dense > 0.700) and (socially controversial <= 0.700) and (negative <= 0.700) and (technically complicated > 0.700) then response: 0.465
26,If (positive > 0.700) and (conceptually dense > 0.700) and (socially controversial <= 0.700) and (negative > 0.700) and (neutral <= 0.500) then response: 0.517
27,If (positive > 0.700) and (conceptually dense > 0.700) and (socially controversial <= 0.700) and (negative > 0.700) and (neutral > 0.500) then response: 0.478
28,If (positive > 0.700) and (conceptually dense > 0.700) and (socially controversial > 0.700) and (technically complicated <= 0.500) and (negative <= 0.900) then response: 0.502
29,If (positive > 0.700) and (conceptually dense > 0.700) and (socially controversial > 0.700) and (technically complicated <= 0.500) and (negative > 0.900) then response: 0.420
30,If (positive > 0.700) and (conceptually dense > 0.700) and (socially controversial > 0.700) and (technically complicated > 0.500) and (common <= 0.700) then response: 0.453
31,If (positive > 0.700) and (conceptually dense > 0.700) and (socially controversial > 0.700) and (technically complicated > 0.500) and (common > 0.700) then response: 0.437
