rule,importance,weighted_importance,support,support_count,prediction,depth,component_type
technically complicated > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common > 0.7000000178813934 & common <= 0.9000000059604645 & unambiguous <= 0.7000000178813934,0.048947661706846037,0.048947661706846037,0.1701320939334638,1391,2.9396117900790797,5,rule
technically complicated > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common > 0.7000000178813934 & common <= 0.9000000059604645 & unambiguous > 0.7000000178813934,0.03290894878353855,0.03290894878353855,0.24914383561643835,2037,2.7839960726558663,5,rule
technically complicated <= 0.7000000178813934 & socially controversial > 0.7000000178813934 & unambiguous > 0.7000000178813934 & conceptually dense > 0.7000000178813934 & positive > 0.5000000149011612,0.02655096273366252,0.02655096273366252,0.062866927592955,514,2.2295719844357977,5,rule
technically complicated <= 0.7000000178813934 & socially controversial > 0.7000000178813934 & unambiguous > 0.7000000178813934 & conceptually dense > 0.7000000178813934 & positive <= 0.5000000149011612,0.022934914918328442,0.022934914918328442,0.04268590998043053,349,2.1146131805157595,5,rule
technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934 & common > 0.7000000178813934 & technically complicated <= 0.5000000149011612 & common <= 0.9000000059604645,0.018129548331296125,0.018129548331296125,0.07546477495107633,617,2.4116693679092385,5,rule
technically complicated > 0.7000000178813934 & conceptually dense > 0.9000000059604645 & socially controversial <= 0.9000000059604645 & technically complicated <= 0.9000000059604645 & positive > 0.7000000178813934,0.008580883071847156,0.008580883071847156,0.012353228962818003,101,3.3465346534653464,5,rule
technically complicated <= 0.7000000178813934 & socially controversial > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & common > 0.7000000178813934 & positive > 0.5000000149011612,0.0077794051916865135,0.0077794051916865135,0.04195205479452055,343,2.4664723032069973,5,rule
technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934 & common > 0.7000000178813934 & technically complicated > 0.5000000149011612 & conceptually dense > 0.7000000178813934,0.007179045047312115,0.007179045047312115,0.07986790606653621,653,2.562021439509954,5,rule
technically complicated > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common > 0.7000000178813934 & common > 0.9000000059604645 & unambiguous <= 0.7000000178813934,0.007085347478870311,0.007085347478870311,0.007705479452054794,63,3.5714285714285716,5,rule
technically complicated <= 0.7000000178813934 & socially controversial > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & common > 0.7000000178813934 & positive <= 0.5000000149011612,0.006758927482448212,0.006758927482448212,0.019936399217221134,163,2.312883435582822,5,rule
technically complicated <= 0.7000000178813934 & socially controversial > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & common <= 0.7000000178813934 & common > 0.5000000149011612,0.006015738045866009,0.006015738045866009,0.015044031311154598,123,2.252032520325203,5,rule
technically complicated > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common <= 0.7000000178813934 & unambiguous > 0.7000000178813934 & socially controversial <= 0.7000000178813934,0.0059533532118377485,0.0059533532118377485,0.04965753424657534,406,2.5320197044334973,5,rule
technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934 & common <= 0.7000000178813934 & positive > 0.5000000149011612 & unambiguous > 0.7000000178813934,0.005772616182054793,0.005772616182054793,0.009417808219178082,77,2.038961038961039,5,rule
technically complicated > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common <= 0.7000000178813934 & unambiguous > 0.7000000178813934 & socially controversial > 0.7000000178813934,0.004527114375463434,0.004527114375463434,0.0136986301369863,112,2.3214285714285716,5,rule
