,rule,type,coef,support,importance
0,conceptually dense,linear,2.7552364459292016,1.0,0.13499813794517365
9,interdisciplinary,linear,3.7688607743731226,1.0,0.1893958178813346
11,socially controversial > 0.5000000149011612 & positive > 0.7000000178813934 & interdisciplinary > 0.7000000178813934,rule,0.19864308370539815,0.4887063655030801,0.09929620245380337
135,common <= 0.9000000059604645 & technically complicated > 0.5000000149011612,rule,0.2881566791045426,0.9055441478439425,0.08427484060595371
290,negative <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & common > 0.7000000178813934,rule,-0.14521094607050022,0.3839835728952772,0.07062392078168626
310,socially controversial > 0.5000000149011612 & conceptually dense > 0.7000000178813934 & common <= 0.9000000059604645,rule,0.29283394335790724,0.7145790554414785,0.13224811079163615
401,socially controversial > 0.5000000149011612 & positive > 0.5000000149011612 & interdisciplinary > 0.7000000178813934 & technically complicated > 0.5000000149011612,rule,0.16684561506703838,0.648870636550308,0.07963929972292255
432,technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934,rule,-0.3187464551095926,0.3141683778234086,0.14795694352178643
534,technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934 & positive > 0.5000000149011612,rule,-0.15270003173167399,0.30184804928131415,0.07009843013508318
558,common > 0.5000000149011612 & positive > 0.5000000149011612 & technically complicated > 0.7000000178813934,rule,0.008009658783050214,0.39835728952772076,0.003921206638028443
591,socially controversial > 0.5000000149011612 & interdisciplinary > 0.7000000178813934,rule,0.003294915530780156,0.7330595482546202,0.0014575421017247044
607,positive <= 0.9000000059604645 & technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934,rule,-0.0001328711423395529,0.3264887063655031,6.230705029276271e-05
632,neutral <= 0.7000000178813934 & socially controversial > 0.7000000178813934,rule,0.004529026770834196,0.1601642710472279,0.001661058324033106
686,neutral > 0.7000000178813934 & common > 0.7000000178813934,rule,-0.21261259043667335,0.5400410677618069,0.10596486790671474
702,socially controversial > 0.5000000149011612 & positive > 0.5000000149011612 & interdisciplinary > 0.7000000178813934,rule,0.21589665212117934,0.6673511293634496,0.10172229136311314
738,neutral > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934 & common > 0.5000000149011612,rule,-0.01687508199916557,0.324435318275154,0.007900297087433897
762,subject to geographical variability > 0.7000000178813934 & socially controversial > 0.7000000178813934,rule,0.04677659697174519,0.49075975359342916,0.02338430425821765
966,common > 0.7000000178813934 & socially controversial <= 0.7000000178813934,rule,-0.01476806296469346,0.3531827515400411,0.0070585269051898014
973,common > 0.5000000149011612 & common <= 0.7000000178813934 & socially controversial > 0.30000000447034836 & positive > 0.7000000178813934 & conceptually dense > 0.7000000178813934,rule,0.09281893122479473,0.19917864476386038,0.037070272014075145
1002,socially controversial > 0.5000000149011612 & conceptually dense > 0.7000000178813934,rule,0.33122969263359436,0.7227926078028748,0.14826495713687635
1033,neutral > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & positive > 0.7000000178813934,rule,-0.0901213673053893,0.4887063655030801,0.045049187550073914
