,rule
0,If (positive <= 0.700) and (technically complicated <= 0.700) and (neutral <= 0.500) and (negative <= 0.700) then response: 0.000
1,If (positive <= 0.700) and (technically complicated <= 0.700) and (neutral <= 0.500) and (negative > 0.700) and (subject to geographical variability <= 0.900) then response: 0.433
2,If (positive <= 0.700) and (technically complicated <= 0.700) and (neutral <= 0.500) and (negative > 0.700) and (subject to geographical variability > 0.900) then response: 0.569
3,If (positive <= 0.700) and (technically complicated <= 0.700) and (neutral > 0.500) and (common <= 0.900) and (subject to geographical variability <= 0.900) then response: 0.340
4,If (positive <= 0.700) and (technically complicated <= 0.700) and (neutral > 0.500) and (common <= 0.900) and (subject to geographical variability > 0.900) then response: 0.287
5,If (positive <= 0.700) and (technically complicated <= 0.700) and (neutral > 0.500) and (common > 0.900) and (neutral <= 0.700) then response: 0.415
6,If (positive <= 0.700) and (technically complicated <= 0.700) and (neutral > 0.500) and (common > 0.900) and (neutral > 0.700) then response: 0.249
7,If (positive <= 0.700) and (technically complicated > 0.700) and (socially controversial <= 0.500) and (common <= 0.700) and (positive <= 0.500) then response: 0.000
8,If (positive <= 0.700) and (technically complicated > 0.700) and (socially controversial <= 0.500) and (common <= 0.700) and (positive > 0.500) then response: 0.237
9,If (positive <= 0.700) and (technically complicated > 0.700) and (socially controversial <= 0.500) and (common > 0.700) and (unambiguous <= 0.700) then response: 0.050
10,If (positive <= 0.700) and (technically complicated > 0.700) and (socially controversial <= 0.500) and (common > 0.700) and (unambiguous > 0.700) then response: 0.000
11,If (positive <= 0.700) and (technically complicated > 0.700) and (socially controversial > 0.500) and (unambiguous <= 0.700) and (conceptually dense <= 0.900) then response: 0.290
12,If (positive <= 0.700) and (technically complicated > 0.700) and (socially controversial > 0.500) and (unambiguous <= 0.700) and (conceptually dense > 0.900) then response: 0.460
13,If (positive <= 0.700) and (technically complicated > 0.700) and (socially controversial > 0.500) and (unambiguous > 0.700) and (conceptually dense <= 0.900) then response: 0.334
14,If (positive <= 0.700) and (technically complicated > 0.700) and (socially controversial > 0.500) and (unambiguous > 0.700) and (conceptually dense > 0.900) then response: 1.000
15,If (positive > 0.700) and (common <= 0.900) and (technically complicated <= 0.700) and (conceptually dense <= 0.700) and (unambiguous <= 0.700) then response: 0.496
16,If (positive > 0.700) and (common <= 0.900) and (technically complicated <= 0.700) and (conceptually dense <= 0.700) and (unambiguous > 0.700) then response: 0.543
17,If (positive > 0.700) and (common <= 0.900) and (technically complicated <= 0.700) and (conceptually dense > 0.700) and (unambiguous <= 0.700) then response: 0.511
18,If (positive > 0.700) and (common <= 0.900) and (technically complicated <= 0.700) and (conceptually dense > 0.700) and (unambiguous > 0.700) then response: 0.491
19,If (positive > 0.700) and (common <= 0.900) and (technically complicated > 0.700) and (unambiguous <= 0.700) and (negative <= 0.500) then response: 0.541
20,If (positive > 0.700) and (common <= 0.900) and (technically complicated > 0.700) and (unambiguous <= 0.700) and (negative > 0.500) then response: 0.478
21,If (positive > 0.700) and (common <= 0.900) and (technically complicated > 0.700) and (unambiguous > 0.700) and (subject to time variability <= 0.900) then response: 0.510
22,If (positive > 0.700) and (common <= 0.900) and (technically complicated > 0.700) and (unambiguous > 0.700) and (subject to time variability > 0.900) then response: 0.349
23,If (positive > 0.700) and (common > 0.900) and (interdisciplinary <= 0.900) and (positive <= 0.900) and (socially controversial <= 0.300) then response: 0.950
24,If (positive > 0.700) and (common > 0.900) and (interdisciplinary <= 0.900) and (positive <= 0.900) and (socially controversial > 0.300) then response: 0.570
25,If (positive > 0.700) and (common > 0.900) and (interdisciplinary <= 0.900) and (positive > 0.900) and (socially controversial <= 0.300) then response: 0.210
26,If (positive > 0.700) and (common > 0.900) and (interdisciplinary <= 0.900) and (positive > 0.900) and (socially controversial > 0.300) then response: 0.499
27,If (positive > 0.700) and (common > 0.900) and (interdisciplinary > 0.900) and (socially controversial <= 0.700) and (unambiguous <= 0.900) then response: 0.721
28,If (positive > 0.700) and (common > 0.900) and (interdisciplinary > 0.900) and (socially controversial <= 0.700) and (unambiguous > 0.900) then response: 0.390
29,If (positive > 0.700) and (common > 0.900) and (interdisciplinary > 0.900) and (socially controversial > 0.700) and (subject to geographical variability <= 0.900) then response: 0.468
30,If (positive > 0.700) and (common > 0.900) and (interdisciplinary > 0.900) and (socially controversial > 0.700) and (subject to geographical variability > 0.900) then response: 0.354
