,rule,type,coef,support,importance
31,common <= 0.7000000178813934 & common > 0.5000000149011612 & technically complicated > 0.7000000178813934 & negative <= 0.5000000149011612 & socially controversial <= 0.5000000149011612,rule,-0.02497678327976789,0.012587412587412588,0.002784543898690283
81,technically complicated > 0.7000000178813934 & interdisciplinary > 0.7000000178813934 & socially controversial <= 0.5000000149011612,rule,-0.03890942556003842,0.07272727272727272,0.010104322830281098
111,conceptually dense > 0.7000000178813934 & socially controversial <= 0.7000000178813934,rule,-0.017916752211019682,0.2097902097902098,0.007294963093589704
135,socially controversial <= 0.9000000059604645 & neutral <= 0.5000000074505806 & interdisciplinary > 0.7000000178813934 & socially controversial <= 0.5000000149011612,rule,-0.009329762542252016,0.01818181818181818,0.0012465358718099463
144,conceptually dense <= 0.9000000059604645 & socially controversial > 0.5000000149011612 & conceptually dense > 0.5000000149011612,rule,0.014267068636484593,0.8223776223776224,0.005452795775439629
155,socially controversial > 0.5000000149011612 & socially controversial > 0.30000000447034836 & common <= 0.5000000149011612,rule,0.007441562152428835,0.055944055944055944,0.0017101726380260014
158,socially controversial > 0.5000000149011612 & negative > 0.7000000178813934,rule,0.028263011602874033,0.37622377622377623,0.01369165553710646
167,negative > 0.9000000059604645 & socially controversial <= 0.7000000178813934,rule,-0.03591262282647043,0.03496503496503497,0.006596835161196649
171,conceptually dense <= 0.9000000059604645 & interdisciplinary > 0.7000000178813934 & socially controversial > 0.30000000447034836,rule,0.00906984278892704,0.9538461538461539,0.001903017906438213
179,neutral <= 0.7000000178813934 & conceptually dense > 0.5000000149011612 & common > 0.7000000178813934,rule,-0.006987687056871721,0.31608391608391606,0.0032488978313746667
250,technically complicated > 0.7000000178813934 & positive <= 0.7000000178813934 & socially controversial <= 0.7000000178813934,rule,-8.26145802659088e-05,0.04195804195804196,1.6563670099273522e-05
258,positive > 0.7000000178813934 & socially controversial > 0.30000000447034836,rule,0.00015860645719076465,0.6559440559440559,7.534749137516566e-05
269,socially controversial <= 0.9000000059604645 & socially controversial > 0.30000000447034836 & common <= 0.7000000178813934,rule,0.003729001973023399,0.32727272727272727,0.0017497138850940542
276,positive > 0.7000000178813934 & conceptually dense <= 0.9000000059604645 & common <= 0.7000000178813934,rule,0.012941464014206048,0.25874125874125875,0.0056676257691574625
