,rule
0,If (positive <= 0.700) and (positive <= 0.500) and (common <= 0.700) and (subject to geographical variability <= 0.700) then response: 0.611
1,If (positive <= 0.700) and (positive <= 0.500) and (common <= 0.700) and (subject to geographical variability > 0.700) and (socially controversial <= 0.700) then response: 0.454
2,If (positive <= 0.700) and (positive <= 0.500) and (common <= 0.700) and (subject to geographical variability > 0.700) and (socially controversial > 0.700) then response: 0.252
3,If (positive <= 0.700) and (positive <= 0.500) and (common > 0.700) and (common <= 0.900) and (technically complicated <= 0.700) then response: 0.333
4,If (positive <= 0.700) and (positive <= 0.500) and (common > 0.700) and (common <= 0.900) and (technically complicated > 0.700) then response: 0.378
5,If (positive <= 0.700) and (positive <= 0.500) and (common > 0.700) and (common > 0.900) and (socially controversial <= 0.900) then response: 0.657
6,If (positive <= 0.700) and (positive <= 0.500) and (common > 0.700) and (common > 0.900) and (socially controversial > 0.900) then response: 0.142
7,If (positive <= 0.700) and (positive > 0.500) and (technically complicated <= 0.700) and (negative <= 0.700) and (socially controversial <= 0.500) then response: 0.456
8,If (positive <= 0.700) and (positive > 0.500) and (technically complicated <= 0.700) and (negative <= 0.700) and (socially controversial > 0.500) then response: 0.303
9,If (positive <= 0.700) and (positive > 0.500) and (technically complicated <= 0.700) and (negative > 0.700) and (neutral <= 0.700) then response: 0.385
10,If (positive <= 0.700) and (positive > 0.500) and (technically complicated <= 0.700) and (negative > 0.700) and (neutral > 0.700) then response: 0.467
11,If (positive <= 0.700) and (positive > 0.500) and (technically complicated > 0.700) and (subject to time variability <= 0.900) and (common <= 0.500) then response: 0.485
12,If (positive <= 0.700) and (positive > 0.500) and (technically complicated > 0.700) and (subject to time variability <= 0.900) and (common > 0.500) then response: 0.255
13,If (positive <= 0.700) and (positive > 0.500) and (technically complicated > 0.700) and (subject to time variability > 0.900) and (common <= 0.900) then response: 0.066
14,If (positive <= 0.700) and (positive > 0.500) and (technically complicated > 0.700) and (subject to time variability > 0.900) and (common > 0.900) then response: 0.163
15,If (positive > 0.700) and (socially controversial <= 0.500) and (interdisciplinary <= 0.700) and (subject to time variability <= 0.700) and (socially controversial <= 0.300) then response: 0.582
16,If (positive > 0.700) and (socially controversial <= 0.500) and (interdisciplinary <= 0.700) and (subject to time variability <= 0.700) and (socially controversial > 0.300) then response: 0.512
17,If (positive > 0.700) and (socially controversial <= 0.500) and (interdisciplinary <= 0.700) and (subject to time variability > 0.700) and (negative <= 0.500) then response: 0.618
18,If (positive > 0.700) and (socially controversial <= 0.500) and (interdisciplinary <= 0.700) and (subject to time variability > 0.700) and (negative > 0.500) then response: 0.950
19,If (positive > 0.700) and (socially controversial <= 0.500) and (interdisciplinary > 0.700) and (technically complicated <= 0.700) and (common <= 0.700) then response: 0.509
20,If (positive > 0.700) and (socially controversial <= 0.500) and (interdisciplinary > 0.700) and (technically complicated <= 0.700) and (common > 0.700) then response: 0.554
21,If (positive > 0.700) and (socially controversial <= 0.500) and (interdisciplinary > 0.700) and (technically complicated > 0.700) and (neutral <= 0.900) then response: 0.577
22,If (positive > 0.700) and (socially controversial <= 0.500) and (interdisciplinary > 0.700) and (technically complicated > 0.700) and (neutral > 0.900) then response: 0.721
23,If (positive > 0.700) and (socially controversial > 0.500) and (technically complicated <= 0.700) and (conceptually dense <= 0.700) and (negative <= 0.500) then response: 0.527
24,If (positive > 0.700) and (socially controversial > 0.500) and (technically complicated <= 0.700) and (conceptually dense <= 0.700) and (negative > 0.500) then response: 0.672
25,If (positive > 0.700) and (socially controversial > 0.500) and (technically complicated <= 0.700) and (conceptually dense > 0.700) and (technically complicated <= 0.500) then response: 0.551
26,If (positive > 0.700) and (socially controversial > 0.500) and (technically complicated <= 0.700) and (conceptually dense > 0.700) and (technically complicated > 0.500) then response: 0.491
27,If (positive > 0.700) and (socially controversial > 0.500) and (technically complicated > 0.700) and (negative <= 0.500) and (subject to geographical variability <= 0.700) then response: 0.100
28,If (positive > 0.700) and (socially controversial > 0.500) and (technically complicated > 0.700) and (negative <= 0.500) and (subject to geographical variability > 0.700) then response: 0.447
29,If (positive > 0.700) and (socially controversial > 0.500) and (technically complicated > 0.700) and (negative > 0.500) and (unambiguous <= 0.700) then response: 0.528
30,If (positive > 0.700) and (socially controversial > 0.500) and (technically complicated > 0.700) and (negative > 0.500) and (unambiguous > 0.700) then response: 0.458
