rule,importance,weighted_importance,support,support_count,prediction,depth,component_type
technically complicated > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & common > 0.7000000178813934 & unambiguous > 0.7000000178813934,0.012989609870194077,0.012989609870194077,0.11007418042593922,460,0.01674465562986291,5,rule
technically complicated <= 0.5000000149011612 & common > 0.7000000178813934 & socially controversial <= 0.5000000149011612 & technically complicated > 0.30000000447034836 & socially controversial > 0.30000000447034836,0.008260554048141588,0.008260554048141588,0.054558506819813356,228,0.28615969785472806,5,rule
technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive > 0.5000000149011612 & common > 0.7000000178813934,0.008184414192032204,0.008184414192032204,0.15841110313472123,662,0.08308677748971115,5,rule
technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & positive <= 0.7000000178813934 & positive > 0.5000000149011612,0.007769972093084208,0.007769972093084208,0.048815506101938265,204,0.29392260108508317,5,rule
technically complicated > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & common > 0.7000000178813934 & conceptually dense > 0.7000000178813934,0.006935610297508403,0.006935610297508403,0.16774347930126823,701,0.09340591046337395,5,rule
technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive <= 0.5000000149011612 & positive > 0.30000000447034836,0.004353512175689619,0.004353512175689619,0.055754965302704,233,0.21283538761057055,5,rule
technically complicated > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & common <= 0.7000000178813934 & socially controversial > 0.5000000149011612,0.0037608108407260416,0.0037608108407260416,0.04714046422589136,197,0.054973612582017925,5,rule
technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & positive > 0.7000000178813934 & common <= 0.7000000178813934,0.003662970893175928,0.003662970893175928,0.047619047619047616,199,0.21167482622903794,5,rule
technically complicated <= 0.5000000149011612 & common <= 0.7000000178813934 & unambiguous > 0.7000000178813934 & positive > 0.7000000178813934 & conceptually dense > 0.7000000178813934,0.0024817633761490153,0.0024817633761490153,0.007896625987078248,33,0.44903392683375964,5,rule
technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive > 0.5000000149011612 & common <= 0.7000000178813934,0.0019341985677012587,0.0019341985677012587,0.08925580282364202,373,0.1564227211571251,5,rule
technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & positive <= 0.7000000178813934 & positive <= 0.5000000149011612,0.0019248518705025737,0.0019248518705025737,0.02847571189279732,119,0.20234870610116912,5,rule
technically complicated > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & common > 0.7000000178813934 & conceptually dense <= 0.7000000178813934,0.001539876505814548,0.001539876505814548,0.015793251974156496,66,0.037250256899631386,5,rule
technically complicated <= 0.5000000149011612 & common > 0.7000000178813934 & socially controversial > 0.5000000149011612 & conceptually dense > 0.7000000178813934 & positive > 0.5000000149011612,0.0013612095328089323,0.0013612095328089323,0.010768126346015794,45,0.2611634294191996,5,rule
technically complicated > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & common <= 0.7000000178813934 & socially controversial <= 0.5000000149011612,0.001328634410618766,0.001328634410618766,0.010768126346015794,45,0.01136658853954739,5,rule
technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & positive > 0.7000000178813934 & common > 0.7000000178813934,0.0012124553376277913,0.0012124553376277913,0.06436946637951663,269,0.1535883142602488,5,rule
technically complicated <= 0.5000000149011612 & common <= 0.7000000178813934 & unambiguous > 0.7000000178813934 & positive > 0.7000000178813934 & conceptually dense <= 0.7000000178813934,0.001082858102376965,0.001082858102376965,0.006460875807609476,27,0.30235480820691146,5,rule
technically complicated <= 0.5000000149011612 & common > 0.7000000178813934 & socially controversial <= 0.5000000149011612 & technically complicated > 0.30000000447034836 & socially controversial <= 0.30000000447034836,0.0009539399699863561,0.0009539399699863561,0.010050251256281407,42,0.22966946448598588,5,rule
technically complicated > 0.5000000149011612 & socially controversial > 0.7000000178813934 & technically complicated > 0.7000000178813934 & positive <= 0.5000000149011612 & positive <= 0.30000000447034836,0.0008208456115592578,0.0008208456115592578,0.002632208662359416,11,0.44659914753653784,5,rule
technically complicated > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & common > 0.7000000178813934 & unambiguous <= 0.7000000178813934,0.000813421898693752,0.000813421898693752,0.009093084469968891,38,0.045297434455470034,5,rule
technically complicated <= 0.5000000149011612 & common > 0.7000000178813934 & socially controversial > 0.5000000149011612 & conceptually dense <= 0.7000000178813934 & positive > 0.7000000178813934,0.0003604710665465713,0.0003604710665465713,0.003589375448671931,15,0.03432519833246867,5,rule
technically complicated > 0.5000000149011612 & socially controversial <= 0.7000000178813934 & technically complicated <= 0.7000000178813934 & common <= 0.7000000178813934 & positive <= 0.7000000178813934,0.0003036883536866191,0.0003036883536866191,0.0033500837520938024,14,0.04410146389688764,5,rule
