,rule,type,coef,support,importance
0,conceptually dense,linear,-0.06271114658307528,1.0,0.0040129807626125575
40,neutral > 0.7000000178813934 & unambiguous <= 0.7000000178813934,rule,-0.00398220277277427,0.16778523489932887,0.0014880514552896296
48,technically complicated <= 0.7000000178813934 & conceptually dense > 0.5000000149011612 & unambiguous <= 0.7000000178813934 & neutral <= 0.7000000178813934,rule,0.011544772636270819,0.25671140939597314,0.005042973698174074
71,conceptually dense <= 0.9000000059604645 & common > 0.7000000178813934 & positive > 0.5000000149011612 & subject to time variability <= 0.9000000059604645,rule,0.00013299671288426578,0.7936241610738255,5.3824223546433384e-05
181,conceptually dense <= 0.9000000059604645 & technically complicated > 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.004754406822907151,0.21644295302013422,0.0019579580208968807
201,positive > 0.5000000149011612 & socially controversial <= 0.9000000059604645 & negative > 0.5000000149011612 & technically complicated > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,-0.0078059118684429725,0.2785234899328859,0.003499174942242498
279,socially controversial <= 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,0.015173779370478122,0.15436241610738255,0.005482222872243393
291,positive > 0.7000000178813934 & subject to time variability <= 0.9000000059604645,rule,0.0007366952264927619,0.6912751677852349,0.0003403291237778106
317,conceptually dense <= 0.9000000059604645 & positive <= 0.7000000178813934,rule,-0.09204140010374945,0.3187919463087248,0.04289204707032726
355,conceptually dense <= 0.9000000059604645 & positive > 0.5000000149011612 & technically complicated > 0.7000000178813934 & negative > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,-0.02683268638249003,0.09395973154362416,0.00782904498283913
456,socially controversial <= 0.9000000059604645 & common > 0.9000000059604645 & technically complicated > 0.5000000149011612,rule,0.003723948948197225,0.06879194630872483,0.0009425315113919
535,conceptually dense > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.009229349796522237,0.2181208053691275,0.003811443453889817
556,unambiguous <= 0.7000000178813934 & technically complicated > 0.7000000178813934,rule,-0.004639789493956411,0.3674496644295302,0.0022368906281069662
684,positive <= 0.9000000059604645 & positive > 0.7000000178813934,rule,0.012742758309236097,0.6862416107382551,0.005912887873101776
706,conceptually dense <= 0.9000000059604645 & positive > 0.7000000178813934 & subject to time variability <= 0.9000000059604645,rule,0.04795871600400055,0.6644295302013423,0.02264560241940204
746,common > 0.9000000059604645 & neutral > 0.5000000149011612 & interdisciplinary <= 0.9000000059604645,rule,0.02136707631001949,0.07550335570469799,0.005645220339630599
768,neutral > 0.7000000178813934 & positive > 0.7000000178813934 & unambiguous > 0.7000000178813934,rule,0.000651275808256658,0.174496644295302,0.000247182606693268
792,positive > 0.7000000178813934 & neutral <= 0.7000000178813934 & negative > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & unambiguous <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,0.0036453015207978446,0.08053691275167785,0.0009919689879403983
901,common <= 0.9000000059604645 & interdisciplinary <= 0.9000000059604645,rule,-0.0012270760385372594,0.7986577181208053,0.0004920614196216215
971,common > 0.7000000178813934 & positive > 0.7000000178813934 & subject to time variability > 0.7000000178813934,rule,0.015264967504340072,0.5822147651006712,0.007528596740152428
981,common > 0.9000000059604645 & positive > 0.7000000178813934 & positive <= 0.9000000059604645,rule,0.0004876617119961718,0.06543624161073826,0.00012059583262048647
