,rule,type,coef,support,importance
10,subject to time variability,linear,0.025447285813225706,1.0,0.0009446180940496037
23,conceptually dense > 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & socially controversial > 0.7000000178813934 & negative > 0.5000000149011612 & technically complicated <= 0.7000000178813934,rule,-0.0004231782821323,0.30201342281879195,0.00019429428633137644
43,positive <= 0.9000000059604645 & positive > 0.5000000149011612 & positive <= 0.7000000178813934 & subject to geographical variability > 0.9000000059604645,rule,0.004639557744741739,0.06040268456375839,0.0011052883399807994
76,unambiguous <= 0.7000000178813934 & positive > 0.7000000178813934,rule,-0.0105247331517791,0.39932885906040266,0.005154598291650576
119,positive > 0.5000000149011612 & subject to time variability > 0.7000000178813934 & socially controversial > 0.5000000149011612,rule,0.0007305582264231661,0.87248322147651,0.00024367840520788425
243,neutral <= 0.7000000178813934 & socially controversial <= 0.9000000059604645 & negative > 0.5000000149011612 & technically complicated > 0.7000000178813934 & neutral > 0.5000000149011612 & unambiguous <= 0.7000000178813934,rule,0.0066073077464715,0.24161073825503357,0.002828321266091405
288,socially controversial > 0.7000000178813934 & technically complicated > 0.5000000149011612 & common <= 0.9000000059604645,rule,0.0027202228146211453,0.6963087248322147,0.0012508970110247557
328,neutral > 0.7000000178813934 & technically complicated > 0.7000000178813934,rule,-0.002958330117922871,0.15771812080536912,0.0010782417914899324
364,technically complicated <= 0.7000000178813934 & common <= 0.9000000059604645,rule,0.0013410713845764658,0.4412751677852349,0.0006658948054065601
404,positive > 0.5000000149011612 & positive <= 0.7000000178813934,rule,0.007360328986192247,0.2483221476510067,0.0031799539545211025
461,positive <= 0.7000000178813934 & subject to geographical variability > 0.9000000059604645,rule,0.008637899568626749,0.08221476510067115,0.002372758805174162
473,technically complicated <= 0.7000000178813934 & negative <= 0.5000000149011612 & negative <= 0.7000000178813934,rule,0.005806170892224311,0.11241610738255034,0.001834039951598269
483,conceptually dense > 0.7000000178813934 & positive <= 0.9000000059604645 & positive > 0.7000000178813934 & common <= 0.7000000178813934,rule,-0.0019145317034469913,0.07214765100671142,0.0004953510593329983
504,negative > 0.5000000149011612 & positive > 0.7000000178813934,rule,-0.006431095891686229,0.47651006711409394,0.0032119974552251933
540,neutral > 0.7000000178813934 & positive <= 0.9000000059604645 & technically complicated > 0.7000000178813934,rule,-0.00030711498473431377,0.15100671140939598,0.00010996418515926865
584,technically complicated <= 0.7000000178813934 & socially controversial > 0.9000000059604645,rule,0.027792911690655498,0.03355704697986577,0.005005114617419138
621,unambiguous <= 0.7000000178813934 & positive <= 0.7000000178813934,rule,0.015000355350859425,0.24328859060402686,0.006436170785677421
626,conceptually dense > 0.7000000178813934 & positive > 0.7000000178813934 & interdisciplinary <= 0.9000000059604645,rule,-0.00019064842240442504,0.48825503355704697,9.529790872232094e-05
643,technically complicated <= 0.7000000178813934 & socially controversial <= 0.7000000178813934 & socially controversial > 0.5000000149011612,rule,0.0016184558023555789,0.12416107382550336,0.0005337104367923694
712,interdisciplinary > 0.5000000149011612 & unambiguous > 0.7000000178813934 & negative <= 0.7000000178813934,rule,0.0022217047469756707,0.23154362416107382,0.0009371570258279965
816,conceptually dense > 0.7000000178813934 & positive > 0.5000000149011612 & common <= 0.7000000178813934 & positive > 0.7000000178813934,rule,-0.00010213176139851673,0.053691275167785234,2.3021260721667575e-05
835,common > 0.9000000059604645 & negative > 0.5000000149011612 & positive > 0.7000000178813934,rule,-0.00031296792778490537,0.03859060402684564,6.028299259334989e-05
880,common > 0.7000000178813934 & positive <= 0.9000000059604645 & positive > 0.5000000149011612 & common <= 0.9000000059604645,rule,0.0015145814275126924,0.7063758389261745,0.0006897733952956245
964,socially controversial > 0.7000000178813934 & common <= 0.9000000059604645 & negative <= 0.7000000178813934,rule,0.003817143488084038,0.43288590604026844,0.0018913000278575098
984,positive <= 0.9000000059604645 & subject to time variability <= 0.9000000059604645 & technically complicated > 0.5000000149011612,rule,-0.0018626791667525522,0.9077181208053692,0.0005391030324771423
1053,conceptually dense > 0.7000000178813934 & neutral <= 0.7000000178813934 & socially controversial > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & unambiguous <= 0.7000000178813934,rule,-0.00662438363286834,0.20973154362416108,0.0026968989599537962
1097,common > 0.7000000178813934 & subject to time variability <= 0.9000000059604645 & neutral <= 0.7000000178813934 & technically complicated <= 0.7000000178813934,rule,-0.006170370519371558,0.28859060402684567,0.002795838850088096
1122,positive > 0.7000000178813934 & subject to geographical variability > 0.9000000059604645,rule,-0.010857468232111745,0.08053691275167785,0.00295456266439261
1123,socially controversial <= 0.7000000178813934 & technically complicated > 0.5000000149011612 & common <= 0.9000000059604645,rule,-0.008104066173421302,0.1593959731543624,0.0029664524028883512
1172,technically complicated <= 0.7000000178813934 & negative <= 0.7000000178813934,rule,0.0025491998295423465,0.38926174496644295,0.0012429461266245743
1187,positive <= 0.7000000178813934 & interdisciplinary <= 0.9000000059604645,rule,0.0011008155907323792,0.2785234899328859,0.0004934652601822102
