,rule
0,If (technically complicated <= 0.700) and (common <= 0.700) and (unambiguous <= 0.700) and (conceptually dense <= 0.700) and (technically complicated <= 0.500) then response: 0.127
1,If (technically complicated <= 0.700) and (common <= 0.700) and (unambiguous <= 0.700) and (conceptually dense <= 0.700) and (technically complicated > 0.500) then response: 0.017
2,If (technically complicated <= 0.700) and (common <= 0.700) and (unambiguous <= 0.700) and (conceptually dense > 0.700) and (positive <= 0.500) then response: 0.224
3,If (technically complicated <= 0.700) and (common <= 0.700) and (unambiguous <= 0.700) and (conceptually dense > 0.700) and (positive > 0.500) then response: 0.345
4,If (technically complicated <= 0.700) and (common <= 0.700) and (unambiguous > 0.700) and (negative <= 0.500) and (interdisciplinary <= 0.700) then response: 0.420
5,If (technically complicated <= 0.700) and (common <= 0.700) and (unambiguous > 0.700) and (negative <= 0.500) and (interdisciplinary > 0.700) then response: 0.370
6,If (technically complicated <= 0.700) and (common <= 0.700) and (unambiguous > 0.700) and (negative > 0.500) and (subject to geographical variability <= 0.700) then response: 0.611
7,If (technically complicated <= 0.700) and (common <= 0.700) and (unambiguous > 0.700) and (negative > 0.500) and (subject to geographical variability > 0.700) then response: 0.331
8,If (technically complicated <= 0.700) and (common > 0.700) and (negative <= 0.700) and (technically complicated <= 0.500) and (socially controversial <= 0.700) then response: 0.335
9,If (technically complicated <= 0.700) and (common > 0.700) and (negative <= 0.700) and (technically complicated <= 0.500) and (socially controversial > 0.700) then response: 0.526
10,If (technically complicated <= 0.700) and (common > 0.700) and (negative <= 0.700) and (technically complicated > 0.500) and (common <= 0.900) then response: 0.274
11,If (technically complicated <= 0.700) and (common > 0.700) and (negative <= 0.700) and (technically complicated > 0.500) and (common > 0.900) then response: 0.457
12,If (technically complicated <= 0.700) and (common > 0.700) and (negative > 0.700) and (socially controversial <= 0.900) and (socially controversial <= 0.700) then response: 0.756
13,If (technically complicated <= 0.700) and (common > 0.700) and (negative > 0.700) and (socially controversial <= 0.900) and (socially controversial > 0.700) then response: 0.367
14,If (technically complicated <= 0.700) and (common > 0.700) and (negative > 0.700) and (socially controversial > 0.900) and (positive <= 0.300) then response: 0.000
15,If (technically complicated <= 0.700) and (common > 0.700) and (negative > 0.700) and (socially controversial > 0.900) and (positive > 0.300) then response: 0.774
16,If (technically complicated > 0.700) and (positive <= 0.500) and (common <= 0.700) and (socially controversial <= 0.700) and (unambiguous <= 0.700) then response: 0.500
17,If (technically complicated > 0.700) and (positive <= 0.500) and (common <= 0.700) and (socially controversial <= 0.700) and (unambiguous > 0.700) then response: 0.361
18,If (technically complicated > 0.700) and (positive <= 0.500) and (common <= 0.700) and (socially controversial > 0.700) and (subject to time variability <= 0.900) then response: 0.235
19,If (technically complicated > 0.700) and (positive <= 0.500) and (common <= 0.700) and (socially controversial > 0.700) and (subject to time variability > 0.900) then response: 0.500
20,If (technically complicated > 0.700) and (positive <= 0.500) and (common > 0.700) and (negative <= 0.700) and (subject to time variability <= 0.900) then response: 0.407
21,If (technically complicated > 0.700) and (positive <= 0.500) and (common > 0.700) and (negative <= 0.700) and (subject to time variability > 0.900) then response: 0.240
22,If (technically complicated > 0.700) and (positive <= 0.500) and (common > 0.700) and (negative > 0.700) and (neutral <= 0.700) then response: 0.348
23,If (technically complicated > 0.700) and (positive <= 0.500) and (common > 0.700) and (negative > 0.700) and (neutral > 0.700) then response: 0.432
24,If (technically complicated > 0.700) and (positive > 0.500) and (socially controversial <= 0.500) and (common <= 0.500) then response: 0.700
25,If (technically complicated > 0.700) and (positive > 0.500) and (socially controversial <= 0.500) and (common > 0.500) and (interdisciplinary <= 0.700) then response: 0.304
26,If (technically complicated > 0.700) and (positive > 0.500) and (socially controversial <= 0.500) and (common > 0.500) and (interdisciplinary > 0.700) then response: 0.213
27,If (technically complicated > 0.700) and (positive > 0.500) and (socially controversial > 0.500) and (negative <= 0.700) and (positive <= 0.700) then response: 0.251
28,If (technically complicated > 0.700) and (positive > 0.500) and (socially controversial > 0.500) and (negative <= 0.700) and (positive > 0.700) then response: 0.273
29,If (technically complicated > 0.700) and (positive > 0.500) and (socially controversial > 0.500) and (negative > 0.700) and (unambiguous <= 0.700) then response: 0.210
30,If (technically complicated > 0.700) and (positive > 0.500) and (socially controversial > 0.500) and (negative > 0.700) and (unambiguous > 0.700) then response: 0.091
