,rule,type,coef,support,importance
0,conceptually dense,linear,0.08708518155839122,1.0,0.007827103840657785
2,common,linear,0.023434198390850435,1.0,0.002575909645611466
36,neutral > 0.5000000149011612 & common <= 0.9000000059604645,rule,-0.008989668781505155,0.9345794392523364,0.002222843735019036
68,conceptually dense <= 0.9000000059604645 & neutral <= 0.7000000178813934 & technically complicated > 0.7000000178813934 & common <= 0.9000000059604645,rule,-0.004582642493990754,0.07165109034267912,0.0011819061583664412
70,unambiguous > 0.5000000149011612 & common <= 0.9000000059604645,rule,-0.00684345354098458,0.8987538940809969,0.002064357360435251
71,interdisciplinary > 0.9000000059604645 & positive > 0.30000000447034836 & common > 0.9000000059604645,rule,0.01917535888133423,0.0264797507788162,0.0030787394889745614
80,technically complicated <= 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & subject to geographical variability <= 0.9000000059604645 & unambiguous <= 0.7000000178813934,rule,0.00772528066158415,0.040498442367601244,0.0015228469871480538
118,technically complicated <= 0.5000000149011612 & negative <= 0.7000000178813934 & common > 0.9000000059604645,rule,0.09843795823933299,0.018691588785046728,0.013331790083848945
122,subject to time variability > 0.5000000149011612 & common > 0.9000000059604645,rule,0.09044599354230122,0.04984423676012461,0.01968313233712622
140,positive <= 0.9000000059604645 & technically complicated <= 0.7000000178813934 & common > 0.9000000059604645,rule,0.03313971549016874,0.017133956386292833,0.0043005576092110375
181,technically complicated <= 0.5000000149011612 & conceptually dense > 0.7000000178813934 & common > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & subject to time variability > 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,0.01904074190263706,0.004672897196261682,0.001298553641871463
204,interdisciplinary > 0.9000000059604645 & negative > 0.7000000178813934 & common <= 0.9000000059604645 & socially controversial <= 0.9000000059604645 & conceptually dense <= 0.9000000059604645 & subject to time variability <= 0.9000000059604645,rule,-0.0044797883097444854,0.205607476635514,0.0018104832769597224
209,unambiguous <= 0.5000000149011612 & positive > 0.30000000447034836 & socially controversial > 0.9000000059604645,rule,-0.04296873579647692,0.02336448598130841,0.0064907808796926016
218,positive > 0.30000000447034836 & technically complicated > 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645,rule,-0.023227102543346083,0.7523364485981309,0.010026102419348759
243,neutral <= 0.7000000178813934 & technically complicated > 0.5000000149011612 & conceptually dense > 0.7000000178813934,rule,0.029252304414897314,0.18847352024922118,0.011440278659180894
246,technically complicated <= 0.5000000149011612 & conceptually dense > 0.7000000178813934 & socially controversial <= 0.5000000149011612,rule,0.002350636606882821,0.03271028037383177,0.00041812478769885744
265,socially controversial > 0.9000000059604645 & positive <= 0.5000000149011612,rule,0.033625109633544634,0.09034267912772585,0.009639380001829338
283,subject to time variability <= 0.9000000059604645 & neutral > 0.5000000149011612 & positive <= 0.30000000447034836 & common <= 0.9000000059604645,rule,-0.02137954803619074,0.02336448598130841,0.0032295565377363127
291,unambiguous > 0.7000000178813934 & socially controversial <= 0.9000000059604645 & negative > 0.7000000178813934 & negative <= 0.9000000059604645,rule,0.015618119502672534,0.15109034267912771,0.00559342516170063
298,unambiguous > 0.5000000149011612 & technically complicated > 0.5000000149011612 & common <= 0.9000000059604645,rule,-0.00029055651948131704,0.7710280373831776,0.00012208346957894738
301,technically complicated <= 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & common <= 0.9000000059604645 & conceptually dense <= 0.7000000178813934,rule,-0.004479853532346859,0.04672897196261682,0.0009455078207363248
308,interdisciplinary > 0.9000000059604645 & socially controversial > 0.7000000178813934,rule,0.002022668865969131,0.3862928348909657,0.0009848355403982998
316,technically complicated > 0.5000000149011612 & socially controversial <= 0.9000000059604645,rule,-0.0039025585427239313,0.7850467289719626,0.0016031317302228358
336,neutral > 0.7000000178813934 & technically complicated <= 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & socially controversial > 0.30000000447034836,rule,0.012460222263942595,0.08255451713395638,0.003429148900113306
340,conceptually dense <= 0.9000000059604645 & neutral <= 0.7000000178813934 & common > 0.7000000178813934 & unambiguous <= 0.7000000178813934,rule,-0.0039473693213799,0.1043613707165109,0.001206824330002037
354,technically complicated <= 0.5000000149011612 & common <= 0.9000000059604645 & unambiguous > 0.7000000178813934 & interdisciplinary <= 0.9000000059604645 & negative <= 0.5000000149011612,rule,-0.025711900535013793,0.06074766355140187,0.006141721382356542
382,unambiguous <= 0.5000000149011612 & technically complicated <= 0.7000000178813934 & interdisciplinary > 0.9000000059604645,rule,0.0008462368189215909,0.01557632398753894,0.00010478893540509729
413,unambiguous > 0.7000000178813934 & neutral > 0.5000000149011612 & negative <= 0.9000000059604645,rule,-0.005396420172911474,0.6292834890965732,0.0026064529522977424
421,technically complicated > 0.5000000149011612 & socially controversial <= 0.7000000178813934,rule,-0.020407078213495133,0.46261682242990654,0.010174980207789735
431,neutral <= 0.7000000178813934 & common <= 0.9000000059604645 & positive > 0.7000000178813934,rule,-0.01275109224065907,0.08566978193146417,0.003568722300496022
457,neutral <= 0.7000000178813934 & common <= 0.9000000059604645 & positive > 0.5000000149011612,rule,-0.0027787140049997873,0.08566978193146417,0.0007776948397191424
458,socially controversial > 0.7000000178813934 & common <= 0.7000000178813934 & positive > 0.30000000447034836 & unambiguous <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,0.024767065429051643,0.0778816199376947,0.006637207250181585
459,technically complicated <= 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & socially controversial <= 0.7000000178813934 & positive > 0.5000000149011612,rule,0.04169252139918665,0.07009345794392523,0.010644286482344395
460,neutral > 0.7000000178813934 & technically complicated > 0.5000000149011612 & conceptually dense > 0.7000000178813934,rule,-0.02045608654932159,0.6401869158878505,0.0098178055285767
499,technically complicated <= 0.7000000178813934 & conceptually dense > 0.7000000178813934,rule,0.022945429749930964,0.3099688473520249,0.010611812537051424
504,technically complicated <= 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & subject to geographical variability <= 0.9000000059604645 & common > 0.7000000178813934,rule,0.06181795540734261,0.10747663551401869,0.019146150359463827
528,common <= 0.9000000059604645 & negative > 0.7000000178813934 & socially controversial > 0.9000000059604645 & subject to geographical variability > 0.9000000059604645,rule,-0.028311337806590457,0.028037383177570093,0.004673625519881003
548,technically complicated > 0.5000000149011612 & interdisciplinary <= 0.9000000059604645,rule,-0.01614165970283212,0.27258566978193144,0.00718771128101788
574,positive <= 0.9000000059604645 & neutral > 0.5000000149011612 & common > 0.9000000059604645,rule,0.018732104029660534,0.029595015576323987,0.0031744782564779523
579,negative > 0.7000000178813934 & socially controversial > 0.9000000059604645,rule,0.0011581448081986786,0.1059190031152648,0.0003564004462251813
595,technically complicated <= 0.5000000149011612 & common > 0.5000000149011612 & neutral > 0.7000000178813934 & unambiguous <= 0.7000000178813934 & subject to geographical variability > 0.7000000178813934,rule,0.007422627048439612,0.01557632398753894,0.0009191389087823833
612,subject to time variability <= 0.7000000178813934,rule,0.00454899450583321,0.12305295950155763,0.0014943355463241533
614,subject to time variability <= 0.9000000059604645 & subject to geographical variability <= 0.9000000059604645 & socially controversial > 0.9000000059604645,rule,0.0007827186186767956,0.04361370716510903,0.00015985780218907906
617,conceptually dense <= 0.9000000059604645 & common <= 0.9000000059604645,rule,-0.0024054261303142394,0.9361370716510904,0.0005881473718750158
643,subject to time variability > 0.7000000178813934 & interdisciplinary > 0.9000000059604645 & subject to geographical variability <= 0.9000000059604645 & unambiguous <= 0.7000000178813934,rule,0.014331792817039304,0.24610591900311526,0.006173290546109681
654,technically complicated <= 0.5000000149011612 & common <= 0.9000000059604645 & conceptually dense <= 0.7000000178813934,rule,-0.018455534789846153,0.04672897196261682,0.0038951837049300614
690,negative > 0.5000000149011612 & conceptually dense > 0.7000000178813934 & negative > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & neutral <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,0.029866709234486203,0.06386292834890965,0.007302667216192394
691,positive > 0.30000000447034836 & common <= 0.9000000059604645,rule,-0.005324785387882104,0.9236760124610592,0.00141381461614872
705,unambiguous > 0.5000000149011612 & subject to geographical variability > 0.5000000149011612 & common > 0.9000000059604645,rule,0.08538647082790583,0.03582554517133956,0.01586950126300137
713,neutral <= 0.7000000178813934 & negative > 0.7000000178813934 & common > 0.5000000149011612,rule,0.018681331090472687,0.1526479750778816,0.0067187004260695115
719,technically complicated <= 0.5000000149011612 & conceptually dense > 0.7000000178813934 & socially controversial <= 0.7000000178813934,rule,0.005647229238706872,0.04205607476635514,0.0011334955758379533
742,subject to geographical variability > 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,0.012246643660397176,0.8442367601246106,0.004441009442717623
764,neutral <= 0.5000000149011612 & positive <= 0.30000000447034836 & negative <= 0.9000000059604645,rule,0.015773884977173448,0.006230529595015576,0.0012412063152098941
780,subject to geographical variability > 0.9000000059604645 & common <= 0.9000000059604645 & socially controversial > 0.5000000149011612,rule,-0.030231336663989805,0.09034267912772585,0.008666480057412794
783,common > 0.7000000178813934 & socially controversial > 0.7000000178813934 & common <= 0.9000000059604645,rule,-0.0050422084194976565,0.35202492211838005,0.0024081672732267963
798,technically complicated <= 0.5000000149011612 & negative > 0.30000000447034836 & common <= 0.9000000059604645 & positive > 0.5000000149011612 & interdisciplinary <= 0.9000000059604645,rule,-0.027149839786691544,0.07009345794392523,0.006931475068930097
810,positive > 0.30000000447034836 & socially controversial > 0.7000000178813934 & common <= 0.9000000059604645,rule,-0.016458028679695553,0.4174454828660436,0.008116073751159488
855,unambiguous <= 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & positive <= 0.5000000149011612,rule,0.011536998099091596,0.01557632398753894,0.0014286187052403071
858,technically complicated > 0.5000000149011612 & positive <= 0.7000000178813934 & common <= 0.9000000059604645,rule,-0.01660876793873042,0.2071651090342679,0.0067311163979512974
901,interdisciplinary > 0.9000000059604645 & negative <= 0.9000000059604645 & unambiguous <= 0.5000000149011612 & socially controversial > 0.6000000089406967 & positive <= 0.30000000447034836,rule,0.013075186118133396,0.004672897196261682,0.0008917105561678679
906,subject to time variability > 0.7000000178813934,rule,-0.0030639186298014793,0.9112149532710281,0.000871480271674911
958,negative > 0.30000000447034836 & common <= 0.9000000059604645,rule,-0.011357826260742828,0.9439252336448598,0.002613050213799937
966,unambiguous > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645 & conceptually dense > 0.7000000178813934,rule,0.004543318152893104,0.24454828660436137,0.0019528047260452832
974,unambiguous <= 0.5000000149011612 & subject to time variability <= 0.9000000059604645 & interdisciplinary > 0.9000000059604645,rule,0.01871062839956643,0.03894080996884735,0.0036196446090153976
990,neutral <= 0.7000000178813934 & positive > 0.30000000447034836 & conceptually dense > 0.7000000178813934 & common > 0.9000000059604645,rule,0.009270428878325656,0.006230529595015576,0.0007294661324799297
992,subject to geographical variability <= 0.9000000059604645 & positive <= 0.5000000149011612,rule,0.009471183783957254,0.16355140186915887,0.0035030878472313877
1010,subject to time variability <= 0.9000000059604645 & technically complicated > 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & socially controversial <= 0.7000000178813934,rule,-0.010391129931142948,0.4205607476635514,0.00512957163598142
1026,common > 0.9000000059604645 & negative > 0.30000000447034836 & positive > 0.30000000447034836 & negative <= 0.9000000059604645,rule,0.035270714691437714,0.03894080996884735,0.006823258394247254
1046,technically complicated <= 0.5000000149011612 & conceptually dense > 0.7000000178813934 & negative <= 0.9000000059604645 & technically complicated <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,0.023115998170743977,0.06386292834890965,0.00565206031524013
1058,technically complicated > 0.5000000149011612 & socially controversial <= 0.5000000149011612,rule,-0.012808527056420764,0.3629283489096573,0.006158908846371506
