,rule,type,coef,support,importance
61,conceptually dense > 0.7000000178813934 & technically complicated <= 0.7000000178813934 & neutral <= 0.7000000178813934,rule,0.0033858307724249376,0.4352409638554217,0.0016786560640778044
188,subject to geographical variability <= 0.9000000059604645 & conceptually dense > 0.7000000178813934 & subject to geographical variability > 0.7000000178813934 & unambiguous <= 0.5000000149011612 & common > 0.30000000447034836,rule,0.00022588505408120788,0.18674698795180722,8.802927791562748e-05
209,technically complicated > 0.5000000149011612 & socially controversial <= 0.7000000178813934,rule,-0.02229223538484555,0.41566265060240964,0.010986413598685012
212,common <= 0.9000000059604645 & technically complicated <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645 & positive <= 0.5000000149011612,rule,0.0014377605656884038,0.10542168674698796,0.0004415305221789019
214,common > 0.30000000447034836 & subject to time variability <= 0.5000000149011612 & common > 0.7000000178813934,rule,0.019785910749432842,0.02710843373493976,0.0032132201215790716
252,positive > 0.5000000149011612 & technically complicated > 0.5000000149011612 & common <= 0.9000000059604645 & conceptually dense > 0.5000000149011612,rule,-0.0018492238158876594,0.6204819277108434,0.0008973673769310267
265,unambiguous > 0.30000000447034836 & technically complicated > 0.5000000149011612 & interdisciplinary <= 0.7000000178813934,rule,-0.008422450959510759,0.13403614457831325,0.00286945446411173
289,subject to geographical variability <= 0.9000000059604645 & technically complicated <= 0.7000000178813934 & conceptually dense > 0.7000000178813934,rule,0.026039756484700034,0.3885542168674699,0.012692340337686228
371,negative > 0.5000000149011612 & common <= 0.7000000178813934,rule,-0.0024988812340193513,0.2786144578313253,0.0011202918000016355
574,subject to geographical variability <= 0.9000000059604645 & conceptually dense > 0.5000000149011612 & technically complicated <= 0.9000000059604645 & unambiguous > 0.5000000149011612 & socially controversial <= 0.9000000059604645 & technically complicated <= 0.5000000149011612,rule,0.0005122713706808388,0.13102409638554216,0.00017285404166507607
627,neutral <= 0.5000000149011612 & common > 0.7000000178813934 & positive <= 0.5000000149011612 & positive > 0.30000000447034836 & subject to geographical variability > 0.5000000149011612,rule,0.009171300128273314,0.04066265060240964,0.0018114002557520093
629,interdisciplinary <= 0.7000000178813934 & subject to time variability > 0.5000000149011612 & technically complicated <= 0.7000000178813934 & technically complicated > 0.30000000447034836,rule,-0.011021931792762113,0.23795180722891565,0.004693463466155696
674,neutral <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,0.017298042669992648,0.697289156626506,0.007947259770045375
