,rule,type,coef,support,importance
26,positive <= 0.9000000059604645 & technically complicated > 0.5000000149011612 & common > 0.9000000059604645,rule,0.20227824644834105,0.02336448598130841,0.0305557924869712
58,unambiguous > 0.5000000149011612 & common <= 0.9000000059604645,rule,-0.025140006531007644,0.883177570093458,0.008075185717291591
143,conceptually dense <= 0.9000000059604645 & negative > 0.30000000447034836 & socially controversial > 0.5000000149011612 & common > 0.9000000059604645,rule,0.04595443470749164,0.012461059190031152,0.005097790956452027
196,subject to geographical variability > 0.7000000178813934 & technically complicated > 0.7000000178813934 & common > 0.9000000059604645,rule,0.13050241433220444,0.009345794392523364,0.012557052247385214
293,subject to geographical variability > 0.7000000178813934 & common <= 0.9000000059604645,rule,-0.0029895040920361327,0.8691588785046729,0.001008140046545012
305,unambiguous > 0.5000000149011612 & common > 0.9000000059604645,rule,0.13222354500991795,0.03894080996884735,0.025579164507972627
398,conceptually dense > 0.5000000149011612 & common > 0.9000000059604645,rule,0.3062921189519941,0.024922118380062305,0.04774720478380219
492,common <= 0.9000000059604645 & positive > 0.5000000149011612,rule,-0.00044164694800168986,0.7834890965732088,0.00018189953890642482
509,conceptually dense <= 0.9000000059604645 & common <= 0.9000000059604645,rule,-0.08643696132488933,0.9501557632398754,0.018810674546696677
684,unambiguous > 0.5000000149011612 & conceptually dense > 0.5000000149011612 & negative > 0.30000000447034836 & common > 0.9000000059604645,rule,0.020911893664399803,0.021806853582554516,0.003054233058154238
777,conceptually dense <= 0.9000000059604645 & common > 0.9000000059604645,rule,0.8995064849534543,0.037383177570093455,0.17063539771756756
916,interdisciplinary > 0.6000000089406967 & common > 0.9000000059604645,rule,0.47535299582229346,0.040498442367601244,0.0937040230938794
