rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense <= 0.5 & technically complicated <= 0.5 & unambiguous <= 0.5 & positive > 0.5 & neutral <= 0.70,rule,0.0,positive,0.17,0.0,4.95,1.83,1.17
conceptually dense <= 0.70 & common <= 0.89 & unambiguous <= 0.5 & positive > 0.5 & neutral <= 0.5,rule,0.01,positive,0.1,0.01,8.77,4.68,1.69
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated > 0.5 & unambiguous <= 0.5 & neutral <= 0.5,rule,0.01,positive,0.09,0.01,7.98,3.03,1.21
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated > 0.5 & unambiguous <= 0.5 & subject to time variability > 0.70,rule,0.01,positive,0.09,0.01,4.01,1.91,1.09
neutral,linear,,negative,0.08,,,,
conceptually dense <= 0.70 & common > 0.30 & common <= 0.89 & unambiguous <= 0.5 & positive > 0.5,rule,0.03,positive,0.08,0.03,3.46,0.84,1.08
conceptually dense > 0.5 & common <= 0.5 & unambiguous <= 0.70 & interdisciplinary <= 0.70 & subject to time variability <= 0.70,rule,0.01,positive,0.07,0.02,2.05,0.48,1.07
conceptually dense <= 0.70 & common <= 0.89 & unambiguous <= 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.5,rule,0.04,positive,0.06,0.03,2.75,1.24,1.06
conceptually dense <= 0.70 & technically complicated <= 0.5 & socially controversial > 0.30 & positive > 0.30 & subject to geographical variability <= 0.70,rule,0.04,positive,0.06,0.05,3.18,1.15,1.06
conceptually dense <= 0.70 & positive > 0.5 & neutral <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.01,positive,0.06,0.02,2.04,0.84,1.06
conceptually dense > 0.5 & conceptually dense <= 0.70 & negative <= 0.89 & neutral <= 0.5,rule,0.02,positive,0.06,0.02,5.06,1.51,1.06
conceptually dense <= 0.70 & common > 0.5 & positive > 0.5 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.09,positive,0.06,0.08,5.74,1.64,1.06
conceptually dense > 0.70 & common > 0.5 & positive > 0.5 & subject to geographical variability <= 0.70 & subject to time variability <= 0.70,rule,0.02,negative,0.06,0.01,11.97,7.43,2.13
technically complicated <= 0.5 & socially controversial > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.05,negative,0.05,0.04,1.68,0.68,1.05
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.70 & negative <= 0.70 & neutral <= 0.5,rule,0.04,negative,0.05,0.04,2.01,0.55,1.05
conceptually dense <= 0.5 & socially controversial > 0.30 & negative <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.5,rule,0.03,positive,0.05,0.05,1.59,0.54,1.05
conceptually dense <= 0.5 & unambiguous <= 0.70 & positive > 0.5 & negative > 0.5 & subject to time variability <= 0.89,rule,0.01,positive,0.05,0.03,2.77,0.92,1.05
socially controversial <= 0.5 & positive > 0.70 & negative > 0.30 & neutral > 0.5 & subject to time variability <= 0.5,rule,0.01,negative,0.04,0.19,1.67,0.43,1.04
conceptually dense > 0.5 & unambiguous <= 0.70 & negative <= 0.30 & subject to geographical variability > 0.5 & interdisciplinary > 0.70,rule,0.02,positive,0.04,0.02,2.52,0.96,1.04
common <= 0.5 & socially controversial > 0.5 & socially controversial <= 0.70 & interdisciplinary > 0.5 & subject to time variability > 0.70,rule,0.02,negative,0.04,0.02,2.03,0.74,1.04
conceptually dense <= 0.70 & common > 0.5 & unambiguous > 0.5 & negative <= 0.89 & neutral <= 0.89,rule,0.3,positive,0.04,0.24,1.78,0.63,1.04
common > 0.5 & unambiguous <= 0.70 & negative <= 0.5 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.07,positive,0.04,0.12,1.93,0.6,1.04
conceptually dense > 0.5 & common <= 0.5 & socially controversial > 0.30 & unambiguous <= 0.70 & interdisciplinary <= 0.70,rule,0.02,positive,0.04,0.15,1.56,0.41,1.04
socially controversial <= 0.5 & positive <= 0.70 & neutral > 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.01,negative,0.04,0.01,1.85,0.87,1.04
conceptually dense > 0.70 & socially controversial > 0.5 & positive > 0.30 & negative > 0.5 & interdisciplinary <= 0.89,rule,0.36,positive,0.04,0.3,0.96,0.23,1.04
conceptually dense <= 0.70 & socially controversial > 0.30 & unambiguous > 0.5 & negative <= 0.30 & subject to time variability <= 0.5,rule,0.0,positive,0.03,0.01,6.17,2.56,1.03
technically complicated > 0.30 & socially controversial <= 0.5 & positive <= 0.89 & neutral > 0.70 & neutral <= 0.89,rule,0.21,negative,0.03,0.19,0.83,0.33,1.03
conceptually dense <= 0.5 & technically complicated > 0.30 & positive > 0.5 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.02,positive,0.03,0.02,4.69,1.47,1.03
conceptually dense > 0.70 & common > 0.5 & common <= 0.70 & unambiguous <= 0.5 & negative <= 0.5,rule,0.02,negative,0.03,0.02,1.64,0.42,1.03
common > 0.30 & common <= 0.5 & subject to geographical variability > 0.5 & subject to time variability > 0.5,rule,0.07,positive,0.03,0.06,1.12,0.5,1.03
technically complicated > 0.70 & socially controversial <= 0.5 & positive > 0.5 & neutral > 0.70 & subject to geographical variability <= 0.70,rule,0.02,negative,0.03,0.02,1.04,0.25,1.03
conceptually dense > 0.5 & conceptually dense <= 0.70 & common <= 0.70 & unambiguous <= 0.5 & neutral <= 0.5,rule,0.01,positive,0.03,0.01,2.18,0.81,1.03
conceptually dense <= 0.70 & common > 0.5 & common <= 0.70 & socially controversial > 0.5 & interdisciplinary > 0.70,rule,0.02,positive,0.03,0.01,2.54,1.07,1.03
conceptually dense > 0.5 & technically complicated > 0.5 & negative <= 0.89 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.08,positive,0.03,0.13,4.56,1.33,1.03
conceptually dense > 0.70 & unambiguous > 0.5 & positive <= 0.5 & negative > 0.70 & subject to geographical variability > 0.70,rule,0.05,negative,0.03,0.05,8.62,4.48,1.54
conceptually dense <= 0.70 & technically complicated <= 0.5 & unambiguous > 0.5 & neutral <= 0.70 & subject to time variability <= 0.5,rule,0.01,positive,0.03,0.01,25.99,12.86,2.63
technically complicated <= 0.5 & common > 0.5 & common <= 0.89 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.07,positive,0.02,0.06,4.78,3.28,1.21
unambiguous <= 0.5 & positive > 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.02,positive,0.02,0.05,3.1,0.96,1.02
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.5 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.07,negative,0.02,0.11,1.68,0.56,1.02
positive <= 0.89 & negative <= 0.30 & neutral > 0.5 & subject to geographical variability <= 0.5,rule,0.0,negative,0.02,0.0,1.12,0.35,1.02
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.89 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.29,positive,0.02,0.51,1.12,0.35,1.02
unambiguous <= 0.70 & negative <= 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.70 & interdisciplinary <= 0.70,rule,0.02,positive,0.02,0.07,2.22,0.62,1.02
conceptually dense <= 0.70 & positive > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.70,rule,0.03,positive,0.02,0.02,3.12,1.08,1.02
common <= 0.89 & unambiguous > 0.5 & positive <= 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.01,negative,0.02,0.01,3.23,1.32,1.02
technically complicated <= 0.5 & unambiguous <= 0.5 & negative > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.01,negative,0.02,0.01,2.88,1.24,1.02
technically complicated > 0.30 & common > 0.70 & positive > 0.70 & neutral > 0.70 & interdisciplinary <= 0.70,rule,0.06,negative,0.02,0.08,2.73,1.47,1.02
common > 0.5 & socially controversial > 0.30 & neutral <= 0.70 & interdisciplinary > 0.5 & subject to time variability > 0.5,rule,0.66,negative,0.02,0.53,1.15,0.27,1.02
conceptually dense > 0.70 & technically complicated <= 0.89 & positive > 0.70 & negative <= 0.5 & subject to time variability > 0.70,rule,0.15,positive,0.02,0.19,2.05,0.58,1.02
conceptually dense > 0.70 & common > 0.5 & socially controversial <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.07,negative,0.02,0.16,12.28,8.18,2.14
conceptually dense > 0.5 & conceptually dense <= 0.70 & neutral <= 0.5 & interdisciplinary <= 0.70,rule,0.01,positive,0.02,0.07,9.7,3.39,1.25
conceptually dense <= 0.70 & common > 0.30 & common <= 0.89 & unambiguous <= 0.5 & subject to geographical variability <= 0.89,rule,0.04,positive,0.02,0.03,6.9,4.01,1.41
conceptually dense > 0.70 & technically complicated <= 0.89 & unambiguous <= 0.5 & positive > 0.30 & positive <= 0.5,rule,0.07,positive,0.02,0.06,2.69,0.96,1.02
technically complicated <= 0.70 & negative <= 0.5 & neutral <= 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.5,rule,0.16,negative,0.02,0.12,2.44,0.66,1.02
common > 0.5 & unambiguous > 0.5 & neutral > 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.08,negative,0.02,0.07,5.34,2.59,1.02
conceptually dense > 0.5 & technically complicated <= 0.70 & socially controversial > 0.5 & negative > 0.70 & neutral <= 0.89,rule,0.14,positive,0.02,0.12,1.47,0.37,1.02
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.30 & positive > 0.5 & positive <= 0.89,rule,0.02,negative,0.02,0.02,0.89,0.26,1.02
common > 0.30 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.30 & subject to geographical variability > 0.5,rule,0.07,positive,0.01,0.25,1.41,0.39,1.01
technically complicated > 0.30 & socially controversial <= 0.30 & unambiguous > 0.5 & positive <= 0.89 & neutral > 0.70,rule,0.04,negative,0.01,0.18,0.94,0.33,1.01
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.5 & neutral <= 0.70 & subject to time variability > 0.70,rule,0.08,positive,0.01,0.09,1.77,0.63,1.01
conceptually dense <= 0.70 & common > 0.5 & socially controversial > 0.70 & positive > 0.30 & neutral <= 0.5,rule,0.01,negative,0.01,0.02,1.98,0.64,1.01
technically complicated <= 0.70 & socially controversial <= 0.89 & unambiguous <= 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.56,positive,0.01,0.47,1.86,0.49,1.01
technically complicated <= 0.89 & common > 0.5 & unambiguous <= 0.70 & negative <= 0.89,rule,0.83,positive,0.01,0.73,1.15,0.45,1.01
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.89 & common > 0.5 & subject to time variability > 0.5,rule,0.52,negative,0.01,0.42,1.34,0.42,1.01
technically complicated > 0.70 & unambiguous > 0.5 & positive <= 0.70 & negative <= 0.89 & subject to time variability > 0.5,rule,0.05,negative,0.01,0.04,1.06,0.35,1.01
common > 0.70 & common <= 0.89 & unambiguous > 0.5 & neutral > 0.70 & subject to geographical variability > 0.5,rule,0.1,positive,0.01,0.2,1.04,0.31,1.01
technically complicated <= 0.5 & common > 0.5 & unambiguous <= 0.5 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.01,negative,0.01,0.06,1.82,0.58,1.01
conceptually dense <= 0.70 & socially controversial <= 0.5 & positive > 0.5 & interdisciplinary > 0.5 & subject to time variability > 0.70,rule,0.02,negative,0.01,0.02,1.86,0.63,1.01
conceptually dense > 0.5 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & negative <= 0.70,rule,0.48,positive,0.01,0.41,1.16,0.34,1.01
conceptually dense > 0.70 & unambiguous <= 0.5 & positive <= 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.06,negative,0.01,0.05,2.14,0.78,1.01
technically complicated <= 0.89 & common > 0.5 & positive <= 0.89 & negative <= 0.30 & neutral > 0.70,rule,0.03,negative,0.01,0.18,1.24,0.43,1.01
conceptually dense > 0.5 & technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.30 & negative <= 0.70,rule,0.53,negative,0.01,0.54,2.16,0.6,1.01
conceptually dense > 0.70 & technically complicated <= 0.5 & common > 0.5 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.05,positive,0.01,0.39,1.33,0.41,1.01
conceptually dense > 0.70 & technically complicated <= 0.89 & unambiguous <= 0.5 & positive <= 0.70 & subject to time variability <= 0.70,rule,0.01,positive,0.01,0.01,2.86,0.8,1.01
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.5 & negative <= 0.70 & neutral <= 0.5,rule,0.04,negative,0.01,0.04,4.11,2.1,1.01
conceptually dense <= 0.70 & common > 0.30 & common <= 0.70 & unambiguous <= 0.5 & interdisciplinary > 0.5,rule,0.02,positive,0.01,0.02,5.66,2.31,1.01
socially controversial > 0.5 & unambiguous > 0.5 & negative <= 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.1,positive,0.01,0.11,3.4,1.7,1.01
socially controversial > 0.5 & unambiguous <= 0.5 & negative <= 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.02,negative,0.01,0.02,3.65,1.7,1.01
common > 0.70 & socially controversial <= 0.5 & negative > 0.30 & negative <= 0.5 & neutral > 0.5,rule,0.09,negative,0.01,0.07,0.97,0.32,1.01
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial <= 0.70 & unambiguous > 0.5 & positive <= 0.70,rule,0.03,negative,0.01,0.03,3.07,1.33,1.01
conceptually dense > 0.5 & conceptually dense <= 0.70 & unambiguous > 0.5 & negative <= 0.5 & neutral <= 0.70,rule,0.09,positive,0.01,0.11,7.82,4.27,1.46
conceptually dense > 0.70 & technically complicated > 0.5 & negative <= 0.70 & neutral <= 0.5 & subject to time variability > 0.70,rule,0.04,negative,0.01,0.04,3.98,2.16,1.01
socially controversial <= 0.5 & positive <= 0.70 & interdisciplinary <= 0.70 & subject to time variability <= 0.70,rule,0.01,negative,0.01,0.02,1.07,0.36,1.01
conceptually dense > 0.70 & unambiguous <= 0.5 & positive > 0.30 & positive <= 0.5 & interdisciplinary <= 0.70,rule,0.01,positive,0.01,0.01,8.33,3.41,1.24
technically complicated > 0.5 & common <= 0.70 & subject to geographical variability <= 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.70,rule,0.02,negative,0.01,0.02,5.58,3.08,1.13
positive > 0.70 & negative > 0.30 & neutral > 0.70 & subject to geographical variability > 0.5 & subject to time variability <= 0.5,rule,0.01,negative,0.01,0.15,6.53,3.3,1.2
