rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive <= 0.70 & neutral > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.26,negative,0.61,0.21,27.42,17.56,4.62
conceptually dense > 0.70 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.89,rule,0.01,negative,0.47,0.01,20.15,10.6,3.47
common > 0.89 & unambiguous > 0.5 & positive <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.0,negative,0.41,0.01,18.1,9.48,3.17
positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.37,0.21,449.5,345.88,8.03
positive > 0.70,rule,0.68,positive,0.32,0.8,1683.55,1683.55,9.82
common <= 0.89 & unambiguous <= 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.0,negative,0.31,0.2,71.04,48.91,5.09
common <= 0.89 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.89,rule,0.01,negative,0.3,0.01,29.2,18.13,3.78
conceptually dense > 0.70 & common > 0.89 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.22,0.01,1336.21,1058.23,8.53
socially controversial > 0.70 & positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.17,0.2,55.19,38.28,4.27
socially controversial > 0.70 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.04,positive,0.16,0.04,1928.57,1569.83,8.51
common > 0.70 & positive <= 0.70 & negative <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.16,0.02,2113.66,1683.55,8.65
conceptually dense <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.01,negative,0.14,0.21,19.56,11.46,2.79
common > 0.5 & positive <= 0.70 & neutral > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.13,0.22,15.87,8.84,2.46
socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.12,0.04,160.5,118.96,5.34
socially controversial <= 0.70 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.01,negative,0.12,0.01,10.09,5.79,1.97
unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.17,negative,0.11,0.17,122.25,89.75,5.01
conceptually dense > 0.70 & common <= 0.89 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.70,rule,0.24,positive,0.09,0.2,8.75,3.72,1.43
technically complicated <= 0.70 & socially controversial > 0.89 & unambiguous <= 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.08,0.07,31.97,19.33,3.21
technically complicated > 0.70 & socially controversial <= 0.89 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.03,negative,0.08,0.04,43.62,31.12,3.72
technically complicated <= 0.70 & socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.02,negative,0.08,0.02,16.21,7.93,2.23
socially controversial <= 0.70 & positive <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.08,0.03,294.86,227.33,5.84
common > 0.70 & positive <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.03,negative,0.07,0.03,417.31,321.46,6.16
conceptually dense > 0.70 & socially controversial <= 0.70 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.01,negative,0.07,0.25,10.21,4.63,1.64
socially controversial > 0.89 & positive <= 0.5 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.01,positive,0.06,0.02,7.72,3.46,1.31
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.1,negative,0.06,0.14,96.36,70.65,4.53
positive <= 0.70 & neutral <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.0,negative,0.06,0.0,26.44,17.56,3.03
technically complicated <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.0,negative,0.06,0.01,10.44,4.88,1.68
technically complicated <= 0.70 & socially controversial > 0.89 & positive <= 0.5 & subject to geographical variability > 0.89,rule,0.0,negative,0.06,0.01,8.24,2.5,1.06
technically complicated > 0.70 & socially controversial > 0.70 & positive <= 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.04,positive,0.05,0.03,887.61,722.44,6.91
socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.04,negative,0.05,0.04,30.81,19.57,3.13
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.11,negative,0.04,0.12,18.63,9.74,2.37
interdisciplinary,linear,,positive,0.04,,,,
technically complicated > 0.70 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.12,negative,0.04,0.17,1837.26,1452.49,7.59
common <= 0.89 & unambiguous <= 0.5 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.0,negative,0.04,0.2,61.43,45.34,3.96
common > 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.18,negative,0.04,0.16,78.44,56.86,4.21
unambiguous > 0.70 & positive <= 0.70 & neutral > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.05,negative,0.03,0.04,31.62,20.26,3.11
unambiguous > 0.5 & positive <= 0.70 & neutral > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.03,0.21,14.69,7.27,2.04
technically complicated > 0.70 & common > 0.70 & positive <= 0.70 & neutral > 0.5 & interdisciplinary <= 0.89,rule,0.14,negative,0.02,0.13,11.31,5.98,1.83
technically complicated > 0.5 & positive > 0.5 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.17,negative,0.02,0.21,10.44,5.82,1.8
