rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive > 0.70,rule,0.68,positive,1.57,0.8,2419.2,2419.2,19.99
common <= 0.89 & socially controversial > 0.70 & unambiguous > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.26,positive,0.18,0.21,173.67,160.45,5.99
positive <= 0.70 & neutral > 0.70,rule,0.03,negative,0.14,0.26,2472.25,2419.2,8.85
socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.70 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.04,negative,0.1,0.04,62.62,56.73,4.42
common <= 0.89 & socially controversial > 0.89 & positive <= 0.5 & negative > 0.70,rule,0.03,positive,0.09,0.06,23.38,10.61,2.58
common <= 0.89 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.24,positive,0.08,0.19,166.32,154.28,5.44
conceptually dense > 0.70 & common > 0.5 & positive <= 0.70 & neutral > 0.5 & interdisciplinary > 0.70,rule,0.31,negative,0.07,0.26,16.11,12.94,2.74
technically complicated > 0.70 & common > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.13,negative,0.07,0.15,15.69,13.53,2.8
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.13,negative,0.05,0.13,63.0,56.73,4.23
unambiguous <= 0.70 & positive <= 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.04,positive,0.05,0.05,2.86,1.07,1.05
conceptually dense > 0.70 & common <= 0.89 & positive <= 0.70 & negative > 0.70 & subject to time variability <= 0.89,rule,0.23,positive,0.05,0.2,20.88,16.41,2.94
technically complicated <= 0.70 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.07,positive,0.04,0.07,185.6,170.49,5.32
common <= 0.89 & socially controversial > 0.89 & positive <= 0.5,rule,0.03,positive,0.04,0.06,6.08,2.98,1.14
common > 0.70 & positive <= 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.03,negative,0.03,0.03,12.33,9.81,2.34
technically complicated <= 0.70 & socially controversial <= 0.89 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.07,positive,0.03,0.07,210.95,198.31,5.44
common > 0.70 & unambiguous > 0.5 & positive <= 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.03,negative,0.03,0.03,12.0,9.12,2.27
technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.1,negative,0.03,0.11,17.46,12.22,2.59
conceptually dense > 0.70 & positive <= 0.70 & negative > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.22,positive,0.03,0.17,47.95,41.99,3.86
positive <= 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.21,positive,0.02,0.17,240.65,227.27,5.53
common <= 0.89 & socially controversial > 0.70 & positive <= 0.5 & neutral <= 0.70,rule,0.07,positive,0.02,0.21,19.83,8.41,2.17
conceptually dense > 0.70 & common <= 0.89 & unambiguous > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.26,positive,0.02,0.21,10.55,6.26,1.87
technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & neutral > 0.5,rule,0.14,negative,0.01,0.12,20.18,15.69,2.79
common > 0.70 & common <= 0.89 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.19,negative,0.01,0.17,11.94,7.87,2.09
common > 0.5 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.22,positive,0.01,0.21,9.44,5.7,1.76
common,linear,,negative,0.01,,,,
common > 0.70 & common <= 0.89 & unambiguous > 0.5 & positive <= 0.70 & negative <= 0.70,rule,0.03,negative,0.01,0.03,72.85,64.93,4.21
common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.5,rule,0.05,positive,0.01,0.04,11.77,5.0,1.63
positive > 0.70 & subject to time variability > 0.70,rule,0.67,positive,0.01,0.55,172.76,172.76,5.18
socially controversial > 0.70 & unambiguous > 0.5 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.24,positive,0.01,0.19,112.09,103.14,4.69
interdisciplinary,linear,,negative,0.0,,,,
unambiguous <= 0.70 & positive > 0.30 & positive <= 0.5 & neutral <= 0.70,rule,0.06,positive,0.0,0.05,10.71,4.34,1.47
technically complicated > 0.5 & positive > 0.70,rule,0.64,positive,0.0,0.54,203.71,203.71,5.33
technically complicated <= 0.70 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.06,positive,0.0,0.06,282.6,264.22,5.58
common <= 0.89 & socially controversial > 0.89 & positive <= 0.5 & neutral <= 0.70,rule,0.03,positive,0.0,0.06,92.59,53.05,3.98
