rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,positive,0.04,,,,
technically complicated > 0.30 & common > 0.5 & socially controversial <= 0.89 & positive > 0.30 & interdisciplinary > 0.5,rule,0.88,negative,0.03,0.75,0.27,0.15,1.03
technically complicated <= 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.89,rule,0.02,positive,0.03,0.03,0.87,0.35,1.03
technically complicated > 0.70 & common > 0.5 & common <= 0.70 & socially controversial > 0.70 & positive > 0.5,rule,0.06,negative,0.02,0.15,0.35,0.09,1.02
technically complicated > 0.30 & common > 0.5 & socially controversial <= 0.89 & positive > 0.70 & negative > 0.5,rule,0.49,negative,0.02,0.42,0.28,0.07,1.02
conceptually dense > 0.70 & technically complicated <= 0.70 & negative > 0.89 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.05,positive,0.01,0.08,0.32,0.11,1.01
common > 0.5 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.51,negative,0.01,0.41,0.33,0.09,1.01
conceptually dense <= 0.89 & technically complicated <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive <= 0.70,rule,0.13,positive,0.01,0.25,0.37,0.14,1.01
technically complicated > 0.70 & common > 0.5 & positive > 0.30 & negative <= 0.70,rule,0.29,negative,0.01,0.34,0.34,0.14,1.01
conceptually dense > 0.5 & technically complicated <= 0.70 & socially controversial <= 0.89 & unambiguous > 0.5 & neutral > 0.70,rule,0.22,positive,0.01,0.17,0.32,0.1,1.01
unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & negative > 0.5 & subject to time variability <= 0.89,rule,0.12,positive,0.01,0.25,0.37,0.16,1.01
technically complicated > 0.70 & common > 0.5 & unambiguous > 0.5 & positive > 0.5 & subject to geographical variability <= 0.89,rule,0.38,negative,0.01,0.3,0.46,0.17,1.01
unambiguous > 0.5 & positive <= 0.5 & negative > 0.5 & neutral <= 0.70,rule,0.17,negative,0.01,0.2,0.14,0.04,1.01
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.70 & positive > 0.5 & neutral > 0.70,rule,0.1,negative,0.01,0.15,0.8,0.27,1.01
technically complicated > 0.30 & common <= 0.89 & unambiguous > 0.30 & positive <= 0.30 & negative > 0.70,rule,0.05,negative,0.01,0.04,0.36,0.27,1.01
technically complicated <= 0.70 & common > 0.5 & positive <= 0.5 & subject to time variability > 0.89,rule,0.0,positive,0.01,0.0,3.2,1.77,1.01
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.89 & subject to time variability <= 0.89,rule,0.33,negative,0.01,0.27,0.8,0.27,1.01
