rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
socially controversial,linear,,positive,0.86,,,,
conceptually dense <= 0.70 & interdisciplinary <= 0.70,rule,0.01,negative,0.47,0.09,146.01,131.15,7.17
technically complicated > 0.5 & common <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.08,positive,0.42,0.07,26.62,8.24,3.0
common,linear,,negative,0.41,,,,
conceptually dense,linear,,positive,0.38,,,,
common > 0.89 & positive > 0.70 & positive <= 0.89 & negative <= 0.5,rule,0.03,negative,0.38,0.05,21.53,8.29,2.92
common > 0.70 & socially controversial <= 0.70 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.18,negative,0.28,0.16,26.6,8.57,2.75
conceptually dense <= 0.70 & technically complicated <= 0.70 & unambiguous > 0.70 & positive > 0.5 & neutral > 0.70,rule,0.07,negative,0.27,0.06,57.13,23.04,4.0
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.5 & negative > 0.5,rule,0.75,positive,0.26,0.6,127.99,82.86,5.58
common > 0.89 & socially controversial <= 0.89 & negative <= 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.06,negative,0.22,0.06,38.33,24.79,3.92
common <= 0.89 & negative <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.1,positive,0.21,0.09,67.36,32.83,4.22
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.89 & positive > 0.5 & neutral <= 0.70,rule,0.02,positive,0.21,0.02,487.86,365.93,7.13
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.02,positive,0.19,0.02,99.84,33.28,4.18
technically complicated <= 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.01,positive,0.18,0.01,45.86,14.1,3.11
conceptually dense > 0.70 & technically complicated > 0.70 & unambiguous > 0.70 & positive <= 0.5,rule,0.02,negative,0.17,0.08,36.27,13.93,3.08
conceptually dense > 0.70 & common > 0.5 & socially controversial > 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.33,positive,0.17,0.28,36.31,16.24,3.27
technically complicated > 0.5 & neutral > 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.02,negative,0.16,0.11,43.53,16.85,3.26
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & negative > 0.5,rule,0.37,positive,0.16,0.3,32.62,15.78,3.2
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.89,rule,0.03,positive,0.16,0.08,82.82,60.46,4.77
subject to time variability,linear,,positive,0.15,,,,
conceptually dense <= 0.70 & technically complicated <= 0.70 & socially controversial <= 0.5 & negative <= 0.5 & neutral > 0.70,rule,0.04,negative,0.14,0.04,28.84,13.4,2.96
conceptually dense > 0.70 & technically complicated > 0.5 & unambiguous <= 0.70 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.05,positive,0.13,0.46,38.7,13.93,2.98
technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.89 & positive > 0.5 & subject to time variability > 0.70,rule,0.72,positive,0.13,0.62,22.35,5.09,1.83
common > 0.5 & socially controversial > 0.5 & socially controversial <= 0.89 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.75,negative,0.13,0.66,39.99,11.48,2.76
common > 0.70 & socially controversial > 0.5 & negative <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.02,positive,0.13,0.03,34.55,11.02,2.7
common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.70 & neutral > 0.70 & subject to time variability > 0.70,rule,0.1,positive,0.12,0.1,231.68,147.66,5.6
technically complicated > 0.70 & common <= 0.70 & unambiguous <= 0.70 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.04,positive,0.12,0.04,48.18,14.1,2.97
technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.89 & positive > 0.30 & positive <= 0.5,rule,0.02,positive,0.12,0.02,53.19,21.96,3.48
technically complicated <= 0.70 & common > 0.5 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary <= 0.89,rule,0.26,negative,0.11,0.21,66.37,23.04,3.48
common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.29,positive,0.11,0.31,47.88,18.44,3.22
technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.5 & negative > 0.70 & neutral <= 0.70,rule,0.12,positive,0.1,0.1,101.86,53.14,4.39
conceptually dense <= 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.02,positive,0.1,0.02,54.45,19.55,3.26
technically complicated > 0.5 & common > 0.70 & common <= 0.89 & socially controversial > 0.70 & negative > 0.70,rule,0.31,positive,0.1,0.53,129.46,92.53,4.99
technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.70 & subject to time variability > 0.70,rule,0.56,positive,0.09,0.63,50.63,17.45,3.13
conceptually dense <= 0.70 & common > 0.70 & socially controversial <= 0.5 & positive <= 0.89 & neutral > 0.70,rule,0.04,negative,0.09,0.03,100.74,78.52,4.76
technically complicated <= 0.70 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.01,negative,0.09,0.04,46.57,17.63,3.13
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous <= 0.70 & neutral > 0.70 & subject to geographical variability > 0.89,rule,0.0,negative,0.09,0.01,59.66,20.82,3.32
common > 0.89 & unambiguous <= 0.70 & positive <= 0.89 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.09,0.05,23.27,9.43,2.46
technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.22,positive,0.09,0.41,32.21,9.04,2.39
conceptually dense > 0.70 & common > 0.89 & unambiguous <= 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.02,negative,0.08,0.04,657.84,508.04,6.73
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.70,rule,0.17,negative,0.08,0.18,22.18,6.78,2.06
common > 0.5 & socially controversial > 0.70 & unambiguous > 0.70 & positive > 0.5 & neutral <= 0.70,rule,0.09,positive,0.07,0.1,121.46,71.57,4.59
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.70 & common <= 0.89 & socially controversial > 0.70,rule,0.64,positive,0.07,0.52,902.28,627.92,6.88
technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.70,rule,0.47,positive,0.07,0.44,60.83,29.62,3.62
technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.70 & neutral > 0.70 & subject to time variability > 0.70,rule,0.13,positive,0.06,0.13,103.79,64.21,4.4
technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.89 & positive > 0.5,rule,0.35,positive,0.06,0.58,28.52,8.61,2.28
socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.35,positive,0.06,0.29,41.84,18.14,3.07
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.04,negative,0.06,0.04,381.36,282.19,5.98
conceptually dense <= 0.70 & technically complicated > 0.5 & common > 0.70 & socially controversial > 0.5 & negative > 0.5,rule,0.03,negative,0.06,0.04,274.63,210.06,5.66
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & unambiguous > 0.70 & positive <= 0.70,rule,0.03,positive,0.06,0.1,42.99,13.93,2.8
technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.43,positive,0.06,0.35,53.34,24.79,3.41
conceptually dense > 0.70 & unambiguous > 0.70 & positive > 0.5 & neutral > 0.5 & neutral <= 0.70,rule,0.1,positive,0.06,0.1,114.38,66.84,4.44
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & negative > 0.5 & interdisciplinary <= 0.89,rule,0.61,positive,0.06,0.52,54.02,34.27,3.76
conceptually dense <= 0.70 & common > 0.70 & socially controversial > 0.5 & negative > 0.5 & subject to time variability <= 0.89,rule,0.04,negative,0.05,0.03,101.45,80.05,4.59
technically complicated > 0.70 & positive > 0.5 & positive <= 0.70 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.07,positive,0.05,0.1,33.99,10.13,2.44
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.70 & neutral > 0.70 & subject to time variability > 0.70,rule,0.07,negative,0.05,0.06,32.62,13.0,2.69
technically complicated > 0.5 & socially controversial > 0.5 & socially controversial <= 0.70 & neutral > 0.70 & subject to time variability > 0.70,rule,0.11,positive,0.04,0.12,39.98,18.27,3.02
technically complicated > 0.5 & common > 0.89 & socially controversial > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.03,negative,0.04,0.03,676.17,541.73,6.56
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.70 & negative > 0.5,rule,0.37,positive,0.04,0.35,591.9,406.81,6.25
technically complicated > 0.5 & socially controversial > 0.5 & socially controversial <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.11,positive,0.04,0.11,55.93,21.7,3.19
conceptually dense > 0.70 & positive > 0.70 & negative > 0.5 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.4,positive,0.04,0.33,69.87,32.98,3.64
common > 0.89 & socially controversial > 0.5 & unambiguous <= 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.02,negative,0.04,0.03,67.64,41.43,3.87
technically complicated <= 0.70 & socially controversial <= 0.5 & negative <= 0.5 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.05,negative,0.03,0.04,17.15,8.84,2.25
common <= 0.89 & socially controversial > 0.5 & negative <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.05,negative,0.03,0.04,105.08,41.43,3.82
technically complicated > 0.5 & socially controversial > 0.5 & positive > 0.70 & neutral > 0.5 & subject to time variability > 0.70,rule,0.6,positive,0.03,0.72,40.6,20.53,3.11
common <= 0.89 & neutral > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.74,positive,0.03,0.7,51.27,16.42,2.88
conceptually dense > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.37,positive,0.02,0.3,181.48,110.71,4.82
technically complicated > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.02,positive,0.02,0.07,39.12,20.28,3.06
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.04,positive,0.02,0.03,778.55,541.73,6.43
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.89 & subject to time variability > 0.70,rule,0.03,positive,0.02,0.08,22.26,5.09,1.65
socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.5 & negative > 0.5 & subject to geographical variability > 0.89,rule,0.09,positive,0.02,0.08,40.58,14.87,2.75
technically complicated <= 0.70 & common <= 0.89 & unambiguous <= 0.70 & neutral > 0.70 & subject to geographical variability > 0.89,rule,0.0,negative,0.02,0.01,53.6,20.49,3.09
socially controversial > 0.70 & positive <= 0.70 & neutral > 0.5 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.26,negative,0.02,0.21,43.93,18.44,2.96
socially controversial <= 0.70 & unambiguous > 0.70 & positive > 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.12,negative,0.02,0.13,31.77,15.08,2.78
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & subject to time variability > 0.70,rule,0.28,positive,0.02,0.43,44.7,19.55,3.02
conceptually dense > 0.70 & common > 0.70 & unambiguous <= 0.70 & negative > 0.5 & interdisciplinary > 0.89,rule,0.07,positive,0.02,0.07,63.36,34.27,3.59
conceptually dense > 0.70 & common > 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & positive > 0.5,rule,0.55,positive,0.01,0.48,97.85,60.46,4.15
technically complicated > 0.70 & unambiguous > 0.70 & positive <= 0.5 & subject to time variability > 0.70,rule,0.02,negative,0.01,0.08,36.26,12.23,2.54
conceptually dense > 0.70 & common <= 0.89 & socially controversial <= 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.09,positive,0.01,0.07,91.23,60.46,4.14
conceptually dense > 0.70 & positive > 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.08,positive,0.01,0.07,29.27,11.03,2.42
conceptually dense <= 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & negative <= 0.5 & subject to geographical variability <= 0.89,rule,0.04,positive,0.01,0.03,56.47,29.17,3.41
conceptually dense > 0.70 & technically complicated > 0.5 & unambiguous <= 0.70 & positive > 0.5 & interdisciplinary <= 0.89,rule,0.53,negative,0.01,0.46,38.7,13.93,2.65
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.5 & unambiguous > 0.70 & neutral > 0.70,rule,0.05,negative,0.01,0.07,102.08,43.49,3.79
technically complicated > 0.5 & positive > 0.5 & neutral <= 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.06,positive,0.01,0.07,31.77,9.94,2.31
common > 0.5 & common <= 0.89 & socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.70,rule,0.21,negative,0.01,0.17,354.15,253.61,5.61
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.5 & positive > 0.70 & negative > 0.5,rule,0.28,positive,0.01,0.4,100.67,51.33,3.98
technically complicated <= 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & positive > 0.5 & subject to geographical variability <= 0.89,rule,0.25,negative,0.01,0.22,41.28,20.28,3.04
technically complicated > 0.5 & socially controversial <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.69,positive,0.01,0.57,31.93,9.94,2.31
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & negative > 0.5,rule,0.67,negative,0.01,0.6,177.99,103.72,4.69
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.70,rule,0.29,positive,0.0,0.23,1823.68,1273.9,7.18
socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.03,negative,0.0,0.03,74.18,39.84,3.7
conceptually dense > 0.70 & technically complicated <= 0.70 & socially controversial <= 0.70 & positive <= 0.89 & neutral > 0.70,rule,0.05,positive,0.0,0.04,128.25,86.94,4.48
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.70 & subject to time variability > 0.70,rule,0.04,positive,0.0,0.04,75.47,47.21,3.87
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.5 & negative > 0.70,rule,0.34,positive,0.0,0.67,27.14,15.09,2.72
