rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated <= 0.89 & common > 0.89,rule,0.0,positive,0.23,0.0,2.14,2.13,1.23
technically complicated <= 0.5 & common > 0.5 & socially controversial > 0.5 & positive > 0.30 & interdisciplinary > 0.70,rule,0.1,positive,0.07,0.08,4.24,2.15,1.07
common > 0.89 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.0,positive,0.06,0.0,4.04,3.84,1.42
conceptually dense > 0.5 & technically complicated <= 0.5 & socially controversial > 0.30 & socially controversial <= 0.70 & negative <= 0.70,rule,0.05,positive,0.05,0.04,1.28,0.42,1.05
interdisciplinary,linear,,positive,0.04,,,,
conceptually dense <= 0.70 & technically complicated <= 0.70 & common <= 0.89 & unambiguous > 0.5 & subject to time variability <= 0.89,rule,0.21,negative,0.04,0.17,3.17,1.37,1.04
conceptually dense <= 0.89 & technically complicated > 0.70 & technically complicated <= 0.89 & unambiguous <= 0.70 & positive <= 0.89,rule,0.52,negative,0.03,0.42,0.5,0.16,1.03
technically complicated > 0.5 & socially controversial > 0.70 & positive <= 0.5 & negative > 0.5 & neutral <= 0.5,rule,0.08,positive,0.03,0.14,3.09,1.48,1.03
conceptually dense > 0.70 & technically complicated <= 0.5 & socially controversial > 0.5 & unambiguous <= 0.70 & neutral > 0.30,rule,0.04,positive,0.03,0.04,19.38,14.37,2.75
technically complicated <= 0.5 & socially controversial > 0.5 & unambiguous <= 0.70 & positive <= 0.5 & neutral > 0.30,rule,0.01,positive,0.03,0.02,1.67,0.56,1.03
technically complicated > 0.5 & common > 0.89 & negative > 0.70,rule,0.0,positive,0.03,0.0,14.34,9.89,2.37
conceptually dense > 0.5 & conceptually dense <= 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.05,negative,0.02,0.04,0.42,0.12,1.02
conceptually dense > 0.70 & unambiguous > 0.30 & negative > 0.70 & negative <= 0.89 & neutral <= 0.70,rule,0.16,positive,0.02,0.16,0.66,0.17,1.02
technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.5 & positive <= 0.5 & neutral <= 0.5,rule,0.03,positive,0.02,0.04,1.37,0.4,1.02
