rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense <= 0.89 & socially controversial <= 0.89 & positive <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.31,negative,0.02,0.25,0.23,0.1,1.02
conceptually dense <= 0.89 & technically complicated > 0.70 & common > 0.5 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.27,negative,0.01,0.39,0.33,0.17,1.01
technically complicated <= 0.70 & socially controversial > 0.30 & unambiguous <= 0.70 & positive > 0.5 & subject to time variability <= 0.89,rule,0.38,positive,0.01,0.31,0.38,0.12,1.01
socially controversial > 0.70 & negative > 0.70 & negative <= 0.89 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.19,negative,0.01,0.18,0.39,0.12,1.01
conceptually dense > 0.5 & socially controversial > 0.5 & negative > 0.5 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.64,negative,0.01,0.52,0.22,0.05,1.01
technically complicated <= 0.70 & socially controversial > 0.30 & unambiguous > 0.5 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.23,positive,0.01,0.19,0.28,0.08,1.01
technically complicated <= 0.5 & socially controversial > 0.30 & unambiguous <= 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.11,positive,0.01,0.08,0.34,0.12,1.01
technically complicated > 0.70 & common <= 0.70 & socially controversial <= 0.89 & positive > 0.30 & negative > 0.5,rule,0.17,negative,0.01,0.16,0.38,0.17,1.01
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial > 0.30 & socially controversial <= 0.70 & positive <= 0.89,rule,0.32,negative,0.01,0.25,0.2,0.08,1.01
conceptually dense > 0.5 & technically complicated <= 0.70 & negative > 0.70 & negative <= 0.89 & subject to time variability <= 0.89,rule,0.1,negative,0.01,0.08,0.71,0.22,1.01
technically complicated <= 0.5 & socially controversial > 0.30 & positive > 0.5 & interdisciplinary > 0.5,rule,0.13,positive,0.01,0.31,0.47,0.22,1.01
conceptually dense > 0.5 & technically complicated <= 0.70 & socially controversial > 0.30 & positive > 0.5 & subject to time variability <= 0.89,rule,0.35,positive,0.01,0.29,1.2,0.6,1.01
technically complicated <= 0.70 & unambiguous <= 0.70 & negative > 0.89 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.06,positive,0.01,0.05,1.15,0.54,1.01
technically complicated > 0.30 & socially controversial > 0.5 & unambiguous > 0.5 & negative > 0.70 & negative <= 0.89,rule,0.24,negative,0.0,0.19,0.2,0.05,1.0
conceptually dense > 0.5 & common > 0.5 & positive <= 0.5 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.15,negative,0.0,0.12,0.24,0.06,1.0
conceptually dense > 0.70 & socially controversial > 0.70 & negative > 0.89 & interdisciplinary > 0.70,rule,0.1,positive,0.0,0.09,0.26,0.08,1.0
technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.38,positive,0.0,0.35,0.17,0.05,1.0
conceptually dense <= 0.89 & technically complicated > 0.70 & common > 0.5 & interdisciplinary > 0.70,rule,0.48,negative,0.0,0.39,0.19,0.07,1.0
conceptually dense > 0.5 & common <= 0.70 & negative > 0.5 & negative <= 0.89 & interdisciplinary > 0.5,rule,0.21,negative,0.0,0.18,0.24,0.09,1.0
socially controversial,linear,,positive,0.0,,,,
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.70 & unambiguous > 0.5 & positive > 0.70,rule,0.22,positive,0.0,0.18,0.25,0.14,1.0
technically complicated > 0.70 & socially controversial > 0.30 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.19,negative,0.0,0.16,0.19,0.09,1.0
technically complicated > 0.5 & common <= 0.70 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.70,rule,0.09,negative,0.0,0.09,0.37,0.15,1.0
technically complicated > 0.70 & socially controversial > 0.5 & unambiguous > 0.5 & positive > 0.70 & neutral <= 0.70,rule,0.08,positive,0.0,0.07,5.4,3.79,1.33
technically complicated > 0.70 & common <= 0.70 & positive > 0.30 & negative > 0.5 & negative <= 0.89,rule,0.13,negative,0.0,0.14,0.28,0.14,1.0
conceptually dense > 0.5 & positive <= 0.70 & negative > 0.5 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.24,negative,0.0,0.2,0.22,0.1,1.0
conceptually dense > 0.5 & technically complicated > 0.5 & socially controversial <= 0.70 & positive > 0.30 & neutral > 0.70,rule,0.24,negative,0.0,0.34,0.33,0.14,1.0
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous <= 0.70 & negative > 0.89 & interdisciplinary > 0.70,rule,0.05,positive,0.0,0.05,0.79,0.41,1.0
technically complicated > 0.70 & unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.18,negative,0.0,0.15,0.87,0.53,1.0
conceptually dense > 0.5 & socially controversial > 0.30 & unambiguous > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.31,negative,0.0,0.26,1.18,0.83,1.0
technically complicated <= 0.5 & socially controversial > 0.30 & positive > 0.70 & interdisciplinary > 0.70,rule,0.11,positive,0.0,0.1,1.45,0.97,1.0
common <= 0.89 & socially controversial <= 0.89 & negative > 0.5 & negative <= 0.89 & neutral > 0.5,rule,0.53,negative,0.0,0.42,0.23,0.08,1.0
