rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,negative,0.12,,,,
common > 0.5 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89 & positive <= 0.70,rule,0.24,negative,0.07,0.19,0.57,0.28,1.07
socially controversial <= 0.5 & positive > 0.70 & positive <= 0.89 & neutral > 0.70,rule,0.25,positive,0.05,0.38,0.4,0.21,1.05
technically complicated > 0.70 & common > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.1,negative,0.04,0.13,1.47,1.04,1.04
interdisciplinary,linear,,negative,0.04,,,,
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive <= 0.70,rule,0.24,negative,0.03,0.19,0.42,0.12,1.03
conceptually dense > 0.70 & common > 0.5 & positive > 0.5 & positive <= 0.70 & negative <= 0.70,rule,0.15,negative,0.02,0.11,3.22,2.67,1.02
common > 0.5 & common <= 0.89 & socially controversial > 0.5 & positive <= 0.70 & neutral > 0.5,rule,0.24,negative,0.02,0.2,0.47,0.15,1.02
positive > 0.70 & positive <= 0.89 & neutral <= 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.7,positive,0.02,0.56,0.26,0.15,1.02
technically complicated <= 0.70 & common <= 0.89 & socially controversial > 0.5 & positive > 0.70 & subject to time variability <= 0.89,rule,0.22,positive,0.01,0.39,5.92,4.65,1.55
technically complicated > 0.70 & common <= 0.89 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.5,rule,0.2,negative,0.01,0.22,0.71,0.42,1.01
common > 0.70 & positive > 0.5 & positive <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.09,negative,0.01,0.08,1.08,0.7,1.01
technically complicated > 0.5 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.32,negative,0.01,0.32,10.76,8.88,2.2
technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.30 & positive > 0.70 & subject to time variability <= 0.89,rule,0.3,positive,0.01,0.33,0.63,0.32,1.01
socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5,rule,0.24,positive,0.01,0.33,0.43,0.22,1.01
socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & positive <= 0.89 & subject to time variability > 0.70,rule,0.22,positive,0.0,0.17,1.42,0.96,1.0
common <= 0.89 & positive > 0.70 & positive <= 0.89 & negative > 0.30 & neutral <= 0.89,rule,0.73,positive,0.0,0.58,0.32,0.16,1.0
technically complicated > 0.5 & common > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.11,negative,0.0,0.13,0.26,0.07,1.0
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & socially controversial > 0.30 & subject to geographical variability > 0.70,rule,0.87,negative,0.0,0.69,0.31,0.09,1.0
