rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,negative,5.76,,,,
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & socially controversial > 0.5 & subject to geographical variability > 0.70,rule,0.52,positive,1.14,0.42,630.77,239.92,11.73
conceptually dense > 0.89 & technically complicated <= 0.89 & common <= 0.89 & subject to geographical variability > 0.70,rule,0.02,positive,0.89,0.01,518.72,349.11,11.04
subject to time variability,linear,,positive,0.83,,,,
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.34,positive,0.76,0.29,512.53,201.5,9.33
socially controversial,linear,,positive,0.64,,,,
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & socially controversial <= 0.5 & subject to time variability > 0.5,rule,0.32,positive,0.6,0.26,409.06,179.18,8.31
technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.06,negative,0.55,0.06,501.47,177.18,8.02
common <= 0.89 & socially controversial > 0.70 & positive > 0.30 & neutral > 0.5 & interdisciplinary > 0.89,rule,0.32,positive,0.53,0.45,1544.15,608.57,9.84
technically complicated > 0.70 & common <= 0.70 & unambiguous <= 0.70 & subject to time variability > 0.70,rule,0.09,positive,0.51,0.09,471.23,189.49,7.89
common <= 0.89 & socially controversial > 0.5 & unambiguous <= 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.1,positive,0.5,0.12,2601.95,1225.61,10.7
conceptually dense <= 0.70 & technically complicated <= 0.70 & positive > 0.70 & negative > 0.30 & neutral > 0.70,rule,0.08,negative,0.49,0.06,267.07,203.21,7.91
conceptually dense > 0.70 & common <= 0.89 & unambiguous > 0.70 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.48,positive,0.47,0.38,660.38,263.76,8.21
common > 0.89 & socially controversial <= 0.89 & negative <= 0.70,rule,0.02,negative,0.46,0.02,3760.02,3714.37,12.02
