rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,1.76,,,,
technically complicated <= 0.5 & unambiguous > 0.30 & positive <= 0.70 & negative > 0.89 & neutral <= 0.30,rule,0.01,negative,0.4,0.0,387.38,361.8,8.27
common,linear,,negative,0.36,,,,
conceptually dense <= 0.89 & technically complicated <= 0.89 & unambiguous > 0.30 & unambiguous <= 0.70 & positive <= 0.70,rule,0.31,negative,0.32,0.26,34.68,24.32,4.22
interdisciplinary,linear,,negative,0.28,,,,
common > 0.5 & common <= 0.89 & positive > 0.70 & negative > 0.70 & interdisciplinary > 0.5,rule,0.11,positive,0.24,0.51,19.68,18.28,3.61
common <= 0.5 & socially controversial > 0.5 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,0.23,0.0,125.95,108.17,5.78
technically complicated <= 0.70 & socially controversial <= 0.70 & positive <= 0.70,rule,0.01,negative,0.22,0.11,5856.09,5729.05,10.52
technically complicated <= 0.70 & positive <= 0.5 & negative <= 0.70 & neutral <= 0.70,rule,0.0,negative,0.21,0.01,75.99,48.21,4.69
common <= 0.5 & unambiguous > 0.5 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.02,negative,0.2,0.02,9.42,4.71,1.85
common > 0.5 & socially controversial <= 0.70 & positive <= 0.70,rule,0.04,negative,0.19,0.04,7681.91,7555.58,10.62
technically complicated > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & neutral > 0.5,rule,0.11,negative,0.18,0.09,59.76,45.94,4.51
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.02,negative,0.18,0.02,2003.0,1946.25,8.96
common > 0.5 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability > 0.89,rule,0.01,negative,0.17,0.2,355.97,329.79,6.78
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.5 & positive > 0.30 & positive <= 0.70,rule,0.15,negative,0.17,0.14,47.22,40.16,4.32
technically complicated > 0.5 & common > 0.5 & positive > 0.30 & positive <= 0.70 & negative <= 0.70,rule,0.04,negative,0.17,0.04,738.17,718.48,7.68
conceptually dense > 0.89 & technically complicated <= 0.70 & unambiguous > 0.30 & positive <= 0.70,rule,0.0,negative,0.16,0.0,24.78,20.02,3.48
technically complicated > 0.70 & positive <= 0.70 & negative > 0.70 & neutral <= 0.30,rule,0.06,negative,0.16,0.1,88.59,76.94,5.06
