rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.3,negative,1.93,0.25,6984.77,4954.26,24.92
positive <= 0.5 & interdisciplinary <= 0.5,rule,0.0,negative,1.18,0.02,57.03,54.66,8.71
common > 0.5 & positive > 0.5 & interdisciplinary <= 0.5,rule,0.02,negative,1.1,0.02,3.92,2.98,2.29
common <= 0.5 & positive <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.97,0.02,5501.27,4954.26,16.77
common <= 0.5 & positive <= 0.70 & subject to geographical variability > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.84,0.26,48.87,32.03,6.38
positive <= 0.70 & interdisciplinary > 0.89,rule,0.01,positive,0.73,0.26,1947.72,1516.31,12.69
common > 0.5 & positive > 0.70 & subject to geographical variability > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.35,negative,0.51,0.28,1139.3,808.6,10.14
technically complicated > 0.30 & common > 0.30 & neutral <= 0.70 & interdisciplinary <= 0.5,rule,0.01,negative,0.26,0.01,127.82,118.49,6.01
socially controversial > 0.5 & positive > 0.70 & negative > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.06,negative,0.26,0.05,278.43,196.48,6.66
common > 0.5 & positive <= 0.70 & interdisciplinary <= 0.5,rule,0.0,negative,0.19,0.01,737.58,711.18,7.81
technically complicated > 0.70 & positive > 0.70 & negative > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.70,rule,0.0,negative,0.18,0.01,148.37,101.07,5.47
common <= 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.03,positive,0.17,0.18,198.01,136.84,5.76
technically complicated > 0.30 & neutral > 0.5 & subject to geographical variability > 0.5 & interdisciplinary <= 0.5,rule,0.02,positive,0.16,0.02,6.61,4.57,1.76
common > 0.5 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.28,negative,0.16,0.28,835.46,576.9,7.38
common <= 0.5 & negative <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.02,positive,0.16,0.02,153.34,133.89,5.7
common <= 0.70 & positive > 0.70 & neutral > 0.70 & subject to geographical variability <= 0.70 & interdisciplinary > 0.70,rule,0.02,positive,0.15,0.02,204.05,136.84,5.64
negative <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.01,positive,0.15,0.01,11.02,8.56,2.46
common > 0.5 & common <= 0.70 & positive > 0.70 & interdisciplinary > 0.89,rule,0.01,positive,0.14,0.01,1561.54,1137.12,8.03
common > 0.30 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary <= 0.5,rule,0.0,negative,0.13,0.01,8.64,6.8,2.17
unambiguous <= 0.70 & negative > 0.30 & neutral <= 0.70 & interdisciplinary <= 0.5,rule,0.01,negative,0.13,0.01,111.35,103.5,5.23
common > 0.70 & unambiguous <= 0.5 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.0,negative,0.13,0.01,30.99,19.04,3.32
common > 0.5 & socially controversial > 0.30 & positive > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.34,negative,0.12,0.27,69.61,46.49,4.29
common > 0.70 & socially controversial <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.1,positive,0.12,0.11,392.25,342.11,6.53
technically complicated > 0.5 & socially controversial <= 0.30 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.01,positive,0.12,0.01,29.11,14.93,3.03
