rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
neutral,linear,,negative,1.05,,,,
common > 0.89 & socially controversial > 0.5 & negative > 0.70,rule,0.01,positive,0.34,0.01,232.75,197.92,7.1
common <= 0.89 & negative <= 0.5 & neutral > 0.70 & subject to geographical variability <= 0.70 & interdisciplinary > 0.89,rule,0.01,negative,0.2,0.01,24.72,12.58,3.03
common,linear,,positive,0.19,,,,
common <= 0.89 & socially controversial > 0.89 & unambiguous > 0.5 & positive <= 0.5 & neutral > 0.5,rule,0.03,negative,0.17,0.03,27.84,12.7,2.97
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.89 & socially controversial > 0.30 & unambiguous > 0.5,rule,0.02,positive,0.15,0.02,6.0,4.27,1.67
common > 0.89 & positive <= 0.5 & negative > 0.70 & interdisciplinary > 0.89,rule,0.01,positive,0.15,0.01,279.62,239.96,6.28
technically complicated > 0.70 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.70 & neutral <= 0.70,rule,0.04,positive,0.14,0.04,13.68,5.48,1.94
technically complicated,linear,,negative,0.13,,,,
conceptually dense > 0.89 & technically complicated > 0.70 & common > 0.5 & unambiguous > 0.5 & neutral > 0.5,rule,0.01,negative,0.13,0.01,3.28,1.55,1.13
conceptually dense > 0.5 & technically complicated <= 0.70 & common > 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.5,rule,0.02,positive,0.13,0.01,9.04,4.81,1.77
common > 0.89 & unambiguous > 0.5 & neutral > 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.03,positive,0.12,0.02,13.69,6.54,2.1
common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive <= 0.30 & subject to geographical variability <= 0.89,rule,0.01,positive,0.12,0.01,11.14,3.78,1.48
technically complicated <= 0.5 & common > 0.89 & unambiguous > 0.70 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.01,positive,0.12,0.01,87.24,64.9,4.68
common <= 0.89 & unambiguous <= 0.5 & positive > 0.30 & positive <= 0.5 & subject to geographical variability > 0.89,rule,0.01,negative,0.11,0.02,16.18,7.81,2.29
common > 0.89 & positive <= 0.70 & negative > 0.70,rule,0.01,positive,0.11,0.01,191.29,156.65,5.62
common <= 0.89 & socially controversial > 0.70 & positive <= 0.5 & neutral > 0.70 & subject to geographical variability > 0.89,rule,0.01,positive,0.09,0.05,41.04,21.08,3.32
conceptually dense <= 0.5 & technically complicated <= 0.5 & socially controversial > 0.30 & positive > 0.5 & negative > 0.30,rule,0.02,positive,0.09,0.02,11.49,4.11,1.53
