rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,2.56,,,,
common > 0.5 & unambiguous <= 0.5 & positive <= 0.70 & negative > 0.89 & subject to geographical variability <= 0.89,rule,0.0,negative,0.36,0.0,47.9,31.41,4.69
common <= 0.5 & socially controversial > 0.70 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.01,positive,0.29,0.01,35.73,21.66,3.97
technically complicated > 0.70 & common > 0.5 & positive > 0.30 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.16,negative,0.29,0.13,61.55,45.69,4.95
common,linear,,negative,0.29,,,,
technically complicated <= 0.5 & positive <= 0.70 & negative > 0.89 & neutral <= 0.30 & subject to time variability <= 0.89,rule,0.01,negative,0.26,0.01,24.7,15.19,3.44
conceptually dense > 0.70 & technically complicated <= 0.5 & unambiguous > 0.30 & positive <= 0.70 & negative > 0.89,rule,0.01,negative,0.26,0.0,197.27,179.08,6.53
technically complicated > 0.5 & common <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,0.26,0.02,47.26,39.2,4.6
common > 0.5 & common <= 0.89 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.18,positive,0.25,0.14,19.6,6.04,2.24
technically complicated <= 0.70 & common > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.04,negative,0.25,0.04,138.8,122.91,6.04
common > 0.5 & unambiguous > 0.30 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability > 0.89,rule,0.0,negative,0.25,0.01,45.2,32.88,4.36
conceptually dense > 0.70 & technically complicated > 0.70 & positive <= 0.30 & subject to time variability <= 0.89,rule,0.02,positive,0.24,0.02,16.96,6.17,2.26
socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.5,rule,0.02,negative,0.23,0.02,12.86,5.91,2.18
socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & neutral > 0.30 & neutral <= 0.5,rule,0.01,positive,0.21,0.01,107.87,86.52,5.4
technically complicated <= 0.89 & socially controversial > 0.70 & positive <= 0.5 & neutral <= 0.70,rule,0.16,positive,0.2,0.13,12.03,3.53,1.51
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.5 & positive <= 0.70 & negative <= 0.89,rule,0.13,negative,0.18,0.11,235.79,204.98,6.3
common > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.02,negative,0.17,0.02,290.43,264.59,6.5
conceptually dense <= 0.70 & common > 0.70 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.70,rule,0.03,negative,0.17,0.04,55.99,47.6,4.5
conceptually dense <= 0.70 & technically complicated > 0.5 & common > 0.5 & socially controversial > 0.5 & positive <= 0.70,rule,0.03,negative,0.17,0.03,113.12,102.52,5.42
technically complicated <= 0.70 & socially controversial > 0.30 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.5,rule,0.05,negative,0.15,0.04,4058.1,4025.83,9.55
conceptually dense <= 0.70 & common > 0.5 & positive > 0.5 & positive <= 0.70 & negative <= 0.89,rule,0.02,negative,0.14,0.03,43.72,35.74,4.09
common > 0.5 & socially controversial <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.01,negative,0.14,0.02,4796.08,4760.16,9.66
conceptually dense <= 0.70 & common <= 0.89 & unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.70,rule,0.06,negative,0.13,0.05,105.27,90.06,5.07
common <= 0.70 & socially controversial <= 0.70 & positive <= 0.5 & negative > 0.89,rule,0.0,negative,0.13,0.01,11.5,7.26,2.24
conceptually dense > 0.70 & common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.06,positive,0.13,0.07,2086.18,1984.35,8.56
conceptually dense <= 0.70 & common <= 0.5 & unambiguous > 0.5 & positive <= 0.5,rule,0.01,negative,0.13,0.01,20.43,7.25,2.24
technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.89 & unambiguous > 0.30 & positive <= 0.70,rule,0.01,negative,0.13,0.0,124.41,102.07,5.23
technically complicated > 0.70 & common > 0.70 & positive <= 0.70 & negative > 0.89 & neutral <= 0.30,rule,0.01,negative,0.13,0.02,240.18,215.14,6.05
common <= 0.5 & unambiguous <= 0.70 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.02,negative,0.12,0.02,13.93,5.0,1.81
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.70,rule,0.11,negative,0.12,0.14,412.58,379.49,6.64
common > 0.5 & socially controversial <= 0.70 & positive > 0.30 & positive <= 0.70 & negative <= 0.89,rule,0.03,negative,0.12,0.03,428.13,412.08,6.77
conceptually dense > 0.70 & common > 0.89 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.0,negative,0.11,0.0,96.0,81.66,4.9
socially controversial <= 0.30 & positive > 0.70 & interdisciplinary > 0.5,rule,0.0,positive,0.11,0.0,183.04,180.48,5.76
conceptually dense > 0.70 & technically complicated > 0.70 & positive <= 0.70 & negative > 0.89 & subject to time variability <= 0.89,rule,0.03,positive,0.11,0.03,237.24,204.98,5.93
socially controversial <= 0.70 & positive > 0.30 & positive <= 0.5 & interdisciplinary > 0.5,rule,0.02,negative,0.11,0.02,4.28,2.89,1.18
technically complicated <= 0.70 & positive > 0.30 & positive <= 0.5 & neutral > 0.5,rule,0.03,negative,0.1,0.04,12.83,3.81,1.47
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous > 0.30 & unambiguous <= 0.5 & positive <= 0.70,rule,0.0,negative,0.1,0.0,61.89,49.68,4.31
common > 0.5 & common <= 0.70 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.09,negative,0.1,0.07,407.05,379.49,6.53
common > 0.5 & unambiguous <= 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.0,negative,0.1,0.0,117.03,99.23,5.04
common <= 0.5 & socially controversial <= 0.5 & positive <= 0.5,rule,0.0,negative,0.09,0.0,89.73,56.73,4.42
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial <= 0.70 & positive <= 0.70 & negative > 0.70,rule,0.01,negative,0.09,0.02,28.88,19.02,3.2
common <= 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.01,positive,0.09,0.02,33.49,21.66,3.34
common > 0.5 & common <= 0.89 & unambiguous <= 0.70 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.29,negative,0.09,0.23,71.89,56.59,4.41
common > 0.5 & socially controversial > 0.70 & positive <= 0.70 & negative <= 0.70 & neutral <= 0.70,rule,0.02,negative,0.09,0.01,283.94,257.4,6.05
conceptually dense > 0.70 & technically complicated <= 0.5 & positive <= 0.70 & negative <= 0.89 & neutral <= 0.70,rule,0.01,positive,0.08,0.01,199.38,179.08,5.62
technically complicated <= 0.70 & positive > 0.30 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.05,negative,0.08,0.08,21.03,6.64,2.04
technically complicated <= 0.70 & positive <= 0.5 & negative <= 0.70 & neutral <= 0.70,rule,0.0,negative,0.08,0.06,13.6,5.48,1.83
technically complicated > 0.5 & common > 0.5 & socially controversial <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.02,negative,0.08,0.02,4152.88,4018.06,8.95
common > 0.70 & socially controversial <= 0.5 & positive <= 0.70 & negative <= 0.89,rule,0.01,negative,0.07,0.02,137.29,136.21,5.25
conceptually dense > 0.5 & technically complicated > 0.30 & common > 0.5 & socially controversial > 0.30 & positive > 0.70,rule,0.61,positive,0.07,0.51,146.36,143.24,5.34
technically complicated <= 0.70 & socially controversial > 0.70 & positive <= 0.30 & neutral <= 0.5,rule,0.02,positive,0.07,0.03,130.7,74.44,4.61
common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.5,rule,0.08,positive,0.07,0.07,25.64,17.0,3.02
common > 0.5 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.21,negative,0.07,0.17,1241.61,1171.39,7.55
technically complicated <= 0.5 & socially controversial <= 0.89 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.02,positive,0.07,0.02,55.55,39.2,3.94
socially controversial <= 0.70 & positive > 0.30 & positive <= 0.5,rule,0.02,negative,0.07,0.02,39.07,34.29,3.77
technically complicated <= 0.70 & positive <= 0.5 & negative > 0.70 & neutral <= 0.70,rule,0.08,positive,0.07,0.06,13.6,5.48,1.83
common > 0.5 & socially controversial > 0.30 & positive > 0.70 & negative > 0.89 & neutral > 0.70,rule,0.01,positive,0.07,0.01,32.53,29.2,3.6
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.06,negative,0.07,0.13,41.25,28.94,3.6
conceptually dense <= 0.5 & technically complicated > 0.30 & technically complicated <= 0.5 & common > 0.5 & positive > 0.70,rule,0.02,negative,0.06,0.01,1442.15,1431.2,7.67
socially controversial <= 0.70 & positive <= 0.5 & negative > 0.70 & neutral <= 0.70,rule,0.01,negative,0.06,0.01,10.59,7.15,2.08
conceptually dense > 0.70 & technically complicated > 0.5 & positive > 0.5 & positive <= 0.70 & negative > 0.89,rule,0.01,negative,0.06,0.05,78.24,62.44,4.39
technically complicated <= 0.5 & common <= 0.70 & unambiguous > 0.5 & positive > 0.70 & negative <= 0.89,rule,0.02,negative,0.06,0.15,12.67,11.12,2.55
technically complicated <= 0.5 & positive > 0.5 & positive <= 0.70 & neutral > 0.5 & interdisciplinary <= 0.70,rule,0.0,negative,0.06,0.0,17.37,8.85,2.3
conceptually dense <= 0.70 & technically complicated > 0.5 & common > 0.5 & positive <= 0.70 & negative > 0.89,rule,0.01,negative,0.06,0.03,287.43,264.75,5.92
interdisciplinary,linear,,positive,0.06,,,,
conceptually dense <= 0.89 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & negative > 0.5,rule,0.52,positive,0.06,0.41,51.32,49.68,4.15
conceptually dense <= 0.70 & technically complicated > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70,rule,0.01,negative,0.06,0.04,301.98,272.32,5.92
technically complicated <= 0.70 & socially controversial > 0.30 & unambiguous <= 0.5 & positive > 0.70 & negative <= 0.89,rule,0.0,positive,0.06,0.0,141.48,138.67,5.21
technically complicated <= 0.5 & positive <= 0.30 & neutral <= 0.30,rule,0.01,negative,0.06,0.01,10.64,5.19,1.74
technically complicated <= 0.70 & socially controversial > 0.30 & unambiguous <= 0.5 & positive > 0.70 & neutral > 0.5,rule,0.0,positive,0.06,0.21,18.94,16.77,2.99
technically complicated <= 0.70 & common > 0.70 & positive <= 0.30,rule,0.02,positive,0.05,0.05,16.07,7.59,2.12
technically complicated > 0.5 & socially controversial <= 0.89 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.70,rule,0.22,negative,0.05,0.2,20.35,11.0,2.51
conceptually dense > 0.70 & technically complicated <= 0.70 & positive <= 0.30 & negative > 0.70,rule,0.02,positive,0.05,0.02,22.41,7.0,2.05
conceptually dense > 0.5 & technically complicated <= 0.5 & socially controversial <= 0.5 & positive > 0.70 & interdisciplinary > 0.70,rule,0.02,positive,0.05,0.02,122.09,119.76,5.04
conceptually dense > 0.70 & technically complicated <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.70,rule,0.03,positive,0.05,0.13,2814.97,2799.93,8.32
technically complicated > 0.70 & positive <= 0.70 & negative > 0.89 & neutral <= 0.30 & interdisciplinary > 0.70,rule,0.03,negative,0.05,0.02,81.52,61.31,4.3
technically complicated > 0.70 & positive <= 0.70 & negative > 0.89 & neutral > 0.30 & neutral <= 0.5,rule,0.0,positive,0.05,0.01,427.87,395.89,6.29
conceptually dense <= 0.70 & common <= 0.70 & positive <= 0.70 & neutral > 0.30 & interdisciplinary > 0.5,rule,0.02,positive,0.05,0.03,34.56,26.37,3.45
conceptually dense <= 0.70 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70 & negative <= 0.70,rule,0.02,negative,0.05,0.04,18.77,11.0,2.52
common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.07,positive,0.05,0.07,920.57,871.66,7.09
common > 0.5 & positive > 0.5 & positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.70,rule,0.04,negative,0.05,0.03,35.77,29.63,3.57
conceptually dense > 0.70 & common <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.70,rule,0.06,positive,0.05,0.07,569.11,533.22,6.62
technically complicated <= 0.70 & common > 0.70 & positive > 0.5 & positive <= 0.70 & negative > 0.70,rule,0.02,negative,0.05,0.03,60.78,45.69,3.99
technically complicated > 0.70 & common <= 0.70 & unambiguous <= 0.70 & positive <= 0.30,rule,0.01,positive,0.05,0.02,13.09,4.9,1.67
common <= 0.70 & positive > 0.70 & negative > 0.89 & neutral > 0.40 & interdisciplinary > 0.70,rule,0.01,positive,0.05,0.12,30.56,27.86,3.5
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.5 & positive > 0.70,rule,0.11,positive,0.04,0.12,74.81,71.77,4.46
technically complicated > 0.5 & common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & negative > 0.80,rule,0.0,positive,0.04,0.0,22.05,20.02,3.13
technically complicated <= 0.70 & common > 0.70 & positive > 0.5 & positive <= 0.70 & negative > 0.89,rule,0.0,negative,0.04,0.02,24.82,15.76,2.88
technically complicated > 0.70 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.5 & negative <= 0.89,rule,0.12,negative,0.04,0.14,33.49,31.41,3.58
technically complicated <= 0.70 & common > 0.5 & unambiguous > 0.5 & positive <= 0.30,rule,0.02,negative,0.04,0.09,18.11,6.11,1.88
conceptually dense > 0.5 & socially controversial > 0.5 & unambiguous > 0.5 & positive > 0.70 & negative > 0.5,rule,0.47,negative,0.04,0.38,29.97,28.57,3.48
technically complicated > 0.5 & common <= 0.70 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70,rule,0.08,negative,0.04,0.07,68.71,55.2,4.15
technically complicated <= 0.70 & unambiguous > 0.30 & unambiguous <= 0.70 & positive <= 0.30,rule,0.03,negative,0.04,0.03,27.53,9.76,2.36
technically complicated <= 0.5 & common > 0.70 & socially controversial <= 0.5 & unambiguous > 0.5 & positive > 0.70,rule,0.03,positive,0.04,0.08,12.42,11.12,2.5
conceptually dense <= 0.5 & technically complicated <= 0.70 & common > 0.5 & positive <= 0.70,rule,0.01,negative,0.04,0.03,117.26,111.13,4.91
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated <= 0.70 & socially controversial <= 0.5 & positive > 0.70,rule,0.05,positive,0.04,0.05,2295.99,2280.13,8.01
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.30 & positive > 0.70,rule,0.28,positive,0.04,0.27,348.54,346.75,6.06
technically complicated > 0.70 & common <= 0.70 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.5,rule,0.02,positive,0.04,0.02,358.0,354.72,6.12
conceptually dense > 0.70 & technically complicated > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.19,negative,0.04,0.18,220.74,195.5,5.49
conceptually dense <= 0.70 & technically complicated > 0.5 & socially controversial > 0.30 & positive > 0.70 & negative > 0.70,rule,0.02,positive,0.04,0.02,406.05,402.78,6.23
technically complicated <= 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.70 & neutral > 0.70,rule,0.01,negative,0.04,0.01,729.16,688.64,6.78
