rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense > 0.70 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,145.25,0.01,1643378.5,554189.88,1934.21
negative,linear,,negative,145.23,,,,
technically complicated > 0.70 & socially controversial > 0.70 & positive > 0.30 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.05,positive,105.94,0.04,5247361.12,2625802.5,1580.68
common > 0.5 & socially controversial > 0.30 & positive > 0.70 & negative > 0.30 & subject to time variability > 0.70,rule,0.7,negative,97.43,0.57,1839777.14,542858.44,1299.71
technically complicated <= 0.70 & common <= 0.70 & unambiguous <= 0.70 & negative > 0.5 & interdisciplinary <= 0.70,rule,0.0,negative,83.84,0.0,2179728.62,775725.69,1150.57
common > 0.5 & socially controversial > 0.30 & socially controversial <= 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.45,negative,71.6,0.36,4390060.38,2195470.75,1060.09
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & subject to time variability > 0.70,rule,0.78,positive,69.24,0.69,1196350.23,309547.0,888.0
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.24,positive,69.16,0.21,2463482.94,1343190.75,989.96
technically complicated <= 0.5 & common > 0.5 & socially controversial <= 0.5 & unambiguous > 0.70,rule,0.07,positive,68.5,0.07,1942644.46,1233339.12,974.77
socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5 & neutral <= 0.89 & interdisciplinary <= 0.70,rule,0.05,positive,63.83,0.36,937586.59,252662.62,806.46
common > 0.70 & socially controversial <= 0.30 & negative > 0.30 & subject to geographical variability > 0.70,rule,0.01,negative,62.74,0.28,2789392.5,1063676.25,884.56
conceptually dense <= 0.70 & technically complicated <= 0.5 & negative <= 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.01,positive,62.16,0.03,2025618.13,766898.44,855.85
socially controversial > 0.70 & socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.05,positive,61.63,0.05,1621138.33,586987.06,831.84
technically complicated <= 0.5 & common > 0.70 & socially controversial > 0.30 & positive <= 0.89 & subject to geographical variability <= 0.70,rule,0.01,positive,61.32,0.01,520561.07,188967.77,757.12
technically complicated > 0.5 & socially controversial > 0.5 & socially controversial <= 0.89 & neutral <= 0.89 & interdisciplinary > 0.70,rule,0.71,positive,58.32,0.56,1364914.62,585098.31,787.8
conceptually dense <= 0.70 & common > 0.5 & socially controversial <= 0.30 & subject to geographical variability > 0.70,rule,0.01,negative,57.28,0.01,1835430.25,749681.5,788.33
technically complicated <= 0.5 & socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.5,rule,0.07,positive,54.06,0.07,1954376.16,1095768.5,765.74
conceptually dense <= 0.70 & technically complicated <= 0.70 & common <= 0.89 & negative > 0.5 & subject to time variability > 0.70,rule,0.01,negative,53.4,0.13,1903559.34,991116.25,751.06
technically complicated <= 0.70 & common <= 0.70 & socially controversial <= 0.5 & unambiguous > 0.70 & interdisciplinary > 0.70,rule,0.02,negative,50.33,0.02,1178726.56,439551.62,666.99
technically complicated <= 0.70 & socially controversial <= 0.89 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.04,positive,49.75,0.03,989245.42,391593.81,653.53
technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.5 & positive > 0.70 & subject to time variability > 0.70,rule,0.03,negative,46.66,0.16,34819501.5,20486102.0,802.34
socially controversial <= 0.30 & negative > 0.30 & neutral <= 0.89 & subject to geographical variability > 0.70,rule,0.01,negative,41.3,0.01,623414.36,197081.69,515.75
socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.30 & negative > 0.70 & interdisciplinary > 0.70,rule,0.02,negative,39.55,0.02,668632.76,219076.28,498.59
common <= 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.03,positive,38.85,0.03,4153513.36,2619526.25,588.99
socially controversial > 0.30 & socially controversial <= 0.70 & negative > 0.30 & negative <= 0.5 & neutral <= 0.89,rule,0.45,positive,38.75,0.37,1879862.72,641319.19,531.52
common > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & unambiguous > 0.70 & positive <= 0.70,rule,0.01,negative,37.01,0.01,2510514.54,1018161.06,525.87
common > 0.5 & socially controversial <= 0.70 & negative <= 0.5 & neutral <= 0.89 & interdisciplinary <= 0.70,rule,0.05,positive,36.89,0.05,2995502.47,1243086.0,531.71
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.5 & unambiguous > 0.70,rule,0.16,positive,36.41,0.13,1268105.47,382109.97,480.89
conceptually dense > 0.70 & positive > 0.30 & negative > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.34,positive,34.58,0.28,2121724.53,953148.75,489.82
technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.5 & positive <= 0.70 & neutral > 0.70,rule,0.04,negative,33.04,0.03,2039818.28,784082.5,462.04
common > 0.5 & socially controversial > 0.30 & negative > 0.30 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.94,negative,29.71,0.75,848322.47,213253.86,376.84
