rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary > 0.89,rule,0.02,positive,6.61,0.57,14406.85,14406.85,72.87
positive <= 0.5 & subject to geographical variability > 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.03,positive,3.12,0.02,395.18,227.25,22.38
conceptually dense > 0.5 & socially controversial <= 0.89 & positive <= 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.03,positive,2.57,0.02,1220.75,863.48,24.12
common <= 0.5 & positive > 0.5 & interdisciplinary > 0.70,rule,0.04,negative,2.0,0.04,619.77,443.92,18.31
common > 0.30 & positive <= 0.70 & interdisciplinary <= 0.5,rule,0.01,negative,1.78,0.02,607.53,572.07,17.63
common > 0.5 & positive > 0.5 & negative <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.2,positive,1.61,0.17,1405.96,882.9,17.73
common > 0.5 & socially controversial <= 0.89 & positive > 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.21,positive,1.43,0.18,95655.38,70378.38,27.15
technically complicated <= 0.5 & common <= 0.5 & negative <= 0.70 & interdisciplinary <= 0.5,rule,0.0,negative,1.36,0.0,1271.01,1225.16,16.81
common > 0.5 & positive <= 0.70 & interdisciplinary <= 0.5,rule,0.0,negative,1.28,0.01,20258.81,19926.09,22.61
socially controversial <= 0.89 & positive <= 0.70 & negative > 0.5 & interdisciplinary > 0.89,rule,0.01,positive,1.23,0.01,161.07,116.82,10.6
common > 0.5 & common <= 0.70 & positive <= 0.70 & interdisciplinary <= 0.5,rule,0.0,negative,1.18,0.0,27320.33,26921.53,22.23
technically complicated > 0.70 & socially controversial <= 0.70 & positive <= 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,1.13,0.03,2911.84,2069.1,16.27
socially controversial <= 0.70 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.03,negative,1.11,0.08,90273.98,69231.18,23.52
technically complicated <= 0.5 & socially controversial <= 0.5 & neutral > 0.5 & interdisciplinary <= 0.5,rule,0.02,negative,1.09,0.02,332.74,267.9,11.67
conceptually dense > 0.5 & common > 0.5 & positive > 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.17,positive,1.09,0.15,19633.9,14438.14,20.0
common > 0.5 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.07,positive,1.04,0.05,8635.68,6290.61,17.81
common <= 0.5 & socially controversial > 0.30 & positive <= 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.0,positive,1.02,0.02,571.2,367.22,11.92
technically complicated > 0.70 & positive <= 0.70 & negative > 0.5 & interdisciplinary > 0.89,rule,0.01,positive,0.99,0.01,2464.06,2407.96,15.49
conceptually dense > 0.5 & common <= 0.5 & unambiguous <= 0.5 & positive <= 0.5 & interdisciplinary <= 0.70,rule,0.0,positive,0.94,0.0,641.87,443.92,11.82
unambiguous > 0.70 & positive > 0.30 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.0,positive,0.89,0.0,969.37,623.53,12.16
common <= 0.5 & positive > 0.5 & negative <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.88,0.03,3182.01,2183.1,14.45
common <= 0.5 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.03,negative,0.87,0.04,1782.41,1289.49,13.41
common > 0.5 & socially controversial > 0.5 & positive > 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.09,positive,0.87,0.17,6246.51,4590.51,15.77
common > 0.5 & socially controversial <= 0.89 & positive > 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.17,positive,0.86,0.19,2804.78,1966.01,14.1
common > 0.5 & unambiguous > 0.5 & interdisciplinary > 0.89,rule,0.02,positive,0.82,0.01,9121.34,9095.59,16.56
common > 0.5 & socially controversial <= 0.5 & unambiguous > 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.12,positive,0.8,0.1,133825.97,99544.77,20.75
conceptually dense > 0.5 & common > 0.5 & socially controversial <= 0.70 & negative > 0.70 & interdisciplinary <= 0.70,rule,0.01,positive,0.79,0.11,687.2,443.92,10.9
socially controversial <= 0.89 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.15,negative,0.76,0.12,80945.53,61929.22,19.47
conceptually dense > 0.70 & technically complicated > 0.70 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.08,negative,0.76,0.23,92160.78,70378.38,19.61
conceptually dense > 0.70 & common > 0.70 & positive > 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.01,negative,0.76,0.02,465.92,251.31,9.75
conceptually dense > 0.70 & common <= 0.70 & socially controversial > 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.04,positive,0.75,0.05,428.26,183.59,9.12
conceptually dense <= 0.70 & common > 0.5 & socially controversial <= 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.12,positive,0.75,0.14,2657.98,1872.83,13.2
common > 0.5 & positive > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.2,positive,0.73,0.18,2519.41,1823.91,13.0
technically complicated > 0.30 & common > 0.5 & positive > 0.70 & interdisciplinary <= 0.5,rule,0.02,positive,0.73,0.02,22292.53,21845.91,17.31
common <= 0.5 & unambiguous <= 0.5 & positive <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.01,positive,0.72,0.01,2450.24,1776.99,12.86
conceptually dense <= 0.70 & negative > 0.5 & negative <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.7,0.11,1029.93,598.34,10.88
common > 0.5 & common <= 0.89 & subject to geographical variability <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.06,positive,0.7,0.05,64532.14,49134.92,18.38
technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.89 & negative > 0.70 & interdisciplinary > 0.70,rule,0.06,negative,0.69,0.18,697.3,448.22,10.3
common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.15,positive,0.67,0.13,15459.24,11483.16,15.64
common > 0.5 & interdisciplinary > 0.89,rule,0.02,positive,0.65,0.02,18821.98,18710.35,16.23
unambiguous <= 0.5 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.08,negative,0.64,0.13,54691.75,41454.38,17.45
common > 0.5 & socially controversial <= 0.30 & neutral <= 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.0,positive,0.61,0.12,58423.21,43905.46,17.24
positive > 0.30 & positive <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.11,positive,0.57,0.09,405.01,210.96,8.39
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & positive > 0.5 & interdisciplinary > 0.70,rule,0.46,positive,0.56,0.37,863.3,526.62,9.78
common > 0.5 & common <= 0.70 & unambiguous > 0.5 & interdisciplinary > 0.89,rule,0.01,positive,0.56,0.01,10806.29,10654.91,14.5
positive > 0.70 & negative > 0.30 & interdisciplinary > 0.5 & interdisciplinary <= 0.70 & subject to time variability <= 0.5,rule,0.01,positive,0.55,0.02,856.56,448.22,9.45
