rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,12.82,,,,
common,linear,,positive,6.96,,,,
conceptually dense,linear,,negative,6.48,,,,
subject to time variability,linear,,negative,5.36,,,,
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & subject to time variability > 0.5,rule,0.44,negative,2.87,0.4,36565.31,29084.22,39.78
conceptually dense <= 0.70 & positive <= 0.89 & negative <= 0.5 & subject to geographical variability > 0.70 & interdisciplinary <= 0.70,rule,0.09,positive,2.49,0.08,29494.82,22284.24,34.9
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.5 & positive > 0.5,rule,0.13,negative,1.6,0.12,3655.73,2440.05,20.32
conceptually dense > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.5 & negative > 0.70,rule,0.1,negative,1.58,0.08,11812.92,9392.37,23.57
conceptually dense > 0.70 & technically complicated <= 0.89 & common <= 0.89 & unambiguous <= 0.70 & subject to time variability > 0.5,rule,0.63,negative,1.51,0.5,6695.29,3815.16,20.72
common > 0.5 & positive <= 0.89 & neutral <= 0.89 & subject to geographical variability <= 0.70 & interdisciplinary <= 0.89,rule,0.1,positive,1.39,0.1,1853.21,982.5,16.45
conceptually dense > 0.5 & unambiguous > 0.5 & negative > 0.30 & negative <= 0.70 & subject to time variability <= 0.70,rule,0.23,negative,1.33,0.21,2891.65,1604.87,17.21
conceptually dense > 0.70 & technically complicated <= 0.5 & socially controversial > 0.30 & unambiguous > 0.5 & interdisciplinary > 0.70,rule,0.02,negative,1.29,0.05,8817.06,6598.55,20.15
positive,linear,,negative,1.23,,,,
common <= 0.89 & unambiguous <= 0.70 & negative <= 0.70 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.37,negative,1.19,0.3,3937.56,1937.73,16.6
conceptually dense > 0.70 & technically complicated > 0.5 & unambiguous <= 0.5 & interdisciplinary > 0.70,rule,0.19,negative,1.18,0.17,9520.35,6929.48,19.29
positive > 0.70 & neutral > 0.5 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.24,negative,1.18,0.2,2071.41,920.53,14.89
