rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,7.35,,,,
common > 0.5 & common <= 0.70 & positive <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.5,rule,0.0,positive,4.9,0.0,10911.17,3645.6,48.39
conceptually dense > 0.5 & common <= 0.70 & socially controversial <= 0.70 & unambiguous > 0.5 & positive <= 0.5,rule,0.02,positive,3.3,0.02,10780.55,3189.45,34.69
socially controversial > 0.30 & unambiguous > 0.5 & negative > 0.5 & subject to geographical variability <= 0.70 & interdisciplinary > 0.5,rule,0.01,positive,2.73,0.01,8295.84,5805.78,32.29
conceptually dense > 0.70 & socially controversial <= 0.89 & interdisciplinary > 0.5 & interdisciplinary <= 0.70 & subject to time variability > 0.5,rule,0.07,negative,2.5,0.06,41220.72,30372.96,36.12
common <= 0.70 & socially controversial > 0.70 & unambiguous > 0.5 & positive <= 0.5 & interdisciplinary > 0.70,rule,0.01,negative,2.48,0.03,23915.88,11790.38,32.59
conceptually dense > 0.5 & common > 0.30 & common <= 0.89 & positive > 0.30 & interdisciplinary > 0.5,rule,0.89,negative,2.47,0.72,5992.03,2318.67,26.9
conceptually dense > 0.5 & technically complicated <= 0.70 & common <= 0.5 & negative > 0.5 & subject to geographical variability > 0.70,rule,0.02,negative,2.42,0.29,9212.47,3268.63,27.68
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous > 0.5 & negative <= 0.5 & subject to time variability <= 0.70,rule,0.05,negative,2.39,0.05,27709.52,15036.55,32.58
technically complicated <= 0.5 & unambiguous > 0.5 & positive <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.13,positive,2.34,0.12,6797.45,2084.22,25.53
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.21,negative,2.32,0.19,56483.6,36478.97,34.88
unambiguous > 0.5 & positive <= 0.70 & negative <= 0.70 & subject to geographical variability > 0.70 & subject to time variability <= 0.70,rule,0.03,negative,2.32,0.03,8106.66,2265.39,25.66
conceptually dense > 0.70 & common <= 0.70 & unambiguous <= 0.70 & negative <= 0.70,rule,0.34,negative,2.31,0.28,97893.12,75626.81,37.19
technically complicated <= 0.5 & common > 0.70 & socially controversial > 0.5 & positive <= 0.5 & interdisciplinary <= 0.70,rule,0.01,negative,2.24,0.0,13103.01,6008.03,28.17
common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.70 & subject to geographical variability <= 0.89,rule,0.42,negative,2.15,0.34,9580.4,3723.79,25.93
conceptually dense > 0.70 & common <= 0.5 & socially controversial > 0.5 & negative <= 0.70 & neutral <= 0.70,rule,0.03,negative,2.11,0.03,10849.02,4736.98,26.34
conceptually dense <= 0.5 & positive <= 0.89 & neutral > 0.70 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.70,rule,0.02,negative,2.05,0.02,4393.68,2390.05,23.71
common <= 0.70 & unambiguous <= 0.70 & neutral > 0.5 & interdisciplinary > 0.89,rule,0.01,negative,2.02,0.01,11476.64,5671.82,26.14
technically complicated > 0.5 & common <= 0.70 & unambiguous <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.43,negative,2.01,0.35,8160.58,2663.84,23.75
socially controversial <= 0.30 & unambiguous > 0.70 & negative > 0.30 & subject to geographical variability <= 0.70 & subject to time variability > 0.5,rule,0.0,positive,2.0,0.01,8552.0,3268.63,24.3
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & neutral <= 0.5 & subject to geographical variability > 0.89,rule,0.03,negative,1.99,0.03,6797.55,2129.02,22.93
conceptually dense > 0.70 & socially controversial > 0.70 & negative > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.11,negative,1.98,0.09,152716.7,120893.59,34.89
