rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated > 0.70 & common <= 0.89 & unambiguous > 0.5 & neutral > 0.70 & subject to time variability > 0.70,rule,0.16,negative,0.09,0.23,1.61,0.67,1.09
common <= 0.89 & socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89 & neutral > 0.70,rule,0.13,negative,0.08,0.21,65.0,35.84,3.88
conceptually dense > 0.70 & common <= 0.89 & positive <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.25,positive,0.07,0.2,2.99,1.0,1.07
common <= 0.89 & positive <= 0.89 & neutral > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.29,negative,0.07,0.23,1.84,0.76,1.07
conceptually dense > 0.5 & common > 0.70 & positive <= 0.89 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.13,negative,0.06,0.1,2.84,1.23,1.06
technically complicated > 0.70 & positive <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.02,negative,0.06,0.02,2.44,1.23,1.06
common <= 0.89 & negative > 0.70 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.31,positive,0.06,0.27,4.09,2.39,1.06
common > 0.89 & socially controversial <= 0.89 & unambiguous <= 0.70 & negative > 0.70 & subject to time variability <= 0.89,rule,0.01,negative,0.05,0.01,3.82,1.22,1.05
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.05,positive,0.05,0.04,2.86,0.64,1.05
technically complicated <= 0.70 & common > 0.70 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.70,rule,0.04,negative,0.04,0.03,2.15,0.67,1.04
conceptually dense <= 0.70 & common <= 0.89 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.70,rule,0.06,negative,0.04,0.05,3.49,0.92,1.04
common <= 0.89 & socially controversial <= 0.89 & positive > 0.70 & negative <= 0.70 & neutral <= 0.70,rule,0.25,positive,0.04,0.22,9.26,4.27,1.51
conceptually dense > 0.70 & socially controversial <= 0.70 & negative > 0.5 & negative <= 0.70 & neutral <= 0.70,rule,0.01,negative,0.04,0.02,11.13,6.64,1.97
conceptually dense > 0.70 & technically complicated <= 0.70 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.70,rule,0.09,positive,0.04,0.08,3.52,1.35,1.04
technically complicated > 0.70 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.04,0.04,5.55,1.96,1.04
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.5 & positive > 0.70 & neutral > 0.70,rule,0.12,positive,0.04,0.11,1.71,0.61,1.04
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.89 & socially controversial <= 0.89 & negative <= 0.70,rule,0.03,positive,0.03,0.04,2.57,1.12,1.03
conceptually dense > 0.70 & technically complicated > 0.5 & unambiguous <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.05,negative,0.03,0.42,2.33,0.69,1.03
technically complicated > 0.5 & common <= 0.89 & unambiguous > 0.70 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.15,negative,0.03,0.17,2.08,0.6,1.03
conceptually dense <= 0.89 & common <= 0.89 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.89,rule,0.65,negative,0.03,0.56,1.76,0.58,1.03
technically complicated > 0.70 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.09,negative,0.03,0.24,3.22,1.77,1.03
