rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated,linear,,negative,0.06,,,,
technically complicated <= 0.5 & common > 0.89 & socially controversial <= 0.70 & positive > 0.70,rule,0.01,positive,0.06,0.01,10.97,9.22,2.35
common <= 0.89 & positive > 0.30 & positive <= 0.89 & neutral > 0.70,rule,0.29,negative,0.05,0.23,0.5,0.21,1.05
socially controversial > 0.89 & unambiguous <= 0.70 & positive <= 0.5 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.01,positive,0.05,0.01,1.26,0.32,1.05
common > 0.89 & positive <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.03,positive,0.05,0.02,2.11,1.09,1.05
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous > 0.70 & negative <= 0.5 & subject to time variability > 0.70,rule,0.03,positive,0.04,0.03,1.12,0.32,1.04
technically complicated <= 0.70 & common > 0.70 & unambiguous <= 0.89 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.41,positive,0.04,0.33,0.97,0.27,1.04
common > 0.89 & unambiguous <= 0.70 & neutral > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.02,positive,0.04,0.02,1.8,0.66,1.04
common > 0.70 & socially controversial > 0.89 & positive > 0.30 & positive <= 0.5 & negative > 0.5,rule,0.03,positive,0.04,0.02,0.94,0.27,1.04
common > 0.89 & unambiguous <= 0.89 & positive > 0.5 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.07,positive,0.03,0.06,0.86,0.36,1.03
technically complicated <= 0.70 & common > 0.70 & unambiguous > 0.70 & positive > 0.70 & neutral > 0.70,rule,0.12,positive,0.03,0.1,0.83,0.27,1.03
technically complicated <= 0.70 & common > 0.89 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.06,positive,0.03,0.33,1.26,0.4,1.03
conceptually dense <= 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.89 & negative <= 0.70,rule,0.07,negative,0.03,0.06,0.64,0.23,1.03
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & socially controversial <= 0.70 & neutral <= 0.70,rule,0.02,positive,0.03,0.02,3.42,1.09,1.03
common > 0.89 & socially controversial > 0.5 & socially controversial <= 0.89 & positive <= 0.89 & interdisciplinary <= 0.89,rule,0.05,negative,0.03,0.05,1.12,0.64,1.03
technically complicated <= 0.70 & common > 0.89 & positive > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.01,positive,0.03,0.01,12.56,9.22,2.29
technically complicated <= 0.70 & common > 0.70 & neutral > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.25,positive,0.03,0.2,0.79,0.24,1.03
technically complicated <= 0.70 & unambiguous > 0.70 & negative > 0.5 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.09,negative,0.02,0.17,1.58,0.46,1.02
common > 0.89 & socially controversial > 0.89 & unambiguous <= 0.70 & negative > 0.70 & interdisciplinary > 0.70,rule,0.01,positive,0.02,0.01,1.19,0.43,1.02
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.3,positive,0.02,0.24,2.02,0.57,1.02
common > 0.89 & socially controversial <= 0.5 & positive > 0.70 & neutral > 0.70 & subject to time variability > 0.70,rule,0.02,positive,0.02,0.02,2.14,1.11,1.02
technically complicated <= 0.70 & common <= 0.89 & positive > 0.5 & negative > 0.5 & neutral <= 0.70,rule,0.25,negative,0.02,0.25,5.76,3.19,1.18
common > 0.89 & socially controversial > 0.89 & unambiguous <= 0.70 & positive <= 0.89 & negative > 0.70,rule,0.01,positive,0.02,0.01,5.12,3.66,1.32
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.89 & socially controversial > 0.70 & neutral <= 0.70,rule,0.02,positive,0.02,0.02,10.31,7.96,2.12
conceptually dense <= 0.70 & technically complicated <= 0.70 & positive > 0.5 & positive <= 0.89 & subject to time variability <= 0.89,rule,0.1,negative,0.02,0.08,1.07,0.26,1.02
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.89 & positive > 0.5 & neutral > 0.5,rule,0.74,negative,0.02,0.64,0.55,0.21,1.02
conceptually dense > 0.70 & technically complicated <= 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.70,rule,0.07,negative,0.01,0.26,0.85,0.36,1.01
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.89 & unambiguous <= 0.89 & neutral > 0.70,rule,0.23,negative,0.01,0.19,1.1,0.61,1.01
technically complicated > 0.5 & unambiguous <= 0.89 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.11,negative,0.01,0.47,0.76,0.3,1.01
conceptually dense <= 0.70 & technically complicated <= 0.5 & socially controversial <= 0.5 & positive > 0.89,rule,0.01,positive,0.01,0.02,0.61,0.3,1.01
socially controversial <= 0.89 & positive > 0.5 & negative > 0.70 & neutral <= 0.70,rule,0.2,positive,0.01,0.21,0.46,0.13,1.01
conceptually dense > 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.89 & negative > 0.5,rule,0.68,negative,0.01,0.59,0.71,0.23,1.01
technically complicated <= 0.70 & negative > 0.5 & negative <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.22,negative,0.01,0.27,1.12,0.33,1.01
socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative > 0.5 & negative <= 0.70,rule,0.07,negative,0.01,0.36,0.78,0.29,1.01
common > 0.70 & socially controversial > 0.89 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.01,positive,0.01,0.02,0.78,0.21,1.01
socially controversial > 0.89 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.5,rule,0.02,positive,0.01,0.05,0.71,0.2,1.01
technically complicated > 0.70 & positive > 0.70 & negative <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.1,positive,0.01,0.08,0.49,0.14,1.01
common > 0.89 & socially controversial > 0.89 & unambiguous <= 0.70 & negative > 0.70 & neutral > 0.5,rule,0.01,positive,0.01,0.01,1.0,0.27,1.01
conceptually dense > 0.70 & unambiguous > 0.70 & positive <= 0.5 & negative > 0.5 & neutral > 0.5,rule,0.03,negative,0.01,0.07,0.65,0.29,1.01
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & neutral <= 0.70,rule,0.02,positive,0.01,0.03,1.32,0.54,1.01
common > 0.70 & common <= 0.89 & positive <= 0.70 & negative > 0.5 & negative <= 0.70,rule,0.03,negative,0.01,0.03,0.59,0.18,1.01
common <= 0.89 & unambiguous > 0.5 & positive <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.89,rule,0.08,negative,0.01,0.12,0.53,0.16,1.01
conceptually dense > 0.70 & common <= 0.89 & neutral <= 0.70 & subject to time variability > 0.89,rule,0.02,negative,0.01,0.02,0.38,0.15,1.01
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.89 & positive <= 0.5,rule,0.05,negative,0.01,0.04,0.76,0.36,1.01
common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & negative > 0.5 & neutral <= 0.70,rule,0.42,negative,0.01,0.41,0.82,0.35,1.01
technically complicated > 0.70 & common > 0.70 & socially controversial <= 0.89 & unambiguous > 0.5 & interdisciplinary <= 0.89,rule,0.31,negative,0.01,0.29,0.66,0.44,1.01
technically complicated <= 0.70 & common > 0.89 & positive > 0.5 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.06,positive,0.01,0.05,1.06,0.48,1.01
technically complicated > 0.5 & common > 0.89 & socially controversial > 0.5 & socially controversial <= 0.70 & subject to time variability > 0.70,rule,0.02,negative,0.01,0.06,2.04,0.99,1.01
common <= 0.89 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.89 & neutral <= 0.70,rule,0.5,negative,0.01,0.46,3.09,1.53,1.01
common > 0.89 & unambiguous <= 0.70 & negative > 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.02,positive,0.01,0.02,2.77,1.96,1.01
common <= 0.89 & negative > 0.5 & negative <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.23,negative,0.01,0.37,1.83,0.89,1.01
conceptually dense > 0.5 & conceptually dense <= 0.70 & technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.70,rule,0.06,positive,0.01,0.05,1.47,0.6,1.01
technically complicated <= 0.70 & common > 0.89 & unambiguous <= 0.89 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.06,positive,0.01,0.05,1.92,0.96,1.01
technically complicated > 0.5 & common > 0.89 & socially controversial > 0.5 & positive > 0.70 & positive <= 0.89,rule,0.04,negative,0.01,0.04,1.18,0.44,1.01
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & positive <= 0.89,rule,0.07,negative,0.01,0.31,11.73,7.28,2.0
common <= 0.89 & socially controversial <= 0.70 & negative <= 0.5 & neutral > 0.5 & neutral <= 0.70,rule,0.02,positive,0.01,0.03,1.1,0.44,1.01
technically complicated <= 0.5 & common > 0.89 & socially controversial <= 0.70 & subject to geographical variability <= 0.89,rule,0.01,positive,0.01,0.01,12.72,11.34,2.46
technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & positive > 0.5 & positive <= 0.89,rule,0.37,negative,0.0,0.32,10.79,6.48,1.88
technically complicated <= 0.70 & positive <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.89,rule,0.02,negative,0.0,0.05,0.73,0.27,1.0
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous <= 0.70 & positive <= 0.89 & negative > 0.5,rule,0.23,positive,0.0,0.26,0.86,0.23,1.0
technically complicated > 0.70 & common > 0.70 & common <= 0.89 & unambiguous <= 0.70 & neutral <= 0.70,rule,0.24,negative,0.0,0.22,4.43,2.92,1.07
technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.70 & negative <= 0.5 & neutral <= 0.70,rule,0.02,positive,0.0,0.02,3.23,1.18,1.0
conceptually dense <= 0.70 & positive <= 0.89 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.1,negative,0.0,0.08,0.47,0.2,1.0
