rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common <= 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.01,positive,2420.28,0.01,2324237124.0,1523857540.0,51196.84
common <= 0.5 & positive > 0.70,rule,0.04,positive,1919.96,0.04,1571064452.0,1523857540.0,40617.86
common <= 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary <= 0.70,rule,0.0,positive,1307.3,0.01,2324237124.0,1523857540.0,27663.33
interdisciplinary,linear,,negative,554.19,,,,
conceptually dense > 0.5 & common <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.01,positive,329.75,0.01,525145920.0,344090272.0,6501.28
technically complicated > 0.5 & common <= 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.01,positive,302.62,0.01,285582176.0,186622560.0,5782.31
conceptually dense <= 0.5 & common <= 0.5 & positive > 0.5 & positive <= 0.70 & negative > 0.70,rule,0.0,positive,277.13,0.0,347924555.0,234188160.0,5359.94
conceptually dense > 0.70 & common <= 0.5 & socially controversial > 0.5 & positive > 0.5 & interdisciplinary > 0.70,rule,0.02,positive,241.83,0.02,10576134.5,6239843.0,3799.39
technically complicated > 0.5 & common <= 0.5 & positive > 0.5 & positive <= 0.70 & negative <= 0.89,rule,0.01,positive,239.29,0.01,79407766.0,47842524.0,4249.09
common <= 0.5 & socially controversial > 0.70 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.0,positive,180.26,0.01,13230747.75,7895425.0,2878.8
technically complicated <= 0.70 & common <= 0.5 & positive > 0.5 & positive <= 0.70 & neutral <= 0.70,rule,0.0,positive,173.58,0.0,86777660.0,55284480.0,3112.46
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.5 & positive > 0.5 & positive <= 0.70,rule,0.0,positive,141.23,0.01,173442760.0,110872176.0,2634.62
positive,linear,,positive,129.44,,,,
