rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.21,positive,0.05,0.18,0.43,0.17,1.05
interdisciplinary,linear,,negative,0.03,,,,
conceptually dense > 0.70 & common <= 0.89 & unambiguous > 0.70 & positive <= 0.70 & negative > 0.70,rule,0.05,negative,0.03,0.05,2.59,1.67,1.03
socially controversial > 0.70 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.22,positive,0.03,0.18,0.69,0.37,1.03
technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & negative > 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.03,0.04,2.83,2.2,1.03
socially controversial <= 0.89 & positive > 0.5 & positive <= 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.04,positive,0.03,0.03,1.68,1.15,1.03
common > 0.5 & socially controversial <= 0.89 & positive > 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.51,negative,0.02,0.4,5.92,5.18,1.67
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.13,positive,0.02,0.1,2.01,1.35,1.02
positive <= 0.5 & negative > 0.70 & negative <= 0.89 & neutral > 0.5,rule,0.09,negative,0.02,0.07,1.11,0.65,1.02
socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.16,negative,0.02,0.23,0.71,0.37,1.02
technically complicated > 0.70 & socially controversial > 0.70 & positive > 0.30 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.13,positive,0.02,0.15,0.82,0.46,1.02
technically complicated > 0.5 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.23,positive,0.02,0.18,0.49,0.32,1.02
common <= 0.89 & unambiguous > 0.5 & unambiguous <= 0.70 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.21,positive,0.02,0.17,0.52,0.18,1.02
common > 0.5 & socially controversial > 0.5 & positive > 0.70 & positive <= 0.89 & interdisciplinary > 0.70,rule,0.61,negative,0.02,0.49,0.56,0.17,1.02
common > 0.70 & common <= 0.89 & positive > 0.70 & negative > 0.70,rule,0.08,negative,0.02,0.07,45.66,44.21,3.85
subject to time variability,linear,,positive,0.02,,,,
technically complicated <= 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & positive > 0.70 & negative > 0.5,rule,0.03,negative,0.01,0.03,0.86,0.2,1.01
conceptually dense > 0.5 & common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.56,negative,0.01,0.45,0.6,0.19,1.01
conceptually dense > 0.70 & unambiguous > 0.70 & positive <= 0.70 & negative > 0.70 & subject to time variability <= 0.89,rule,0.05,negative,0.01,0.04,0.48,0.16,1.01
common > 0.70 & positive > 0.70 & positive <= 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.55,negative,0.01,0.49,0.44,0.18,1.01
common <= 0.89 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.03,negative,0.01,0.03,0.95,0.47,1.01
common > 0.5 & socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70,rule,0.25,positive,0.01,0.2,0.82,0.5,1.01
conceptually dense > 0.70 & socially controversial > 0.70 & positive <= 0.5 & neutral > 0.5,rule,0.08,negative,0.01,0.07,0.54,0.35,1.01
conceptually dense <= 0.70 & technically complicated <= 0.70 & unambiguous > 0.70 & positive <= 0.89 & interdisciplinary <= 0.89,rule,0.08,negative,0.01,0.07,0.57,0.18,1.01
conceptually dense > 0.70 & common > 0.5 & unambiguous <= 0.70 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.37,negative,0.01,0.33,2.16,1.35,1.01
conceptually dense > 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & unambiguous <= 0.89 & neutral <= 0.70,rule,0.5,negative,0.01,0.53,0.43,0.14,1.01
technically complicated <= 0.5 & unambiguous > 0.70 & positive > 0.70 & positive <= 0.89 & negative <= 0.5,rule,0.02,negative,0.01,0.02,49.21,44.21,3.83
positive > 0.70 & negative > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.48,negative,0.01,0.38,44.6,39.75,3.71
conceptually dense > 0.70 & common <= 0.89 & positive > 0.70 & negative > 0.5 & interdisciplinary <= 0.89,rule,0.43,negative,0.01,0.38,38.38,34.14,3.56
conceptually dense > 0.70 & socially controversial <= 0.89 & positive <= 0.5 & negative > 0.70,rule,0.06,negative,0.01,0.05,0.91,0.52,1.01
common > 0.70 & common <= 0.89 & positive > 0.70 & subject to geographical variability > 0.89 & subject to time variability <= 0.89,rule,0.06,negative,0.01,0.05,2.92,2.36,1.01
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & positive > 0.70 & negative > 0.5,rule,0.42,negative,0.01,0.38,8.81,7.72,2.07
common <= 0.89 & socially controversial > 0.5 & positive > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.52,negative,0.01,0.45,3.24,2.52,1.01
technically complicated <= 0.70 & positive > 0.70 & negative > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.25,negative,0.01,0.21,3.64,3.01,1.12
