rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive > 0.70 & negative > 0.70 & neutral > 0.5 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.07,negative,0.14,0.06,136.9,84.82,5.05
technically complicated <= 0.89 & common <= 0.70 & socially controversial <= 0.70 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.0,positive,0.11,0.0,6.66,2.44,1.11
technically complicated > 0.70 & positive <= 0.70 & negative <= 0.70 & neutral > 0.70 & interdisciplinary > 0.89,rule,0.01,positive,0.1,0.01,39.65,24.27,3.49
technically complicated > 0.70 & unambiguous > 0.5 & positive <= 0.70 & neutral > 0.70 & interdisciplinary > 0.89,rule,0.08,positive,0.1,0.1,27.83,15.76,3.03
common > 0.5 & positive > 0.70 & positive <= 0.89 & neutral <= 0.89 & interdisciplinary <= 0.89,rule,0.27,negative,0.09,0.23,2.19,1.2,1.09
unambiguous <= 0.70 & positive <= 0.70 & negative > 0.70 & negative <= 0.89 & interdisciplinary > 0.89,rule,0.1,positive,0.08,0.08,15.52,8.53,2.31
technically complicated > 0.70 & socially controversial > 0.70 & positive <= 0.30 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.0,positive,0.08,0.0,5.28,1.46,1.08
socially controversial > 0.70 & unambiguous > 0.70 & positive <= 0.30 & subject to geographical variability > 0.89,rule,0.0,positive,0.08,0.0,4.18,1.69,1.08
technically complicated > 0.70 & unambiguous <= 0.5 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.02,positive,0.07,0.02,134.68,96.04,4.91
common > 0.5 & unambiguous > 0.5 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.18,negative,0.07,0.15,1.66,0.57,1.07
unambiguous > 0.5 & positive > 0.70 & negative > 0.5 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.18,negative,0.07,0.15,3.9,1.03,1.07
technically complicated > 0.70 & common <= 0.70 & socially controversial <= 0.89 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.12,positive,0.06,0.1,3.53,1.27,1.06
technically complicated > 0.5 & common > 0.5 & positive <= 0.70 & neutral > 0.5 & interdisciplinary > 0.89,rule,0.17,positive,0.06,0.15,3.01,1.05,1.06
technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & subject to geographical variability <= 0.89,rule,0.01,negative,0.06,0.05,7.49,3.35,1.28
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous > 0.70 & negative <= 0.5,rule,0.03,negative,0.06,0.04,4.13,1.82,1.06
subject to time variability,linear,,positive,0.06,,,,
common > 0.5 & positive > 0.70 & neutral <= 0.89 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.2,negative,0.06,0.16,72.95,51.81,4.18
conceptually dense <= 0.89 & common > 0.70 & neutral <= 0.5 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.01,positive,0.06,0.01,4.62,1.45,1.06
technically complicated <= 0.89 & common > 0.70 & socially controversial <= 0.70 & neutral > 0.70 & interdisciplinary > 0.89,rule,0.19,negative,0.05,0.16,4.25,1.46,1.05
common <= 0.89 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.89,rule,0.14,positive,0.05,0.12,64.94,36.86,3.78
technically complicated > 0.5 & technically complicated <= 0.89 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.89,rule,0.34,negative,0.05,0.27,10.2,4.88,1.66
technically complicated <= 0.89 & unambiguous > 0.70 & positive > 0.70 & negative > 0.5,rule,0.09,negative,0.05,0.37,2.48,1.29,1.05
common > 0.5 & socially controversial <= 0.70 & positive > 0.5 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.05,0.03,2.67,1.45,1.05
conceptually dense > 0.5 & common > 0.70 & socially controversial > 0.89 & unambiguous <= 0.70 & negative <= 0.89,rule,0.05,positive,0.05,0.05,1.97,0.96,1.05
technically complicated > 0.70 & unambiguous > 0.70 & positive > 0.5 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.05,0.01,2.38,0.88,1.05
conceptually dense <= 0.5 & common <= 0.89 & socially controversial <= 0.30 & positive > 0.70 & negative <= 0.5,rule,0.02,negative,0.05,0.02,2.44,0.69,1.05
positive > 0.70 & negative > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.03,positive,0.05,0.04,12.06,5.72,1.82
technically complicated > 0.5 & common <= 0.5 & positive <= 0.5 & interdisciplinary > 0.89,rule,0.01,positive,0.04,0.01,2.63,1.05,1.04
positive > 0.70 & negative <= 0.5 & neutral > 0.70 & neutral <= 0.89 & interdisciplinary <= 0.89,rule,0.24,negative,0.04,0.2,4.35,1.31,1.04
positive <= 0.70 & negative > 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.09,negative,0.04,0.07,4.22,1.86,1.04
technically complicated > 0.70 & common > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.03,positive,0.04,0.03,14.41,7.94,2.16
technically complicated <= 0.89 & socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & negative > 0.5,rule,0.02,negative,0.04,0.08,4.3,1.45,1.04
common > 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.19,negative,0.04,0.17,13.87,9.04,2.28
technically complicated <= 0.70 & socially controversial <= 0.89 & positive > 0.70 & negative > 0.5,rule,0.06,negative,0.04,0.06,2.95,1.26,1.04
technically complicated > 0.70 & common > 0.70 & neutral > 0.5 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.07,negative,0.04,0.06,3.14,0.96,1.04
common > 0.70 & common <= 0.89 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.89,rule,0.25,positive,0.04,0.2,74.09,43.94,3.94
common > 0.5 & socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.08,negative,0.03,0.07,3.56,2.06,1.03
common > 0.70 & socially controversial <= 0.5 & positive <= 0.5 & negative <= 0.89,rule,0.03,negative,0.03,0.03,2.56,0.91,1.03
common > 0.5 & positive > 0.70 & subject to geographical variability > 0.5 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.2,negative,0.03,0.16,52.13,36.36,3.69
conceptually dense <= 0.89 & unambiguous <= 0.5 & positive <= 0.5 & interdisciplinary > 0.89,rule,0.02,positive,0.03,0.02,41.48,33.65,3.63
common > 0.70 & unambiguous > 0.70 & positive <= 0.30 & subject to geographical variability <= 0.89,rule,0.02,negative,0.03,0.02,8.8,3.92,1.4
technically complicated > 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & neutral > 0.70 & subject to geographical variability > 0.89,rule,0.02,positive,0.03,0.02,3.6,0.84,1.03
socially controversial <= 0.89 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability > 0.89,rule,0.01,positive,0.03,0.05,1.91,0.71,1.03
common > 0.5 & positive <= 0.5 & negative > 0.89 & subject to geographical variability <= 0.89,rule,0.01,negative,0.03,0.01,3.13,1.06,1.03
common > 0.5 & socially controversial > 0.70 & socially controversial <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.05,negative,0.03,0.04,25.37,17.66,2.95
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.70 & negative <= 0.5,rule,0.46,positive,0.03,0.39,3.81,1.2,1.03
common <= 0.70 & socially controversial > 0.5 & positive > 0.70 & subject to geographical variability > 0.89 & interdisciplinary > 0.89,rule,0.01,negative,0.03,0.01,24.31,13.77,2.7
common > 0.5 & positive > 0.70 & negative <= 0.5 & neutral <= 0.89 & interdisciplinary <= 0.89,rule,0.24,negative,0.03,0.2,16.18,10.67,2.44
technically complicated > 0.5 & common > 0.5 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.04,positive,0.03,0.03,2.69,0.95,1.03
common > 0.5 & unambiguous > 0.70 & positive <= 0.30 & subject to geographical variability <= 0.89,rule,0.02,negative,0.03,0.02,5.0,1.9,1.03
technically complicated > 0.70 & unambiguous > 0.70 & positive <= 0.70 & subject to geographical variability > 0.89 & subject to time variability <= 0.89,rule,0.01,positive,0.03,0.01,14.58,9.33,2.31
unambiguous > 0.70 & neutral <= 0.89 & subject to geographical variability > 0.70 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.32,positive,0.02,0.26,1.85,0.67,1.02
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.33,negative,0.02,0.28,1.83,0.53,1.02
unambiguous <= 0.70 & positive <= 0.70 & negative <= 0.89 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.08,positive,0.02,0.09,1.63,0.84,1.02
technically complicated <= 0.70 & unambiguous > 0.5 & positive > 0.70 & negative > 0.5 & neutral > 0.70,rule,0.04,negative,0.02,0.03,3.06,0.9,1.02
technically complicated <= 0.70 & common > 0.70 & unambiguous <= 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.05,positive,0.02,0.05,1.96,0.84,1.02
common <= 0.89 & positive > 0.70 & negative > 0.5 & negative <= 0.70 & neutral <= 0.70,rule,0.03,positive,0.02,0.02,2.37,0.79,1.02
