rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,positive,3.23,,,,
positive <= 0.5 & negative > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.08,negative,1.22,0.22,8.83,4.62,3.39
common > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.19,negative,0.87,0.22,59.78,40.19,6.92
common > 0.5 & negative <= 0.70 & neutral > 0.70 & interdisciplinary <= 0.70,rule,0.01,positive,0.38,0.01,4.1,1.66,1.38
technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.37,negative,0.35,0.3,1963.24,1259.92,9.63
common > 0.5 & positive > 0.5 & negative > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.68,negative,0.35,0.55,11.82,4.5,2.03
common <= 0.5 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.0,positive,0.3,0.05,290.66,197.57,6.85
positive > 0.70 & interdisciplinary <= 0.70,rule,0.01,positive,0.25,0.5,648.89,583.43,7.95
socially controversial <= 0.70 & unambiguous > 0.70 & positive <= 0.5 & interdisciplinary <= 0.89,rule,0.0,negative,0.25,0.02,95.0,89.76,5.61
technically complicated <= 0.5 & negative <= 0.5 & neutral > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.21,0.02,15.34,6.39,2.24
conceptually dense <= 0.70 & common > 0.5 & common <= 0.70 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.17,0.05,303.05,197.57,6.2
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.5 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.24,negative,0.13,0.2,101.77,59.52,4.63
unambiguous > 0.70 & negative > 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.01,negative,0.12,0.04,11.74,6.88,2.15
common > 0.89 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.12,0.22,75.85,46.56,4.3
common > 0.89 & positive > 0.5 & positive <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.0,negative,0.11,0.0,278.9,187.09,5.79
common > 0.5 & common <= 0.89 & positive > 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.56,negative,0.1,0.5,8.93,3.81,1.47
socially controversial > 0.89 & positive > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.01,positive,0.1,0.02,123.62,76.02,4.76
