rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense > 0.70 & common > 0.89,rule,0.02,positive,1518.28,0.03,2610408704.0,2603271680.0,32937.94
conceptually dense <= 0.70 & common > 0.89,rule,0.01,positive,855.18,0.03,2610408704.0,2603271680.0,18562.03
conceptually dense <= 0.70 & common > 0.89 & unambiguous > 0.5,rule,0.01,positive,583.68,0.01,967964176.0,963768704.0,12094.92
common > 0.89 & socially controversial <= 0.70 & negative <= 0.70,rule,0.02,positive,341.25,0.02,124861292.0,123743992.0,6377.37
conceptually dense > 0.5 & common > 0.89,rule,0.03,positive,315.4,0.03,1634898812.0,1631875580.0,6711.85
common > 0.89 & negative > 0.30,rule,0.03,positive,310.55,0.03,47449008.0,47242628.0,5505.26
technically complicated <= 0.70 & common > 0.89 & neutral <= 0.70,rule,0.0,positive,261.95,0.01,22686311.0,22069692.0,4446.39
conceptually dense > 0.5 & common > 0.89 & positive <= 0.89,rule,0.03,positive,198.92,0.02,366773152.0,362389792.0,3940.01
technically complicated > 0.70 & common > 0.89 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70,rule,0.0,positive,191.83,0.0,23932750.75,22069692.0,3260.66
common > 0.89 & socially controversial > 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.0,positive,178.17,0.02,61913592.0,60825408.0,3211.35
common > 0.89 & positive <= 0.5,rule,0.01,positive,160.52,0.03,399714304.0,397729472.0,3198.36
conceptually dense > 0.5 & common > 0.89 & socially controversial > 0.70,rule,0.01,positive,129.38,0.02,854395840.0,847978752.0,2680.3
technically complicated <= 0.5 & common > 0.89 & negative <= 0.5 & subject to time variability <= 0.70,rule,0.01,positive,125.17,0.01,55721327.0,53585072.0,2245.42
common > 0.89 & socially controversial > 0.5,rule,0.02,positive,120.81,0.03,1324261124.0,1321308420.0,2558.28
common > 0.89 & interdisciplinary > 0.89,rule,0.02,positive,117.12,0.03,1649469956.0,1645944580.0,2506.75
conceptually dense <= 0.5 & common > 0.89,rule,0.01,positive,95.63,0.03,1634898812.0,1631875580.0,2049.79
