rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
technically complicated > 0.70 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.08,negative,0.23,0.25,346.12,288.97,7.0
positive,linear,,positive,0.23,,,,
positive <= 0.70 & interdisciplinary <= 0.5,rule,0.01,negative,0.23,0.07,725.36,711.87,8.11
technically complicated <= 0.70 & common > 0.5 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.23,negative,0.11,0.24,844.74,708.73,7.3
conceptually dense <= 0.5 & technically complicated <= 0.5 & positive <= 0.70 & interdisciplinary <= 0.70 & subject to time variability <= 0.70,rule,0.0,negative,0.1,0.0,65.15,57.04,4.46
technically complicated <= 0.70 & positive <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.24,negative,0.09,0.25,7.47,6.25,1.99
conceptually dense <= 0.70 & positive > 0.5 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.70,rule,0.02,negative,0.08,0.02,15.28,12.16,2.7
conceptually dense > 0.70 & technically complicated > 0.5 & positive <= 0.70 & interdisciplinary <= 0.70 & subject to time variability > 0.70,rule,0.02,positive,0.08,0.03,209.53,176.37,5.6
conceptually dense <= 0.70 & technically complicated > 0.5 & positive <= 0.70 & negative <= 0.89 & interdisciplinary <= 0.70,rule,0.02,negative,0.07,0.03,26.75,21.86,3.29
socially controversial <= 0.89 & positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.27,negative,0.07,0.22,51.93,43.79,4.05
conceptually dense <= 0.70 & common > 0.5 & positive <= 0.70 & negative <= 0.89 & interdisciplinary <= 0.70,rule,0.03,negative,0.07,0.03,135.5,112.36,5.08
positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.01,positive,0.07,0.01,2.78,2.51,1.07
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.08,positive,0.07,0.07,2.98,2.28,1.07
