rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
neutral,linear,,negative,0.54,,,,
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.55,positive,0.16,0.45,9.29,4.36,1.7
common > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.04,negative,0.13,0.03,4.52,1.49,1.13
socially controversial <= 0.70 & positive <= 0.89 & negative <= 0.70 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.17,negative,0.13,0.14,18.9,14.55,3.03
positive > 0.70 & negative <= 0.5 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.03,positive,0.12,0.22,8.84,5.11,1.82
common > 0.89 & socially controversial <= 0.89 & positive > 0.70 & positive <= 0.89 & negative <= 0.70,rule,0.06,negative,0.12,0.05,4.08,1.49,1.12
conceptually dense <= 0.70 & socially controversial <= 0.5 & positive <= 0.89 & neutral > 0.70,rule,0.04,negative,0.11,0.04,34.53,29.94,3.77
technically complicated > 0.70 & common > 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.5,rule,0.02,negative,0.1,0.02,15.34,7.0,2.14
common > 0.5 & socially controversial > 0.70 & positive <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.24,positive,0.09,0.2,24.62,15.85,3.01
common <= 0.89 & socially controversial <= 0.5 & positive <= 0.89 & neutral > 0.70,rule,0.04,negative,0.09,0.11,268.16,244.32,5.97
common > 0.70 & socially controversial > 0.89 & positive > 0.30 & negative > 0.70 & neutral <= 0.70,rule,0.08,positive,0.08,0.06,8.04,4.72,1.68
technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & socially controversial > 0.5 & neutral > 0.70,rule,0.09,negative,0.08,0.08,207.32,181.52,5.64
