rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
socially controversial > 0.89 & unambiguous > 0.70 & positive > 0.30 & positive <= 0.70 & subject to geographical variability > 0.89,rule,0.0,negative,0.07,0.01,10.25,8.66,2.32
technically complicated <= 0.89 & common <= 0.89 & socially controversial <= 0.5 & positive <= 0.5 & subject to time variability <= 0.89,rule,0.03,negative,0.06,0.03,3.24,2.37,1.06
positive,linear,,positive,0.05,,,,
positive > 0.89 & negative <= 0.5 & subject to geographical variability <= 0.70,rule,0.01,positive,0.05,0.02,10.51,6.82,2.02
technically complicated <= 0.5 & socially controversial > 0.70 & negative > 0.5 & neutral > 0.70 & subject to geographical variability > 0.70,rule,0.01,negative,0.05,0.01,1.27,0.5,1.05
conceptually dense <= 0.89 & common <= 0.89 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.17,negative,0.04,0.17,0.31,0.09,1.04
technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5,rule,0.18,positive,0.04,0.32,0.46,0.19,1.04
technically complicated <= 0.70 & common > 0.5 & common <= 0.89 & negative > 0.89,rule,0.01,negative,0.04,0.01,0.7,0.22,1.04
socially controversial <= 0.30 & positive > 0.70 & negative <= 0.30 & subject to geographical variability <= 0.70,rule,0.01,positive,0.03,0.0,19.69,18.52,3.01
common > 0.5 & socially controversial > 0.5 & positive <= 0.5 & negative > 0.89,rule,0.01,negative,0.03,0.01,1.84,1.21,1.03
common <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & neutral <= 0.70 & subject to time variability > 0.70,rule,0.02,positive,0.03,0.01,2.09,1.37,1.03
conceptually dense > 0.5 & unambiguous > 0.70 & positive > 0.89 & negative <= 0.5,rule,0.01,positive,0.03,0.01,0.56,0.27,1.03
technically complicated > 0.70 & common <= 0.70 & unambiguous <= 0.70 & positive <= 0.5 & interdisciplinary > 0.89,rule,0.01,positive,0.03,0.05,14.1,11.99,2.57
unambiguous > 0.5 & negative > 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89 & subject to time variability <= 0.89,rule,0.02,negative,0.03,0.02,1.06,0.41,1.03
technically complicated <= 0.70 & common <= 0.89 & unambiguous <= 0.5 & positive > 0.70 & negative > 0.30,rule,0.02,positive,0.03,0.01,3.04,2.07,1.03
unambiguous <= 0.70 & negative > 0.30 & negative <= 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.70,rule,0.01,positive,0.03,0.01,4.8,4.13,1.46
conceptually dense <= 0.89 & socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.30,rule,0.01,negative,0.03,0.02,1.58,0.9,1.03
conceptually dense <= 0.89 & common > 0.70 & positive <= 0.30 & interdisciplinary > 0.89,rule,0.03,negative,0.03,0.03,1.1,0.68,1.03
