rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense > 0.70 & socially controversial > 0.89 & unambiguous <= 0.70 & positive > 0.5 & neutral <= 0.70,rule,0.07,negative,0.08,0.36,3.34,0.81,1.08
common <= 0.89 & unambiguous <= 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.1,negative,0.05,0.09,22.07,14.96,2.85
technically complicated,linear,,negative,0.04,,,,
common > 0.70 & socially controversial <= 0.89 & positive > 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.48,positive,0.04,0.41,0.83,0.22,1.04
technically complicated > 0.70 & socially controversial > 0.70 & unambiguous <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.23,negative,0.04,0.19,2.21,0.66,1.04
conceptually dense > 0.70 & socially controversial > 0.5 & positive > 0.5 & positive <= 0.70 & negative <= 0.70,rule,0.04,negative,0.04,0.03,4.29,1.62,1.04
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.05,negative,0.04,0.04,3.57,1.11,1.04
technically complicated <= 0.70 & socially controversial > 0.5 & positive <= 0.70 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.09,positive,0.04,0.26,4.76,2.05,1.04
unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.06,negative,0.04,0.08,7.1,2.76,1.05
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.5 & common <= 0.89 & positive > 0.5,rule,0.73,negative,0.04,0.65,1.65,0.43,1.04
technically complicated > 0.70 & socially controversial > 0.70 & negative <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.1,negative,0.03,0.21,1.92,0.52,1.03
socially controversial > 0.89 & unambiguous <= 0.70 & positive > 0.5 & negative <= 0.70 & neutral > 0.5,rule,0.02,negative,0.03,0.05,3.0,0.68,1.03
technically complicated > 0.5 & socially controversial > 0.89 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.70,rule,0.07,positive,0.03,0.22,2.09,0.87,1.03
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.5 & unambiguous <= 0.70 & positive > 0.30,rule,0.65,negative,0.03,0.52,1.72,0.44,1.03
conceptually dense > 0.70 & technically complicated <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.89 & subject to time variability <= 0.89,rule,0.05,negative,0.03,0.04,9.08,5.46,1.74
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.5 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.22,positive,0.03,0.18,30.09,14.4,2.75
common > 0.70 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.18,negative,0.02,0.16,1.66,0.57,1.02
conceptually dense > 0.70 & common > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & subject to geographical variability > 0.89,rule,0.1,negative,0.02,0.12,2.55,1.07,1.02
common <= 0.89 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.13,negative,0.02,0.13,1.44,0.46,1.02
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.05,negative,0.02,0.04,9.73,4.35,1.5
conceptually dense > 0.70 & technically complicated <= 0.70 & socially controversial > 0.70 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.18,negative,0.02,0.16,30.97,14.96,2.75
conceptually dense <= 0.70 & technically complicated <= 0.5 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.03,positive,0.02,0.03,2.28,0.96,1.02
technically complicated <= 0.70 & socially controversial <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.15,positive,0.02,0.27,1.69,0.5,1.02
technically complicated > 0.5 & socially controversial <= 0.89 & positive > 0.70 & neutral > 0.70,rule,0.28,negative,0.02,0.5,0.87,0.38,1.02
conceptually dense > 0.5 & conceptually dense <= 0.70 & positive <= 0.89 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.07,negative,0.02,0.06,4.56,2.36,1.02
technically complicated > 0.70 & common <= 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.03,negative,0.02,0.03,22.53,11.39,2.49
technically complicated <= 0.70 & common <= 0.89 & neutral > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.38,positive,0.01,0.3,2.29,0.62,1.01
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.89 & unambiguous > 0.5 & positive <= 0.5,rule,0.03,positive,0.01,0.02,1.41,0.46,1.01
common > 0.70 & socially controversial > 0.70 & positive <= 0.70 & negative > 0.70,rule,0.25,positive,0.01,0.23,2.31,1.42,1.01
conceptually dense > 0.70 & common <= 0.89 & negative > 0.5 & neutral > 0.5 & neutral <= 0.70,rule,0.56,negative,0.01,0.6,1.15,0.3,1.01
technically complicated > 0.70 & common > 0.5 & negative > 0.70 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.17,positive,0.01,0.31,1.54,0.41,1.01
technically complicated <= 0.70 & socially controversial <= 0.70 & negative <= 0.5 & subject to geographical variability <= 0.89,rule,0.11,positive,0.01,0.1,0.68,0.25,1.01
conceptually dense > 0.70 & common <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.49,negative,0.01,0.39,1.35,0.4,1.01
technically complicated > 0.5 & common > 0.70 & positive <= 0.5 & negative > 0.5 & subject to geographical variability <= 0.89,rule,0.06,positive,0.01,0.5,2.2,0.69,1.01
socially controversial <= 0.89 & positive > 0.5 & neutral > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.43,positive,0.01,0.6,1.1,0.32,1.01
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.08,negative,0.01,0.09,38.58,19.55,3.0
common,linear,,positive,0.01,,,,
technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & subject to geographical variability > 0.89,rule,0.08,negative,0.01,0.1,23.68,16.62,2.85
technically complicated <= 0.70 & neutral > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89 & subject to time variability <= 0.89,rule,0.43,positive,0.01,0.39,3.15,1.54,1.01
conceptually dense > 0.70 & technically complicated > 0.5 & technically complicated <= 0.70 & unambiguous > 0.70 & subject to geographical variability <= 0.89,rule,0.12,positive,0.01,0.14,17.71,8.48,2.15
