rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,1.9,,,,
common <= 0.5 & positive > 0.70,rule,0.0,positive,0.8,0.54,203.36,193.08,9.46
negative,linear,,negative,0.44,,,,
common,linear,,negative,0.24,,,,
common > 0.5 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70,rule,0.23,negative,0.19,0.25,10.04,8.7,2.58
positive > 0.70 & negative > 0.70 & neutral <= 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.01,positive,0.17,0.01,7.07,4.06,1.64
conceptually dense > 0.70 & common <= 0.70 & positive > 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.02,positive,0.11,0.02,30.42,24.55,3.57
common > 0.89 & unambiguous > 0.5 & positive <= 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.0,negative,0.11,0.01,32.78,30.2,3.8
conceptually dense > 0.70 & socially controversial > 0.5 & positive > 0.70 & positive <= 0.89 & neutral <= 0.70,rule,0.34,positive,0.11,0.28,7.79,3.67,1.44
technically complicated <= 0.5 & common > 0.5 & positive > 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.03,negative,0.1,0.03,22.51,17.35,3.13
conceptually dense <= 0.70 & common > 0.5 & common <= 0.70 & socially controversial <= 0.70 & positive > 0.70,rule,0.0,negative,0.1,0.0,130.1,115.23,5.21
common > 0.5 & socially controversial > 0.89 & positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.01,positive,0.09,0.01,15.21,10.6,2.57
common > 0.89 & positive <= 0.70,rule,0.03,negative,0.09,0.26,191.66,187.11,5.73
common > 0.89 & socially controversial > 0.89 & positive > 0.5 & positive <= 0.70 & subject to geographical variability > 0.89,rule,0.0,negative,0.09,0.0,52.37,48.4,4.22
socially controversial <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.13,positive,0.09,0.23,5.77,2.68,1.09
unambiguous > 0.70 & unambiguous <= 0.89 & positive > 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.16,positive,0.08,0.13,54.7,46.19,4.14
common > 0.5 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.70 & neutral > 0.5,rule,0.31,negative,0.08,0.25,10.89,9.49,2.42
technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & negative <= 0.70 & subject to time variability <= 0.89,rule,0.34,negative,0.08,0.28,92.62,80.79,4.73
conceptually dense > 0.70 & positive > 0.30 & positive <= 0.5 & neutral <= 0.70,rule,0.08,positive,0.07,0.07,3.3,1.04,1.07
conceptually dense > 0.5 & technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & positive > 0.70,rule,0.3,negative,0.07,0.28,38.74,32.34,3.73
socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.02,negative,0.07,0.03,1.78,0.53,1.07
unambiguous > 0.70 & positive > 0.70 & negative <= 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89,rule,0.01,negative,0.07,0.01,36.91,31.25,3.69
socially controversial > 0.70 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.26,positive,0.07,0.22,23.1,21.05,3.26
technically complicated > 0.70 & common > 0.89 & positive > 0.5 & positive <= 0.70,rule,0.01,negative,0.07,0.02,4.63,3.9,1.45
conceptually dense > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.33,positive,0.06,0.31,17.82,13.49,2.76
technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.70,rule,0.02,positive,0.06,0.02,681.65,625.0,6.8
common > 0.70 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.14,positive,0.06,0.11,17.68,12.87,2.72
conceptually dense > 0.70 & common > 0.5 & positive <= 0.70 & neutral > 0.70 & interdisciplinary <= 0.89,rule,0.02,negative,0.06,0.02,4.17,1.85,1.06
technically complicated > 0.5 & unambiguous > 0.70 & positive <= 0.70 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.06,negative,0.05,0.05,7.86,6.67,1.99
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.70 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.16,positive,0.05,0.16,150.46,132.21,5.14
conceptually dense > 0.70 & common > 0.89 & positive > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.02,negative,0.05,0.02,6.28,2.49,1.05
common > 0.70 & socially controversial <= 0.70 & unambiguous > 0.5 & positive > 0.30 & positive <= 0.70,rule,0.02,negative,0.05,0.24,3.65,2.22,1.05
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.70,rule,0.02,negative,0.05,0.02,9.22,7.45,2.1
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.89 & interdisciplinary <= 0.89,rule,0.03,positive,0.04,0.02,11.38,8.12,2.18
common > 0.5 & positive > 0.70 & negative > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.06,negative,0.04,0.06,8.56,5.77,1.83
common > 0.89 & socially controversial <= 0.89 & positive <= 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.02,negative,0.04,0.01,13.5,11.24,2.51
conceptually dense > 0.70 & common <= 0.89 & positive > 0.70 & positive <= 0.89 & negative <= 0.5,rule,0.06,positive,0.04,0.06,8.19,4.51,1.57
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.5 & positive > 0.70,rule,0.01,positive,0.04,0.21,20.6,17.19,2.97
common > 0.89 & unambiguous > 0.70 & positive > 0.70 & positive <= 0.89,rule,0.04,positive,0.04,0.04,4.77,2.88,1.1
common > 0.5 & common <= 0.89 & unambiguous <= 0.70 & negative > 0.70 & neutral > 0.70,rule,0.01,positive,0.04,0.22,3.99,1.74,1.04
conceptually dense > 0.5 & technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & negative <= 0.5,rule,0.12,negative,0.04,0.1,55.7,50.09,4.05
technically complicated > 0.5 & technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & negative > 0.5,rule,0.25,negative,0.04,0.21,56.65,49.76,4.07
common > 0.5 & common <= 0.89 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.2,negative,0.03,0.22,98.94,94.19,4.66
technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & negative <= 0.5 & subject to geographical variability <= 0.89,rule,0.02,positive,0.03,0.01,738.91,687.64,6.72
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.70,rule,0.02,positive,0.03,0.02,482.04,442.02,6.29
common <= 0.89 & socially controversial > 0.5 & unambiguous > 0.70 & positive > 0.70 & neutral <= 0.70,rule,0.07,negative,0.03,0.07,15.46,11.24,2.48
common > 0.70 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.2,negative,0.03,0.23,32.15,30.73,3.52
