rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,0.84,,,,
technically complicated > 0.5 & common > 0.5 & socially controversial > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.31,negative,0.13,0.25,4.41,3.64,1.46
conceptually dense > 0.5 & socially controversial <= 0.89 & unambiguous <= 0.89 & positive > 0.70 & interdisciplinary > 0.70,rule,0.64,positive,0.13,0.51,21.15,19.46,3.34
conceptually dense > 0.70 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70 & interdisciplinary > 0.70,rule,0.22,negative,0.12,0.18,4.66,4.07,1.57
socially controversial > 0.70 & unambiguous > 0.5 & positive > 0.5 & positive <= 0.70 & neutral > 0.5,rule,0.22,negative,0.12,0.17,6.83,5.91,1.99
common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.53,positive,0.11,0.46,18.17,15.16,3.01
technically complicated <= 0.70 & unambiguous <= 0.70 & positive > 0.70 & negative <= 0.70 & subject to geographical variability > 0.89,rule,0.02,positive,0.09,0.02,207.79,201.05,5.76
technically complicated > 0.70 & positive <= 0.70 & neutral > 0.70,rule,0.02,negative,0.08,0.02,1107.68,1091.94,7.54
socially controversial <= 0.5 & positive > 0.70 & negative > 0.30 & negative <= 0.5 & subject to geographical variability <= 0.89,rule,0.06,positive,0.08,0.05,47.56,44.65,4.09
conceptually dense <= 0.70 & technically complicated <= 0.70 & positive > 0.70 & positive <= 0.89 & interdisciplinary > 0.70,rule,0.09,positive,0.07,0.08,55.8,52.2,4.25
socially controversial > 0.5 & positive > 0.70 & negative > 0.30 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.6,positive,0.07,0.52,9.96,8.27,2.26
common > 0.70 & common <= 0.89 & positive <= 0.70 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.03,negative,0.07,0.03,26.22,24.02,3.4
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.5 & positive > 0.70 & negative > 0.30,rule,0.3,positive,0.07,0.24,29.56,27.54,3.56
socially controversial > 0.5 & positive > 0.70 & negative > 0.30 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.62,positive,0.07,0.52,5.67,4.07,1.5
conceptually dense > 0.70 & common <= 0.89 & positive <= 0.70 & negative > 0.70 & neutral <= 0.70,rule,0.23,positive,0.06,0.19,101.18,97.96,4.88
conceptually dense > 0.70 & common > 0.5 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.70,rule,0.13,positive,0.06,0.11,318.43,308.6,6.09
conceptually dense > 0.70 & common <= 0.89 & positive <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.25,positive,0.06,0.21,20.57,19.46,3.16
common > 0.5 & positive > 0.5 & positive <= 0.70 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.02,negative,0.05,0.02,4.32,3.38,1.28
socially controversial > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.16,positive,0.05,0.13,6.06,4.77,1.64
conceptually dense > 0.5 & common <= 0.70 & positive > 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.05,positive,0.04,0.05,83.66,79.02,4.53
technically complicated > 0.70 & common > 0.70 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.13,negative,0.04,0.16,17.95,16.76,2.93
common > 0.89 & positive > 0.70 & positive <= 0.89 & subject to time variability <= 0.89,rule,0.06,positive,0.03,0.05,7.88,7.01,2.0
technically complicated > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89,rule,0.02,negative,0.03,0.02,24.06,22.19,3.21
socially controversial > 0.70 & positive <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.01,negative,0.03,0.01,5.56,4.8,1.62
technically complicated > 0.70 & common > 0.5 & positive <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.02,negative,0.03,0.02,36.97,34.89,3.67
technically complicated > 0.70 & socially controversial <= 0.89 & unambiguous <= 0.70 & positive > 0.30 & positive <= 0.70,rule,0.12,negative,0.03,0.13,5.29,4.55,1.55
common > 0.5 & common <= 0.89 & socially controversial <= 0.89 & positive > 0.70 & neutral > 0.70,rule,0.27,positive,0.03,0.21,113.43,108.03,4.83
technically complicated > 0.5 & socially controversial <= 0.89 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5,rule,0.08,negative,0.02,0.09,14.26,10.33,2.39
conceptually dense <= 0.89 & technically complicated > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & negative > 0.70,rule,0.14,negative,0.02,0.14,14.99,13.42,2.64
common > 0.5 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.24,positive,0.02,0.2,11.95,9.02,2.25
common <= 0.89 & positive > 0.70 & negative > 0.30 & subject to geographical variability <= 0.89 & subject to time variability <= 0.89,rule,0.54,positive,0.02,0.43,8.67,7.26,2.02
common > 0.70 & socially controversial > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.2,negative,0.02,0.17,4.65,4.13,1.45
