rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,negative,7.06,,,,
conceptually dense <= 0.70 & common > 0.5 & positive <= 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.04,positive,5.91,0.04,16965.99,9182.37,63.02
conceptually dense > 0.5 & common > 0.5 & common <= 0.89 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.41,negative,2.59,0.33,17937.72,5755.58,31.11
common > 0.5 & common <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.5 & positive <= 0.5,rule,0.04,positive,2.56,0.03,11890.54,4080.76,29.56
conceptually dense > 0.5 & socially controversial <= 0.70 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.70,rule,0.03,positive,2.51,0.08,22114.37,6901.36,31.06
conceptually dense,linear,,negative,2.22,,,,
technically complicated > 0.30 & common > 0.5 & positive > 0.70 & neutral <= 0.89 & subject to geographical variability <= 0.70,rule,0.11,negative,2.06,0.09,5658.83,2510.93,23.95
common > 0.5 & positive > 0.70 & negative > 0.30 & interdisciplinary > 0.5,rule,0.47,negative,1.88,0.4,4007.58,1324.58,20.68
conceptually dense > 0.70 & socially controversial > 0.5 & positive > 0.30 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.31,negative,1.76,0.25,22715.42,9182.37,25.15
technically complicated <= 0.70 & common <= 0.89 & positive <= 0.70 & subject to geographical variability > 0.70 & interdisciplinary > 0.5,rule,0.3,negative,1.74,0.25,5914.82,1392.41,19.85
common > 0.5 & positive > 0.70 & positive <= 0.89 & negative > 0.30 & subject to geographical variability > 0.70,rule,0.41,negative,1.63,0.35,3866.35,991.32,18.16
conceptually dense > 0.5 & common > 0.5 & common <= 0.70 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.28,negative,1.58,0.22,11232.23,3306.14,20.89
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & positive > 0.70,rule,0.27,negative,1.53,0.23,5906.51,1674.36,18.77
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & positive > 0.5,rule,0.53,negative,1.42,0.52,3278.22,1184.81,17.13
technically complicated > 0.5 & common > 0.5 & common <= 0.89 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.34,negative,1.39,0.27,7984.23,2986.23,19.11
technically complicated > 0.5 & unambiguous <= 0.5 & positive <= 0.70 & negative > 0.5 & neutral > 0.5,rule,0.07,negative,1.36,0.06,22268.37,8877.43,21.43
conceptually dense > 0.5 & technically complicated <= 0.5 & common > 0.5 & socially controversial <= 0.89 & subject to time variability > 0.5,rule,0.17,negative,1.29,0.17,4045.06,1661.33,17.01
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & socially controversial <= 0.70 & negative <= 0.70,rule,0.26,negative,1.28,0.35,16059.73,6518.66,20.05
common > 0.70 & unambiguous > 0.5 & positive > 0.70 & negative > 0.30 & neutral <= 0.70,rule,0.13,negative,1.27,0.11,5552.51,1666.87,16.82
common <= 0.5 & positive > 0.5 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.89,rule,0.06,positive,1.21,0.05,2952.2,1766.51,16.54
conceptually dense <= 0.70 & common > 0.5 & common <= 0.70 & unambiguous > 0.5 & interdisciplinary > 0.5,rule,0.11,negative,1.18,0.1,5361.29,1833.73,16.41
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.5 & positive > 0.70 & neutral > 0.70,rule,0.05,negative,1.09,0.07,16611.85,6527.72,18.37
common > 0.5 & common <= 0.70 & positive > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.5,rule,0.41,negative,1.03,0.34,8140.15,2356.45,15.78
