rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.5 & positive > 0.70 & subject to geographical variability > 0.5 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.35,negative,0.05,0.28,3.48,1.9,1.05
unambiguous <= 0.70 & neutral > 0.5 & subject to geographical variability > 0.70 & interdisciplinary <= 0.5 & subject to time variability > 0.5,rule,0.0,positive,0.05,0.01,0.62,0.15,1.05
technically complicated > 0.30 & common > 0.5 & positive > 0.70 & negative <= 0.5 & interdisciplinary <= 0.89,rule,0.45,negative,0.04,0.37,1.02,0.38,1.04
conceptually dense,linear,,positive,0.03,,,,
conceptually dense <= 0.70 & common > 0.5 & positive > 0.70 & interdisciplinary <= 0.5,rule,0.02,negative,0.03,0.02,18.12,12.01,2.56
common > 0.5 & socially controversial <= 0.30 & unambiguous > 0.70 & neutral > 0.70 & interdisciplinary <= 0.5,rule,0.01,negative,0.03,0.01,1.23,0.56,1.03
conceptually dense <= 0.70 & common > 0.5 & positive > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.70,rule,0.16,negative,0.02,0.15,2.41,1.26,1.02
common <= 0.70 & socially controversial > 0.5 & subject to geographical variability > 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.70,rule,0.04,negative,0.02,0.03,0.6,0.26,1.02
socially controversial <= 0.5 & positive > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.5 & subject to time variability <= 0.70,rule,0.02,negative,0.02,0.22,0.44,0.11,1.02
conceptually dense > 0.5 & socially controversial > 0.5 & positive > 0.70 & interdisciplinary <= 0.70 & subject to time variability <= 0.70,rule,0.02,positive,0.02,0.02,0.61,0.23,1.02
technically complicated <= 0.70 & unambiguous <= 0.70 & negative <= 0.30 & neutral > 0.70 & subject to time variability <= 0.70,rule,0.02,positive,0.02,0.02,0.79,0.2,1.02
common > 0.5 & socially controversial > 0.30 & socially controversial <= 0.89 & negative > 0.5 & interdisciplinary > 0.5,rule,0.41,negative,0.02,0.35,0.45,0.21,1.02
technically complicated <= 0.70 & common <= 0.70 & positive > 0.70 & negative <= 0.30 & subject to time variability <= 0.70,rule,0.03,positive,0.02,0.02,0.58,0.15,1.02
conceptually dense > 0.5 & common > 0.5 & neutral > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.19,negative,0.02,0.15,0.58,0.22,1.02
technically complicated <= 0.5 & common > 0.5 & unambiguous <= 0.5 & negative <= 0.89 & neutral <= 0.70,rule,0.04,negative,0.02,0.03,0.62,0.18,1.02
conceptually dense <= 0.70 & technically complicated <= 0.70 & common > 0.5 & positive > 0.70 & neutral > 0.70,rule,0.15,negative,0.02,0.14,1.06,0.49,1.02
conceptually dense > 0.70 & technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.5 & subject to geographical variability > 0.89,rule,0.03,positive,0.02,0.02,0.45,0.14,1.02
common > 0.5 & positive > 0.70 & subject to geographical variability > 0.5 & interdisciplinary > 0.5 & interdisciplinary <= 0.70,rule,0.16,positive,0.02,0.13,4.27,2.32,1.02
conceptually dense <= 0.70 & positive > 0.70 & interdisciplinary > 0.5 & interdisciplinary <= 0.70 & subject to time variability <= 0.70,rule,0.13,positive,0.02,0.12,0.45,0.1,1.02
common > 0.5 & common <= 0.89 & socially controversial <= 0.5 & positive > 0.70 & subject to geographical variability <= 0.70,rule,0.1,negative,0.01,0.08,0.77,0.32,1.01
common > 0.5 & socially controversial > 0.30 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.5,rule,0.45,negative,0.01,0.4,0.56,0.19,1.01
common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & negative > 0.30 & subject to geographical variability <= 0.70,rule,0.06,negative,0.01,0.05,2.14,1.21,1.01
conceptually dense <= 0.70 & technically complicated > 0.5 & negative > 0.5 & neutral > 0.5 & subject to time variability > 0.70,rule,0.02,negative,0.01,0.02,0.86,0.3,1.01
technically complicated > 0.70 & common > 0.5 & common <= 0.70 & socially controversial <= 0.70,rule,0.09,negative,0.01,0.09,0.32,0.1,1.01
