rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
interdisciplinary,linear,,positive,1.12,,,,
technically complicated,linear,,positive,0.78,,,,
common > 0.5 & common <= 0.89 & socially controversial > 0.5 & positive > 0.5 & subject to time variability <= 0.89,rule,0.63,positive,0.63,0.51,66.11,30.68,5.59
common > 0.70 & socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & positive <= 0.89,rule,0.2,negative,0.59,0.16,120.4,43.56,6.02
technically complicated <= 0.70 & common > 0.70 & positive > 0.70 & negative <= 0.5 & subject to time variability <= 0.89,rule,0.27,negative,0.43,0.22,89.12,22.29,4.45
conceptually dense,linear,,positive,0.42,,,,
common <= 0.89 & socially controversial > 0.5 & positive > 0.70 & negative > 0.5 & subject to time variability <= 0.89,rule,0.14,positive,0.38,0.29,263.29,105.9,6.45
conceptually dense > 0.70 & socially controversial <= 0.89 & positive <= 0.89 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.92,positive,0.36,0.73,81.64,18.31,3.95
common > 0.5 & common <= 0.89 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5,rule,0.51,negative,0.32,0.48,81.63,33.21,4.64
technically complicated > 0.5 & socially controversial > 0.30 & neutral <= 0.89 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.88,positive,0.27,0.7,101.45,32.17,4.4
conceptually dense > 0.70 & technically complicated > 0.5 & common <= 0.70 & positive <= 0.89 & subject to geographical variability > 0.70,rule,0.28,positive,0.2,0.22,188.38,87.02,5.34
technically complicated <= 0.70 & common <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.70 & neutral > 0.70,rule,0.29,negative,0.18,0.23,90.86,31.74,4.08
technically complicated > 0.5 & socially controversial > 0.5 & positive > 0.5 & positive <= 0.89 & interdisciplinary > 0.70,rule,0.63,positive,0.11,0.56,176.56,93.17,5.02
technically complicated > 0.70 & common <= 0.89 & socially controversial <= 0.89 & negative > 0.30,rule,0.48,positive,0.06,0.38,75.66,27.89,3.52
common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.89 & unambiguous <= 0.70 & interdisciplinary > 0.70,rule,0.22,positive,0.04,0.18,1226.41,920.58,7.07
technically complicated > 0.70 & socially controversial <= 0.89 & positive > 0.30 & subject to geographical variability > 0.70 & subject to time variability <= 0.89,rule,0.46,positive,0.04,0.37,62.96,31.74,3.61
socially controversial > 0.5 & positive > 0.5 & negative > 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.26,positive,0.04,0.22,2649.24,2103.86,7.97
conceptually dense > 0.70 & common <= 0.70 & negative > 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.12,positive,0.03,0.22,168.4,80.23,4.53
conceptually dense > 0.70 & technically complicated > 0.70 & neutral <= 0.89 & subject to geographical variability > 0.70 & interdisciplinary > 0.70,rule,0.48,positive,0.03,0.39,110.55,36.45,3.7
technically complicated <= 0.70 & common > 0.70 & common <= 0.89 & socially controversial <= 0.89 & negative <= 0.70,rule,0.35,negative,0.02,0.28,106.36,28.45,3.42
conceptually dense > 0.70 & socially controversial > 0.5 & positive > 0.5 & neutral > 0.70 & subject to time variability <= 0.89,rule,0.51,positive,0.0,0.41,51.22,16.67,2.82
