rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common,linear,,negative,1.84,,,,
conceptually dense,linear,,positive,1.73,,,,
neutral,linear,,negative,0.47,,,,
socially controversial,linear,,positive,0.38,,,,
conceptually dense <= 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & negative <= 0.5 & subject to geographical variability <= 0.89,rule,0.02,positive,0.37,0.05,132.97,88.0,6.13
interdisciplinary <= 0.70,rule,0.01,negative,0.33,0.8,17.02,17.02,3.78
conceptually dense <= 0.70 & technically complicated <= 0.70 & socially controversial <= 0.5 & positive <= 0.89 & neutral > 0.70,rule,0.04,negative,0.32,0.03,56.24,43.28,4.98
conceptually dense > 0.5 & socially controversial <= 0.89 & unambiguous > 0.70 & positive <= 0.5 & subject to time variability > 0.70,rule,0.02,negative,0.27,0.23,20.46,10.54,2.98
common > 0.89 & unambiguous > 0.70 & positive <= 0.89 & negative <= 0.5 & neutral > 0.70,rule,0.02,negative,0.26,0.02,20.4,11.39,3.07
conceptually dense <= 0.70 & negative <= 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.05,positive,0.23,0.08,67.23,46.98,4.72
conceptually dense > 0.70 & common > 0.5 & common <= 0.89 & socially controversial > 0.89 & positive > 0.30,rule,0.09,positive,0.22,0.07,230.01,119.79,5.85
conceptually dense <= 0.70 & technically complicated <= 0.5 & positive <= 0.89 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.02,negative,0.19,0.02,121.65,88.0,5.34
conceptually dense > 0.70 & technically complicated <= 0.70 & positive > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.22,negative,0.17,0.19,60.25,32.22,4.06
common <= 0.89 & socially controversial > 0.5 & unambiguous <= 0.70 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.61,positive,0.16,0.51,29.71,8.24,2.45
conceptually dense > 0.70 & technically complicated > 0.70 & socially controversial > 0.5 & unambiguous <= 0.70 & negative > 0.5,rule,0.39,positive,0.16,0.38,73.42,32.35,4.02
technically complicated > 0.70 & common > 0.70 & positive > 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.12,positive,0.15,0.11,52.72,25.97,3.73
technically complicated > 0.70 & common > 0.70 & positive <= 0.5 & neutral > 0.5 & subject to geographical variability <= 0.89,rule,0.03,negative,0.15,0.03,38.0,10.07,2.65
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial > 0.5 & positive > 0.70 & negative > 0.5,rule,0.5,positive,0.14,0.4,36.64,18.82,3.34
conceptually dense > 0.70 & common > 0.70 & common <= 0.89 & socially controversial > 0.70 & interdisciplinary <= 0.89,rule,0.57,positive,0.14,0.52,119.66,63.02,4.72
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.70 & socially controversial <= 0.89 & positive > 0.5,rule,0.65,positive,0.14,0.56,46.86,22.94,3.56
technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.04,positive,0.13,0.09,28.92,8.4,2.39
conceptually dense > 0.70 & common > 0.89 & unambiguous <= 0.70 & negative <= 0.70 & subject to geographical variability <= 0.89,rule,0.02,negative,0.13,0.02,530.26,367.2,6.68
technically complicated > 0.5 & common <= 0.70 & socially controversial <= 0.89 & subject to geographical variability <= 0.89,rule,0.08,positive,0.12,0.07,15.46,5.91,1.99
conceptually dense > 0.70 & technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.70 & interdisciplinary <= 0.89,rule,0.32,positive,0.12,0.31,518.95,293.03,6.37
technically complicated > 0.5 & socially controversial > 0.70 & negative <= 0.70 & neutral <= 0.70 & interdisciplinary > 0.89,rule,0.02,positive,0.12,0.06,47.31,14.9,3.02
common <= 0.89 & socially controversial <= 0.70 & negative <= 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.09,positive,0.12,0.13,23.89,11.77,2.75
technically complicated <= 0.70 & common > 0.70 & unambiguous <= 0.70 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.01,positive,0.12,0.02,23.27,7.63,2.29
conceptually dense > 0.70 & technically complicated <= 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89 & subject to time variability <= 0.89,rule,0.04,positive,0.12,0.04,57.69,32.22,3.88
technically complicated <= 0.70 & socially controversial <= 0.5 & positive <= 0.89 & negative <= 0.5 & neutral > 0.70,rule,0.04,negative,0.12,0.04,20.1,10.09,2.59
conceptually dense > 0.5 & socially controversial <= 0.89 & unambiguous > 0.70 & positive > 0.5 & subject to time variability > 0.70,rule,0.26,positive,0.12,0.23,20.46,10.54,2.64
common <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.34,positive,0.11,0.28,101.98,62.17,4.6
technically complicated <= 0.70 & common > 0.70 & socially controversial > 0.5 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.3,negative,0.11,0.24,38.23,13.26,2.86
technically complicated > 0.5 & socially controversial > 0.89 & positive > 0.30 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.08,positive,0.1,0.07,24.94,10.08,2.54
