rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense <= 0.89 & common <= 0.5 & positive > 0.70,rule,0.02,negative,1.72,0.02,14823.92,8714.3,24.66
common <= 0.5 & socially controversial <= 0.70 & positive > 0.70,rule,0.01,negative,1.65,0.02,34007.54,19276.85,26.19
technically complicated <= 0.70 & socially controversial <= 0.5 & positive <= 0.70,rule,0.01,negative,1.6,0.04,17141.91,16283.17,25.22
conceptually dense > 0.5 & technically complicated > 0.5 & common > 0.5 & positive > 0.70,rule,0.59,positive,0.98,0.47,171.44,54.76,7.93
common,linear,,positive,0.92,,,,
technically complicated > 0.70 & common <= 0.70 & socially controversial > 0.70 & positive <= 0.5,rule,0.02,positive,0.92,0.02,1140.24,693.16,12.54
conceptually dense <= 0.89 & technically complicated <= 0.70 & common > 0.70 & positive <= 0.70 & negative <= 0.70,rule,0.0,negative,0.84,0.06,258.15,99.66,8.48
common <= 0.5 & socially controversial <= 0.89 & positive > 0.30 & neutral > 0.5 & subject to geographical variability > 0.70,rule,0.03,negative,0.78,0.02,192.98,103.46,8.25
common <= 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.02,negative,0.69,0.02,278.09,157.5,8.56
conceptually dense > 0.5 & common > 0.5 & socially controversial <= 0.5 & unambiguous > 0.5 & positive > 0.70,rule,0.34,positive,0.64,0.27,732.49,250.21,9.03
technically complicated > 0.5 & technically complicated <= 0.70 & positive <= 0.70 & neutral <= 0.5 & interdisciplinary > 0.89,rule,0.01,positive,0.59,0.01,452.07,211.19,8.5
conceptually dense > 0.70 & technically complicated <= 0.5 & common <= 0.89 & negative <= 0.89 & neutral <= 0.70,rule,0.02,negative,0.58,0.02,172.87,65.05,6.6
common > 0.89 & positive <= 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.01,negative,0.56,0.01,351.5,147.51,7.79
common <= 0.89 & socially controversial <= 0.89 & positive <= 0.30 & neutral > 0.70,rule,0.01,negative,0.54,0.01,195.97,68.63,6.52
technically complicated <= 0.5 & common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & subject to geographical variability <= 0.70,rule,0.02,positive,0.5,0.07,11288.41,5632.16,12.99
common > 0.5 & common <= 0.89 & socially controversial > 0.30 & positive > 0.70 & subject to time variability > 0.70,rule,0.59,positive,0.5,0.47,850.85,294.73,8.51
common > 0.5 & common <= 0.70 & socially controversial > 0.30 & positive > 0.70 & neutral > 0.70,rule,0.12,positive,0.5,0.1,450.79,182.64,7.82
conceptually dense > 0.70 & technically complicated <= 0.70 & unambiguous <= 0.5 & positive > 0.70 & subject to geographical variability <= 0.89,rule,0.01,negative,0.47,0.01,351.1,107.51,6.87
common > 0.5 & positive > 0.5 & neutral > 0.5 & interdisciplinary > 0.89 & subject to time variability > 0.70,rule,0.44,positive,0.47,0.35,260.27,75.38,6.34
common > 0.5 & socially controversial > 0.70 & unambiguous > 0.70 & positive > 0.70 & negative > 0.70,rule,0.03,positive,0.46,0.09,325.62,147.58,7.28
technically complicated > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & positive <= 0.70 & negative > 0.70,rule,0.1,negative,0.45,0.11,256.88,113.45,6.86
common > 0.70 & socially controversial <= 0.89 & positive > 0.30 & positive <= 0.70 & interdisciplinary <= 0.89,rule,0.04,negative,0.45,0.12,2727.4,2326.74,11.24
conceptually dense > 0.70 & socially controversial <= 0.5 & unambiguous > 0.5 & positive > 0.70 & negative > 0.5,rule,0.02,positive,0.43,0.02,212.66,62.38,5.9
positive <= 0.5 & subject to time variability <= 0.70,rule,0.0,negative,0.43,0.0,299.69,273.18,8.0
common > 0.5 & socially controversial > 0.5 & positive > 0.70 & negative > 0.5 & neutral <= 0.70,rule,0.06,positive,0.41,0.05,654.33,250.21,7.81
common > 0.5 & common <= 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & unambiguous <= 0.70,rule,0.06,positive,0.41,0.06,233.48,83.18,6.25
common <= 0.89 & socially controversial <= 0.89 & positive <= 0.70 & neutral <= 0.70 & subject to geographical variability > 0.89,rule,0.01,negative,0.4,0.01,474.01,202.25,7.44
