rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common <= 0.70 & unambiguous > 0.5 & positive > 0.60 & interdisciplinary <= 0.89 & subject to time variability <= 0.70,rule,0.01,positive,0.2,0.01,5.95,1.57,1.2
socially controversial <= 0.30 & unambiguous > 0.70 & positive <= 0.89 & negative > 0.30,rule,0.02,negative,0.2,0.02,56.79,36.15,4.31
technically complicated <= 0.70 & socially controversial <= 0.70 & negative <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.0,positive,0.18,0.0,9.2,4.13,1.67
technically complicated <= 0.70 & common > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.70,rule,0.04,positive,0.17,0.03,17.07,5.56,2.0
technically complicated > 0.5 & common <= 0.89 & positive > 0.5 & neutral <= 0.5 & subject to geographical variability <= 0.89,rule,0.0,positive,0.16,0.0,7.82,1.91,1.16
technically complicated <= 0.5 & common <= 0.70 & socially controversial <= 0.70 & neutral > 0.70 & subject to time variability > 0.5,rule,0.0,negative,0.16,0.0,24.52,8.26,2.44
common <= 0.70 & unambiguous <= 0.5 & positive > 0.5 & negative > 0.70 & interdisciplinary <= 0.89,rule,0.0,positive,0.15,0.0,12.77,3.83,1.55
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.70 & unambiguous <= 0.5 & subject to geographical variability > 0.70,rule,0.01,positive,0.15,0.01,6.47,2.16,1.15
common <= 0.89 & socially controversial <= 0.70 & unambiguous > 0.70 & negative > 0.30 & neutral > 0.70,rule,0.36,negative,0.14,0.3,32.32,9.75,2.61
conceptually dense <= 0.70 & common <= 0.89 & socially controversial > 0.30 & unambiguous <= 0.70 & positive > 0.70,rule,0.01,positive,0.13,0.01,9.16,2.87,1.19
technically complicated <= 0.70 & common <= 0.70 & unambiguous > 0.5 & subject to geographical variability <= 0.89 & subject to time variability > 0.70,rule,0.03,negative,0.12,0.03,12.48,5.88,1.98
technically complicated > 0.5 & unambiguous <= 0.70 & positive > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.01,positive,0.12,0.01,7.55,2.44,1.12
conceptually dense > 0.70 & technically complicated > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & interdisciplinary <= 0.89,rule,0.04,positive,0.12,0.03,62.62,24.97,3.59
technically complicated > 0.5 & unambiguous <= 0.5 & positive > 0.70 & subject to geographical variability > 0.70 & interdisciplinary <= 0.89,rule,0.01,positive,0.11,0.01,9.86,4.04,1.55
conceptually dense <= 0.5 & technically complicated <= 0.5 & socially controversial > 0.30 & positive > 0.70,rule,0.02,positive,0.11,0.02,9.15,2.68,1.11
technically complicated <= 0.5 & common > 0.70 & common <= 0.89 & subject to geographical variability > 0.5 & subject to geographical variability <= 0.70,rule,0.01,positive,0.11,0.03,6.03,2.42,1.11
conceptually dense > 0.5 & technically complicated <= 0.70 & common > 0.70 & socially controversial <= 0.70 & unambiguous > 0.70,rule,0.13,positive,0.1,0.14,150.04,69.03,4.66
conceptually dense > 0.5 & socially controversial <= 0.89 & unambiguous <= 0.5 & negative > 0.5 & interdisciplinary <= 0.89,rule,0.02,positive,0.1,0.02,9.97,4.19,1.57
conceptually dense <= 0.89 & common > 0.5 & common <= 0.70 & unambiguous <= 0.5 & subject to time variability > 0.70,rule,0.01,positive,0.1,0.02,11.54,4.73,1.71
conceptually dense > 0.70 & common <= 0.89 & socially controversial > 0.30 & unambiguous > 0.5 & positive <= 0.89,rule,0.79,negative,0.09,0.68,4.42,1.37,1.09
technically complicated > 0.70 & socially controversial > 0.5 & socially controversial <= 0.70 & unambiguous > 0.70 & interdisciplinary > 0.89,rule,0.03,positive,0.09,0.03,113.25,56.95,4.42
conceptually dense > 0.5 & conceptually dense <= 0.70 & common <= 0.89 & negative > 0.5 & subject to time variability > 0.70,rule,0.0,positive,0.09,0.02,5.76,1.29,1.09
conceptually dense > 0.5 & socially controversial <= 0.70 & neutral > 0.70 & neutral <= 0.89 & subject to geographical variability <= 0.89,rule,0.47,positive,0.09,0.38,5.23,1.37,1.09
technically complicated > 0.5 & common <= 0.70 & positive > 0.60 & interdisciplinary <= 0.89 & subject to time variability <= 0.70,rule,0.01,positive,0.09,0.01,12.52,6.2,2.0
conceptually dense > 0.5 & conceptually dense <= 0.70 & socially controversial <= 0.5 & unambiguous > 0.70 & negative > 0.30,rule,0.04,negative,0.08,0.03,14.9,5.28,1.8
technically complicated > 0.5 & positive > 0.5 & neutral <= 0.70 & subject to geographical variability <= 0.89 & interdisciplinary <= 0.89,rule,0.02,positive,0.08,0.02,7.77,2.22,1.08
common > 0.70 & unambiguous <= 0.70 & positive <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.05,positive,0.07,0.07,14.36,4.73,1.67
technically complicated <= 0.70 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.70 & neutral <= 0.70,rule,0.0,positive,0.07,0.0,8.17,3.93,1.46
conceptually dense > 0.5 & common > 0.89 & socially controversial <= 0.89 & unambiguous > 0.70,rule,0.02,positive,0.07,0.02,7.12,2.7,1.07
unambiguous <= 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.16,positive,0.07,0.19,4.53,1.47,1.07
common <= 0.89 & socially controversial > 0.70 & unambiguous > 0.5 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.23,negative,0.06,0.31,3.43,1.35,1.06
