rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
conceptually dense,linear,,negative,0.97,,,,
interdisciplinary,linear,,negative,0.53,,,,
common > 0.5 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70 & subject to time variability <= 0.89,rule,0.53,positive,0.31,0.47,26.07,18.44,3.82
common > 0.5 & common <= 0.70 & socially controversial <= 0.70 & positive > 0.70 & interdisciplinary > 0.70,rule,0.09,positive,0.18,0.09,19.17,10.2,2.74
common > 0.70 & socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5,rule,0.2,positive,0.17,0.17,92.17,66.33,4.89
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.01,positive,0.16,0.01,14.08,3.75,1.54
conceptually dense > 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & positive <= 0.70,rule,0.02,negative,0.15,0.02,83.54,60.51,4.74
socially controversial <= 0.70 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.41,positive,0.15,0.33,269.63,197.34,6.1
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.70,rule,0.3,positive,0.15,0.24,13.06,5.53,1.97
technically complicated > 0.5 & common <= 0.70 & unambiguous > 0.70 & positive > 0.70 & negative > 0.5,rule,0.02,negative,0.12,0.04,499.16,437.75,6.83
common > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.70 & neutral <= 0.70,rule,0.05,positive,0.11,0.13,85.68,64.19,4.63
technically complicated > 0.5 & common <= 0.70 & socially controversial > 0.5 & positive > 0.70 & subject to time variability <= 0.89,rule,0.17,negative,0.1,0.13,11.42,4.18,1.57
technically complicated <= 0.70 & common > 0.5 & common <= 0.70 & socially controversial > 0.70 & negative <= 0.5,rule,0.02,negative,0.1,0.06,5.58,1.96,1.1
conceptually dense > 0.70 & technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.05,negative,0.09,0.06,137.57,126.53,5.26
common > 0.5 & socially controversial <= 0.5 & positive > 0.70 & negative <= 0.5,rule,0.25,positive,0.09,0.36,639.97,475.43,6.7
common <= 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & positive > 0.70 & neutral <= 0.70,rule,0.01,negative,0.08,0.02,209.31,126.53,5.25
conceptually dense > 0.70 & common > 0.70 & positive <= 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.08,negative,0.08,0.1,44.15,38.19,3.95
common > 0.70 & common <= 0.89 & positive > 0.70 & negative > 0.5 & negative <= 0.70,rule,0.09,positive,0.07,0.07,308.35,279.74,6.03
common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.4,positive,0.07,0.36,694.75,494.59,6.62
common > 0.5 & socially controversial <= 0.70 & positive > 0.70 & positive <= 0.89 & negative <= 0.5,rule,0.45,positive,0.06,0.37,41.39,29.68,3.59
common > 0.70 & socially controversial > 0.70 & positive > 0.70 & negative <= 0.70,rule,0.16,positive,0.06,0.13,12.62,9.17,2.35
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & positive > 0.5 & positive <= 0.70,rule,0.07,negative,0.06,0.09,21.73,17.98,3.07
common <= 0.70 & socially controversial > 0.70 & positive > 0.5 & negative <= 0.70 & neutral <= 0.70,rule,0.03,negative,0.06,0.12,17.98,13.38,2.76
conceptually dense > 0.70 & common > 0.70 & positive <= 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.15,negative,0.06,0.13,519.26,494.59,6.59
common > 0.5 & positive > 0.70 & negative <= 0.5 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.57,positive,0.05,0.47,14.04,6.08,1.9
common > 0.5 & common <= 0.89 & unambiguous <= 0.70 & negative > 0.5 & subject to time variability <= 0.89,rule,0.14,positive,0.05,0.11,41.85,36.83,3.78
conceptually dense > 0.70 & technically complicated > 0.70 & common > 0.70 & positive <= 0.70,rule,0.12,negative,0.05,0.14,4.61,3.27,1.24
technically complicated > 0.5 & technically complicated <= 0.70 & common <= 0.70 & socially controversial > 0.5 & positive > 0.70,rule,0.07,negative,0.05,0.13,7.18,2.25,1.05
technically complicated > 0.5 & unambiguous > 0.70 & positive > 0.5 & negative > 0.5 & subject to time variability <= 0.89,rule,0.15,negative,0.05,0.13,11.02,7.87,2.17
common <= 0.70 & unambiguous > 0.70 & positive > 0.5 & negative > 0.5,rule,0.04,negative,0.05,0.04,41.91,36.83,3.79
conceptually dense > 0.70 & positive > 0.70 & negative <= 0.5 & subject to time variability > 0.70 & subject to time variability <= 0.89,rule,0.53,positive,0.04,0.43,19.38,11.01,2.49
technically complicated > 0.70 & common > 0.5 & socially controversial > 0.5 & positive > 0.70 & negative <= 0.5,rule,0.2,positive,0.04,0.16,75.87,44.14,3.95
socially controversial > 0.70 & positive <= 0.70 & negative > 0.5 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.11,negative,0.04,0.09,21.09,17.33,2.97
conceptually dense > 0.70 & technically complicated > 0.5 & positive > 0.70 & negative > 0.5 & subject to time variability <= 0.89,rule,0.13,negative,0.04,0.11,44.71,35.12,3.71
common > 0.70 & positive > 0.70 & negative > 0.5 & negative <= 0.70 & neutral <= 0.70,rule,0.04,positive,0.03,0.08,481.46,423.89,6.22
conceptually dense > 0.70 & technically complicated > 0.5 & common > 0.70 & positive <= 0.70 & neutral > 0.5,rule,0.17,negative,0.03,0.14,10.75,7.03,2.0
positive <= 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.03,negative,0.03,0.03,642.32,508.68,6.39
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.70 & socially controversial <= 0.89 & subject to time variability <= 0.89,rule,0.18,negative,0.03,0.15,8.24,5.47,1.74
conceptually dense > 0.70 & common > 0.70 & positive > 0.70 & negative <= 0.70 & subject to time variability > 0.70,rule,0.46,positive,0.03,0.38,10.48,4.42,1.52
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.11,negative,0.03,0.09,31.57,19.75,3.07
common > 0.5 & common <= 0.89 & positive > 0.5 & negative > 0.5 & negative <= 0.70,rule,0.26,positive,0.02,0.22,4.07,1.97,1.02
technically complicated <= 0.70 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70 & negative <= 0.70,rule,0.03,positive,0.02,0.04,8.51,5.53,1.74
technically complicated > 0.70 & common > 0.5 & positive > 0.70 & negative <= 0.5 & neutral > 0.70,rule,0.24,positive,0.02,0.19,5.67,2.3,1.02
socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.5,rule,0.24,positive,0.01,0.33,516.39,408.44,6.09
technically complicated <= 0.70 & socially controversial > 0.70 & negative > 0.5 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.07,negative,0.01,0.11,9.11,5.45,1.72
common <= 0.89 & socially controversial > 0.70 & socially controversial <= 0.89 & positive <= 0.5,rule,0.08,positive,0.01,0.07,2.61,1.34,1.01
technically complicated <= 0.70 & unambiguous > 0.70 & positive > 0.70 & negative <= 0.70 & interdisciplinary > 0.70,rule,0.32,positive,0.01,0.3,7.62,3.72,1.32
conceptually dense > 0.70 & socially controversial <= 0.70 & unambiguous > 0.70 & negative > 0.5 & interdisciplinary > 0.70,rule,0.01,negative,0.01,0.01,6.22,3.33,1.21
conceptually dense > 0.70 & common <= 0.89 & unambiguous > 0.70 & positive <= 0.70 & neutral > 0.70,rule,0.08,negative,0.01,0.12,10.17,7.01,1.97
conceptually dense > 0.70 & common > 0.5 & socially controversial <= 0.70 & unambiguous <= 0.70 & positive > 0.70,rule,0.04,positive,0.01,0.04,227.03,174.92,5.23
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.70 & positive > 0.5 & subject to time variability <= 0.89,rule,0.16,negative,0.01,0.13,6.28,3.55,1.29
unambiguous > 0.70 & positive <= 0.70 & negative <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.02,positive,0.0,0.04,3.72,1.67,1.0
common > 0.5 & common <= 0.89 & socially controversial > 0.5 & socially controversial <= 0.70 & positive > 0.5,rule,0.23,positive,0.0,0.19,35.14,25.14,3.24
technically complicated > 0.5 & common > 0.70 & socially controversial > 0.5 & positive <= 0.70,rule,0.17,negative,0.0,0.2,4.66,2.36,1.0
technically complicated <= 0.70 & socially controversial > 0.5 & unambiguous <= 0.70 & positive > 0.70 & subject to time variability <= 0.89,rule,0.05,negative,0.0,0.18,13.45,4.43,1.49
common > 0.70 & socially controversial <= 0.70 & positive > 0.5 & interdisciplinary <= 0.70,rule,0.05,positive,0.0,0.05,12.04,5.56,1.72
technically complicated > 0.70 & socially controversial > 0.30 & unambiguous <= 0.70 & positive > 0.5 & positive <= 0.70,rule,0.05,negative,0.0,0.06,4.18,1.19,1.0
