rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
positive,linear,,positive,0.02,,,,
conceptually dense <= 0.89 & technically complicated <= 0.70 & common > 0.5 & positive > 0.70,rule,0.38,positive,0.02,0.54,0.07,0.03,1.02
common,linear,,positive,0.01,,,,
conceptually dense <= 0.89 & common <= 0.89 & socially controversial <= 0.70 & interdisciplinary > 0.70 & interdisciplinary <= 0.89,rule,0.17,negative,0.01,0.14,0.17,0.06,1.01
conceptually dense <= 0.89 & technically complicated > 0.5 & common > 0.70 & common <= 0.89 & interdisciplinary > 0.70,rule,0.79,negative,0.01,0.63,0.28,0.07,1.01
technically complicated > 0.5 & socially controversial > 0.70 & positive > 0.70 & neutral <= 0.70,rule,0.33,positive,0.01,0.27,0.1,0.04,1.01
technically complicated <= 0.70 & common > 0.5 & positive > 0.5 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.45,positive,0.01,0.36,0.15,0.04,1.01
technically complicated <= 0.70 & socially controversial <= 0.89 & positive <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.09,negative,0.01,0.07,0.36,0.13,1.01
technically complicated <= 0.70 & unambiguous > 0.70 & positive <= 0.89 & negative <= 0.5 & subject to time variability > 0.70,rule,0.08,positive,0.01,0.07,0.2,0.06,1.01
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.70 & negative <= 0.70 & interdisciplinary <= 0.89,rule,0.16,negative,0.01,0.13,0.32,0.1,1.01
technically complicated > 0.70 & unambiguous <= 0.70 & positive > 0.5 & neutral <= 0.70 & subject to geographical variability > 0.89,rule,0.07,positive,0.01,0.06,0.2,0.07,1.01
common <= 0.89 & unambiguous > 0.70 & positive > 0.30 & negative > 0.70 & interdisciplinary <= 0.89,rule,0.05,negative,0.01,0.04,0.42,0.17,1.01
conceptually dense > 0.70 & conceptually dense <= 0.89 & common > 0.70 & common <= 0.89 & positive <= 0.70,rule,0.26,negative,0.01,0.23,0.37,0.15,1.01
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.70 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.15,negative,0.01,0.13,0.43,0.12,1.01
conceptually dense > 0.70 & conceptually dense <= 0.89 & common > 0.70 & common <= 0.89 & socially controversial > 0.70,rule,0.64,negative,0.01,0.58,0.14,0.04,1.01
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.89 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.17,negative,0.01,0.15,0.5,0.22,1.01
technically complicated <= 0.70 & socially controversial > 0.89 & unambiguous <= 0.70 & positive > 0.30 & negative <= 0.89,rule,0.03,positive,0.01,0.07,0.17,0.05,1.01
conceptually dense > 0.5 & negative <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.3,positive,0.0,0.26,0.21,0.06,1.0
common <= 0.89 & unambiguous > 0.70 & negative > 0.5 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.16,negative,0.0,0.19,0.14,0.05,1.0
technically complicated > 0.5 & socially controversial > 0.70 & negative <= 0.70 & neutral > 0.5 & neutral <= 0.70,rule,0.28,positive,0.0,0.33,0.17,0.04,1.0
conceptually dense <= 0.89 & socially controversial > 0.89 & unambiguous <= 0.70 & positive > 0.30 & interdisciplinary <= 0.89,rule,0.07,positive,0.0,0.06,0.15,0.04,1.0
conceptually dense <= 0.89 & technically complicated > 0.5 & common <= 0.89 & socially controversial <= 0.89 & subject to time variability > 0.70,rule,0.78,negative,0.0,0.64,0.13,0.04,1.0
technically complicated > 0.5 & socially controversial > 0.5 & unambiguous > 0.70 & negative <= 0.5 & interdisciplinary > 0.70,rule,0.05,positive,0.0,0.05,0.19,0.07,1.0
technically complicated > 0.5 & common <= 0.89 & negative > 0.5 & subject to geographical variability <= 0.89 & interdisciplinary > 0.70,rule,0.64,negative,0.0,0.55,0.17,0.05,1.0
conceptually dense > 0.70 & technically complicated > 0.5 & negative > 0.70 & neutral <= 0.70 & subject to geographical variability <= 0.89,rule,0.24,negative,0.0,0.19,0.19,0.05,1.0
unambiguous <= 0.70 & positive > 0.5 & negative > 0.5 & neutral <= 0.70 & interdisciplinary > 0.70,rule,0.45,positive,0.0,0.43,0.09,0.03,1.0
conceptually dense > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & unambiguous > 0.70 & negative <= 0.70,rule,0.15,positive,0.0,0.13,0.22,0.07,1.0
conceptually dense <= 0.89 & technically complicated > 0.5 & common > 0.70 & common <= 0.89 & negative > 0.5,rule,0.71,negative,0.0,0.63,0.2,0.06,1.0
technically complicated > 0.5 & technically complicated <= 0.70 & socially controversial > 0.89 & unambiguous <= 0.70 & positive > 0.30,rule,0.03,positive,0.0,0.07,0.23,0.06,1.0
conceptually dense <= 0.89 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.70,rule,0.14,negative,0.0,0.21,0.32,0.09,1.0
technically complicated > 0.70 & common <= 0.89 & positive > 0.70 & negative <= 0.70 & neutral > 0.70,rule,0.13,negative,0.0,0.11,2.3,1.02,1.0
technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.70 & neutral > 0.70,rule,0.1,negative,0.0,0.11,2.28,0.77,1.0
technically complicated > 0.70 & common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & neutral > 0.70,rule,0.11,negative,0.0,0.13,1.13,0.37,1.0
common <= 0.89 & unambiguous <= 0.70 & positive > 0.5 & neutral <= 0.70 & subject to geographical variability > 0.89,rule,0.1,positive,0.0,0.08,0.78,0.22,1.0
common <= 0.89 & positive > 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.32,positive,0.0,0.25,0.61,0.16,1.0
technically complicated > 0.70 & common > 0.5 & unambiguous <= 0.70 & positive > 0.5 & neutral <= 0.70,rule,0.25,positive,0.0,0.22,0.51,0.21,1.0
technically complicated > 0.70 & common > 0.5 & common <= 0.89 & socially controversial > 0.5 & subject to geographical variability <= 0.89,rule,0.36,negative,0.0,0.31,0.35,0.09,1.0
technically complicated <= 0.70 & common > 0.5 & socially controversial > 0.70 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.22,positive,0.0,0.18,0.3,0.11,1.0
conceptually dense > 0.5 & common > 0.89 & socially controversial <= 0.89 & positive > 0.5 & subject to geographical variability <= 0.89,rule,0.07,positive,0.0,0.06,0.3,0.13,1.0
technically complicated > 0.70 & socially controversial > 0.70 & unambiguous > 0.70 & positive > 0.30 & positive <= 0.70,rule,0.03,negative,0.0,0.03,0.25,0.06,1.0
technically complicated > 0.70 & unambiguous <= 0.70 & neutral > 0.5 & neutral <= 0.70 & interdisciplinary <= 0.89,rule,0.23,positive,0.0,0.23,0.22,0.06,1.0
conceptually dense > 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.22,negative,0.0,0.2,0.28,0.09,1.0
conceptually dense > 0.5 & conceptually dense <= 0.89 & common <= 0.89 & positive <= 0.5 & subject to time variability > 0.70,rule,0.08,negative,0.0,0.71,0.31,0.08,1.0
conceptually dense > 0.5 & common <= 0.89 & socially controversial <= 0.89 & interdisciplinary > 0.70 & subject to time variability > 0.70,rule,0.8,negative,0.0,0.64,0.29,0.13,1.0
common > 0.5 & negative <= 0.70 & neutral <= 0.70 & interdisciplinary <= 0.89 & subject to time variability > 0.70,rule,0.3,positive,0.0,0.26,0.13,0.03,1.0
